Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°„C)
18217	4.129e-002	-9.2308e-004	-1.1684	75.226
18218	4.129e-002	-1.8462e-003	-1.1684	75.226
18219	4.129e-002	-2.7692e-003	-1.1684	75.226
18220	4.129e-002	-3.6923e-003	-1.1684	75.226
18221	4.129e-002	-4.6154e-003	-1.1684	75.226
18222	4.129e-002	-5.5385e-003	-1.1684	75.226
18223	4.129e-002	-6.4615e-003	-1.1684	75.226
18224	4.129e-002	-7.3846e-003	-1.1684	75.226
18225	4.129e-002	-8.3077e-003	-1.1684	75.226
18226	4.129e-002	-9.2308e-003	-1.1684	75.226
18227	4.129e-002	-1.0154e-002	-1.1684	75.226
18228	4.129e-002	-1.1077e-002	-1.1684	75.226
18229	4.2026e-002	-9.2308e-004	-1.1686	74.975
18230	4.2026e-002	-1.8462e-003	-1.1686	74.975
18231	4.2026e-002	-2.7692e-003	-1.1686	74.975
18232	4.2026e-002	-3.6923e-003	-1.1686	74.975
18233	4.2026e-002	-4.6154e-003	-1.1686	74.975
18234	4.2026e-002	-5.5385e-003	-1.1686	74.975
18235	4.2026e-002	-6.4615e-003	-1.1686	74.975
18236	4.2026e-002	-7.3846e-003	-1.1686	74.975
18237	4.2026e-002	-8.3077e-003	-1.1686	74.975
18238	4.2026e-002	-9.2308e-003	-1.1686	74.975
18239	4.2026e-002	-1.0154e-002	-1.1686	74.975
18240	4.2026e-002	-1.1077e-002	-1.1686	74.975
18241	4.303e-002	-9.2308e-004	-1.1689	74.357
18242	4.303e-002	-1.8462e-003	-1.1689	74.357
18243	4.303e-002	-2.7692e-003	-1.1689	74.357
18244	4.303e-002	-3.6923e-003	-1.1689	74.357
18245	4.303e-002	-4.6154e-003	-1.1689	74.357
18246	4.303e-002	-5.5385e-003	-1.1689	74.357
18247	4.303e-002	-6.4615e-003	-1.1689	74.357
18248	4.303e-002	-7.3846e-003	-1.1689	74.357
18249	4.303e-002	-8.3077e-003	-1.1689	74.357
18250	4.303e-002	-9.2308e-003	-1.1689	74.357
18251	4.303e-002	-1.0154e-002	-1.1689	74.357
18252	4.303e-002	-1.1077e-002	-1.1689	74.357
18253	4.523e-002	-9.2308e-004	-1.1689	75.832
18254	4.523e-002	-1.8462e-003	-1.1689	75.832
18255	4.523e-002	-2.7692e-003	-1.1689	75.832
18256	4.523e-002	-3.6923e-003	-1.1689	75.832
18257	4.523e-002	-4.6154e-003	-1.1689	75.832
18258	4.523e-002	-5.5385e-003	-1.1689	75.832
18259	4.523e-002	-6.4615e-003	-1.1689	75.832
18260	4.523e-002	-7.3846e-003	-1.1689	75.832
18261	4.523e-002	-8.3077e-003	-1.1689	75.832
18262	4.523e-002	-9.2308e-003	-1.1689	75.832
18263	4.523e-002	-1.0154e-002	-1.1689	75.832
18264	4.523e-002	-1.1077e-002	-1.1689	75.832
18265	4.5649e-002	-9.2308e-004	-1.1698	72.817
18266	4.5649e-002	-1.8462e-003	-1.1698	72.817
18267	4.5649e-002	-2.7692e-003	-1.1698	72.817
18268	4.5649e-002	-3.6923e-003	-1.1698	72.817
18269	4.5649e-002	-4.6154e-003	-1.1698	72.817
18270	4.5649e-002	-5.5385e-003	-1.1698	72.817
18271	4.5649e-002	-6.4615e-003	-1.1698	72.817
18272	4.5649e-002	-7.3846e-003	-1.1698	72.817
18273	4.5649e-002	-8.3077e-003	-1.1698	72.817
18274	4.5649e-002	-9.2308e-003	-1.1698	72.817
18275	4.5649e-002	-1.0154e-002	-1.1698	72.817
18276	4.5649e-002	-1.1077e-002	-1.1698	72.817
18277	4.4137e-002	-9.2308e-004	-1.1693	73.632
18278	4.4137e-002	-1.8462e-003	-1.1693	73.632
18279	4.4137e-002	-2.7692e-003	-1.1693	73.632
18280	4.4137e-002	-3.6923e-003	-1.1693	73.632
18281	4.4137e-002	-4.6154e-003	-1.1693	73.632
18282	4.4137e-002	-5.5385e-003	-1.1693	73.632
18283	4.4137e-002	-6.4615e-003	-1.1693	73.632
18284	4.4137e-002	-7.3846e-003	-1.1693	73.632
18285	4.4137e-002	-8.3077e-003	-1.1693	73.632
18286	4.4137e-002	-9.2308e-003	-1.1693	73.632
18287	4.4137e-002	-1.0154e-002	-1.1693	73.632
18288	4.4137e-002	-1.1077e-002	-1.1693	73.632
18289	2.9014e-002	-9.2308e-004	-1.1692	74.646
18290	2.9014e-002	-1.8462e-003	-1.1692	74.646
18291	2.9014e-002	-2.7692e-003	-1.1692	74.646
18292	2.9014e-002	-3.6923e-003	-1.1692	74.646
18293	2.9014e-002	-4.6154e-003	-1.1692	74.646
18294	2.9014e-002	-5.5385e-003	-1.1692	74.646
18295	2.9014e-002	-6.4615e-003	-1.1692	74.646
18296	2.9014e-002	-7.3846e-003	-1.1692	74.646
18297	2.9014e-002	-8.3077e-003	-1.1692	74.646
18298	2.9014e-002	-9.2308e-003	-1.1692	74.646
18299	2.9014e-002	-1.0154e-002	-1.1692	74.646
18300	2.9014e-002	-1.1077e-002	-1.1692	74.646
18301	4.6212e-002	-9.2308e-004	-1.1885	41.332
18302	4.6212e-002	-1.8462e-003	-1.1885	41.332
18303	4.6212e-002	-2.7692e-003	-1.1885	41.332
18304	4.6212e-002	-3.6923e-003	-1.1885	41.332
18305	4.6212e-002	-4.6154e-003	-1.1885	41.332
18306	4.6212e-002	-5.5385e-003	-1.1885	41.332
18307	4.6212e-002	-6.4615e-003	-1.1885	41.332
18308	4.6212e-002	-7.3846e-003	-1.1885	41.332
18309	4.6212e-002	-8.3077e-003	-1.1885	41.332
18310	4.6212e-002	-9.2308e-003	-1.1885	41.332
18311	4.6212e-002	-1.0154e-002	-1.1885	41.332
18312	4.6212e-002	-1.1077e-002	-1.1885	41.332
18313	4.4821e-002	-9.2308e-004	-1.1702	70.526
18314	4.4821e-002	-1.8462e-003	-1.1702	70.526
18315	4.4821e-002	-2.7692e-003	-1.1702	70.526
18316	4.4821e-002	-3.6923e-003	-1.1702	70.526
18317	4.4821e-002	-4.6154e-003	-1.1702	70.526
18318	4.4821e-002	-5.5385e-003	-1.1702	70.526
18319	4.4821e-002	-6.4615e-003	-1.1702	70.526
18320	4.4821e-002	-7.3846e-003	-1.1702	70.526
18321	4.4821e-002	-8.3077e-003	-1.1702	70.526
18322	4.4821e-002	-9.2308e-003	-1.1702	70.526
18323	4.4821e-002	-1.0154e-002	-1.1702	70.526
18324	4.4821e-002	-1.1077e-002	-1.1702	70.526
18325	2.8742e-002	-9.2308e-004	-1.1701	71.08
18326	2.8742e-002	-1.8462e-003	-1.1701	71.08
18327	2.8742e-002	-2.7692e-003	-1.1701	71.08
18328	2.8742e-002	-3.6923e-003	-1.1701	71.08
18329	2.8742e-002	-4.6154e-003	-1.1701	71.08
18330	2.8742e-002	-5.5385e-003	-1.1701	71.08
18331	2.8742e-002	-6.4615e-003	-1.1701	71.08
18332	2.8742e-002	-7.3846e-003	-1.1701	71.08
18333	2.8742e-002	-8.3077e-003	-1.1701	71.08
18334	2.8742e-002	-9.2308e-003	-1.1701	71.08
18335	2.8742e-002	-1.0154e-002	-1.1701	71.08
18336	2.8742e-002	-1.1077e-002	-1.1701	71.08
18337	2.9063e-002	-9.2308e-004	-1.1681	78.902
18338	2.9063e-002	-1.8462e-003	-1.1681	78.902
18339	2.9063e-002	-2.7692e-003	-1.1681	78.902
18340	2.9063e-002	-3.6923e-003	-1.1681	78.902
18341	2.9063e-002	-4.6154e-003	-1.1681	78.902
18342	2.9063e-002	-5.5385e-003	-1.1681	78.902
18343	2.9063e-002	-6.4615e-003	-1.1681	78.902
18344	2.9063e-002	-7.3846e-003	-1.1681	78.902
18345	2.9063e-002	-8.3077e-003	-1.1681	78.902
18346	2.9063e-002	-9.2308e-003	-1.1681	78.902
18347	2.9063e-002	-1.0154e-002	-1.1681	78.902
18348	2.9063e-002	-1.1077e-002	-1.1681	78.902
18349	3.0077e-002	-9.2308e-004	-1.1682	77.795
18350	3.0077e-002	-1.8462e-003	-1.1682	77.795
18351	3.0077e-002	-2.7692e-003	-1.1682	77.795
18352	3.0077e-002	-3.6923e-003	-1.1682	77.795
18353	3.0077e-002	-4.6154e-003	-1.1682	77.795
18354	3.0077e-002	-5.5385e-003	-1.1682	77.795
18355	3.0077e-002	-6.4615e-003	-1.1682	77.795
18356	3.0077e-002	-7.3846e-003	-1.1682	77.795
18357	3.0077e-002	-8.3077e-003	-1.1682	77.795
18358	3.0077e-002	-9.2308e-003	-1.1682	77.795
18359	3.0077e-002	-1.0154e-002	-1.1682	77.795
18360	3.0077e-002	-1.1077e-002	-1.1682	77.795
18361	3.2038e-002	-9.2308e-004	-1.168	77.531
18362	3.2038e-002	-1.8462e-003	-1.168	77.531
18363	3.2038e-002	-2.7692e-003	-1.168	77.531
18364	3.2038e-002	-3.6923e-003	-1.168	77.531
18365	3.2038e-002	-4.6154e-003	-1.168	77.531
18366	3.2038e-002	-5.5385e-003	-1.168	77.531
18367	3.2038e-002	-6.4615e-003	-1.168	77.531
18368	3.2038e-002	-7.3846e-003	-1.168	77.531
18369	3.2038e-002	-8.3077e-003	-1.168	77.531
18370	3.2038e-002	-9.2308e-003	-1.168	77.531
18371	3.2038e-002	-1.0154e-002	-1.168	77.531
18372	3.2038e-002	-1.1077e-002	-1.168	77.531
18373	3.3807e-002	-9.2308e-004	-1.1677	77.933
18374	3.3807e-002	-1.8462e-003	-1.1677	77.933
18375	3.3807e-002	-2.7692e-003	-1.1677	77.933
18376	3.3807e-002	-3.6923e-003	-1.1677	77.933
18377	3.3807e-002	-4.6154e-003	-1.1677	77.933
18378	3.3807e-002	-5.5385e-003	-1.1677	77.933
18379	3.3807e-002	-6.4615e-003	-1.1677	77.933
18380	3.3807e-002	-7.3846e-003	-1.1677	77.933
18381	3.3807e-002	-8.3077e-003	-1.1677	77.933
18382	3.3807e-002	-9.2308e-003	-1.1677	77.933
18383	3.3807e-002	-1.0154e-002	-1.1677	77.933
18384	3.3807e-002	-1.1077e-002	-1.1677	77.933
18385	3.8728e-002	-9.2308e-004	-1.1681	75.41
18386	3.8728e-002	-1.8462e-003	-1.1681	75.41
18387	3.8728e-002	-2.7692e-003	-1.1681	75.41
18388	3.8728e-002	-3.6923e-003	-1.1681	75.41
18389	3.8728e-002	-4.6154e-003	-1.1681	75.41
18390	3.8728e-002	-5.5385e-003	-1.1681	75.41
18391	3.8728e-002	-6.4615e-003	-1.1681	75.41
18392	3.8728e-002	-7.3846e-003	-1.1681	75.41
18393	3.8728e-002	-8.3077e-003	-1.1681	75.41
18394	3.8728e-002	-9.2308e-003	-1.1681	75.41
18395	3.8728e-002	-1.0154e-002	-1.1681	75.41
18396	3.8728e-002	-1.1077e-002	-1.1681	75.41
18397	4.0068e-002	-9.2308e-004	-1.1682	75.455
18398	4.0068e-002	-1.8462e-003	-1.1682	75.455
18399	4.0068e-002	-2.7692e-003	-1.1682	75.455
18400	4.0068e-002	-3.6923e-003	-1.1682	75.455
18401	4.0068e-002	-4.6154e-003	-1.1682	75.455
18402	4.0068e-002	-5.5385e-003	-1.1682	75.455
18403	4.0068e-002	-6.4615e-003	-1.1682	75.455
18404	4.0068e-002	-7.3846e-003	-1.1682	75.455
18405	4.0068e-002	-8.3077e-003	-1.1682	75.455
18406	4.0068e-002	-9.2308e-003	-1.1682	75.455
18407	4.0068e-002	-1.0154e-002	-1.1682	75.455
18408	4.0068e-002	-1.1077e-002	-1.1682	75.455
18409	4.2133e-002	-9.2308e-004	-1.1678	78.696
18410	4.2133e-002	-1.8462e-003	-1.1678	78.696
18411	4.2133e-002	-2.7692e-003	-1.1678	78.696
18412	4.2133e-002	-3.6923e-003	-1.1678	78.696
18413	4.2133e-002	-4.6154e-003	-1.1678	78.696
18414	4.2133e-002	-5.5385e-003	-1.1678	78.696
18415	4.2133e-002	-6.4615e-003	-1.1678	78.696
18416	4.2133e-002	-7.3846e-003	-1.1678	78.696
18417	4.2133e-002	-8.3077e-003	-1.1678	78.696
18418	4.2133e-002	-9.2308e-003	-1.1678	78.696
18419	4.2133e-002	-1.0154e-002	-1.1678	78.696
18420	4.2133e-002	-1.1077e-002	-1.1678	78.696
18421	4.41e-002	-9.2308e-004	-1.168	78.671
18422	4.41e-002	-1.8462e-003	-1.168	78.671
18423	4.41e-002	-2.7692e-003	-1.168	78.671
18424	4.41e-002	-3.6923e-003	-1.168	78.671
18425	4.41e-002	-4.6154e-003	-1.168	78.671
18426	4.41e-002	-5.5385e-003	-1.168	78.671
18427	4.41e-002	-6.4615e-003	-1.168	78.671
18428	4.41e-002	-7.3846e-003	-1.168	78.671
18429	4.41e-002	-8.3077e-003	-1.168	78.671
18430	4.41e-002	-9.2308e-003	-1.168	78.671
18431	4.41e-002	-1.0154e-002	-1.168	78.671
18432	4.41e-002	-1.1077e-002	-1.168	78.671
18433	4.5052e-002	-9.2308e-004	-1.168	79.397
18434	4.5052e-002	-1.8462e-003	-1.168	79.397
18435	4.5052e-002	-2.7692e-003	-1.168	79.397
18436	4.5052e-002	-3.6923e-003	-1.168	79.397
18437	4.5052e-002	-4.6154e-003	-1.168	79.397
18438	4.5052e-002	-5.5385e-003	-1.168	79.397
18439	4.5052e-002	-6.4615e-003	-1.168	79.397
18440	4.5052e-002	-7.3846e-003	-1.168	79.397
18441	4.5052e-002	-8.3077e-003	-1.168	79.397
18442	4.5052e-002	-9.2308e-003	-1.168	79.397
18443	4.5052e-002	-1.0154e-002	-1.168	79.397
18444	4.5052e-002	-1.1077e-002	-1.168	79.397
18445	2.8553e-002	-9.2308e-004	-1.1876	41.217
18446	2.8553e-002	-1.8462e-003	-1.1876	41.217
18447	2.8553e-002	-2.7692e-003	-1.1876	41.217
18448	2.8553e-002	-3.6923e-003	-1.1876	41.217
18449	2.8553e-002	-4.6154e-003	-1.1876	41.217
18450	2.8553e-002	-5.5385e-003	-1.1876	41.217
18451	2.8553e-002	-6.4615e-003	-1.1876	41.217
18452	2.8553e-002	-7.3846e-003	-1.1876	41.217
18453	2.8553e-002	-8.3077e-003	-1.1876	41.217
18454	2.8553e-002	-9.2308e-003	-1.1876	41.217
18455	2.8553e-002	-1.0154e-002	-1.1876	41.217
18456	2.8553e-002	-1.1077e-002	-1.1876	41.217
18457	2.8784e-002	-9.2308e-004	-1.1883	40.974
18458	2.8784e-002	-1.8462e-003	-1.1883	40.974
18459	2.8784e-002	-2.7692e-003	-1.1883	40.974
18460	2.8784e-002	-3.6923e-003	-1.1883	40.974
18461	2.8784e-002	-4.6154e-003	-1.1883	40.974
18462	2.8784e-002	-5.5385e-003	-1.1883	40.974
18463	2.8784e-002	-6.4615e-003	-1.1883	40.974
18464	2.8784e-002	-7.3846e-003	-1.1883	40.974
18465	2.8784e-002	-8.3077e-003	-1.1883	40.974
18466	2.8784e-002	-9.2308e-003	-1.1883	40.974
18467	2.8784e-002	-1.0154e-002	-1.1883	40.974
18468	2.8784e-002	-1.1077e-002	-1.1883	40.974
18469	2.7934e-002	-9.2308e-004	-1.1874	41.531
18470	2.7934e-002	-1.8462e-003	-1.1874	41.531
18471	2.7934e-002	-2.7692e-003	-1.1874	41.531
18472	2.7934e-002	-3.6923e-003	-1.1874	41.531
18473	2.7934e-002	-4.6154e-003	-1.1874	41.531
18474	2.7934e-002	-5.5385e-003	-1.1874	41.531
18475	2.7934e-002	-6.4615e-003	-1.1874	41.531
18476	2.7934e-002	-7.3846e-003	-1.1874	41.531
18477	2.7934e-002	-8.3077e-003	-1.1874	41.531
18478	2.7934e-002	-9.2308e-003	-1.1874	41.531
18479	2.7934e-002	-1.0154e-002	-1.1874	41.531
18480	2.7934e-002	-1.1077e-002	-1.1874	41.531
18481	4.6222e-002	-9.2308e-004	-1.1716	66.574
18482	4.6222e-002	-1.8462e-003	-1.1716	66.574
18483	4.6222e-002	-2.7692e-003	-1.1716	66.574
18484	4.6222e-002	-3.6923e-003	-1.1716	66.574
18485	4.6222e-002	-4.6154e-003	-1.1716	66.574
18486	4.6222e-002	-5.5385e-003	-1.1716	66.574
18487	4.6222e-002	-6.4615e-003	-1.1716	66.574
18488	4.6222e-002	-7.3846e-003	-1.1716	66.574
18489	4.6222e-002	-8.3077e-003	-1.1716	66.574
18490	4.6222e-002	-9.2308e-003	-1.1716	66.574
18491	4.6222e-002	-1.0154e-002	-1.1716	66.574
18492	4.6222e-002	-1.1077e-002	-1.1716	66.574
18493	4.7063e-002	-9.2308e-004	-1.1679	80.485
18494	4.7063e-002	-1.8462e-003	-1.1679	80.485
18495	4.7063e-002	-2.7692e-003	-1.1679	80.485
18496	4.7063e-002	-3.6923e-003	-1.1679	80.485
18497	4.7063e-002	-4.6154e-003	-1.1679	80.485
18498	4.7063e-002	-5.5385e-003	-1.1679	80.485
18499	4.7063e-002	-6.4615e-003	-1.1679	80.485
18500	4.7063e-002	-7.3846e-003	-1.1679	80.485
18501	4.7063e-002	-8.3077e-003	-1.1679	80.485
18502	4.7063e-002	-9.2308e-003	-1.1679	80.485
18503	4.7063e-002	-1.0154e-002	-1.1679	80.485
18504	4.7063e-002	-1.1077e-002	-1.1679	80.485
18505	4.7112e-002	-9.2308e-004	-1.1689	76.837
18506	4.7112e-002	-1.8462e-003	-1.1689	76.837
18507	4.7112e-002	-2.7692e-003	-1.1689	76.837
18508	4.7112e-002	-3.6923e-003	-1.1689	76.837
18509	4.7112e-002	-4.6154e-003	-1.1689	76.837
18510	4.7112e-002	-5.5385e-003	-1.1689	76.837
18511	4.7112e-002	-6.4615e-003	-1.1689	76.837
18512	4.7112e-002	-7.3846e-003	-1.1689	76.837
18513	4.7112e-002	-8.3077e-003	-1.1689	76.837
18514	4.7112e-002	-9.2308e-003	-1.1689	76.837
18515	4.7112e-002	-1.0154e-002	-1.1689	76.837
18516	4.7112e-002	-1.1077e-002	-1.1689	76.837
18517	4.721e-002	-9.2308e-004	-1.1699	73.234
18518	4.721e-002	-1.8462e-003	-1.1699	73.234
18519	4.721e-002	-2.7692e-003	-1.1699	73.234
18520	4.721e-002	-3.6923e-003	-1.1699	73.234
18521	4.721e-002	-4.6154e-003	-1.1699	73.234
18522	4.721e-002	-5.5385e-003	-1.1699	73.234
18523	4.721e-002	-6.4615e-003	-1.1699	73.234
18524	4.721e-002	-7.3846e-003	-1.1699	73.234
18525	4.721e-002	-8.3077e-003	-1.1699	73.234
18526	4.721e-002	-9.2308e-003	-1.1699	73.234
18527	4.721e-002	-1.0154e-002	-1.1699	73.234
18528	4.721e-002	-1.1077e-002	-1.1699	73.234
18529	4.6452e-002	-9.2308e-004	-1.1864	42.066
18530	4.6452e-002	-1.8462e-003	-1.1864	42.066
18531	4.6452e-002	-2.7692e-003	-1.1864	42.066
18532	4.6452e-002	-3.6923e-003	-1.1864	42.066
18533	4.6452e-002	-4.6154e-003	-1.1864	42.066
18534	4.6452e-002	-5.5385e-003	-1.1864	42.066
18535	4.6452e-002	-6.4615e-003	-1.1864	42.066
18536	4.6452e-002	-7.3846e-003	-1.1864	42.066
18537	4.6452e-002	-8.3077e-003	-1.1864	42.066
18538	4.6452e-002	-9.2308e-003	-1.1864	42.066
18539	4.6452e-002	-1.0154e-002	-1.1864	42.066
18540	4.6452e-002	-1.1077e-002	-1.1864	42.066
18541	4.6923e-002	-9.2308e-004	-1.1873	41.94
18542	4.6923e-002	-1.8462e-003	-1.1873	41.94
18543	4.6923e-002	-2.7692e-003	-1.1873	41.94
18544	4.6923e-002	-3.6923e-003	-1.1873	41.94
18545	4.6923e-002	-4.6154e-003	-1.1873	41.94
18546	4.6923e-002	-5.5385e-003	-1.1873	41.94
18547	4.6923e-002	-6.4615e-003	-1.1873	41.94
18548	4.6923e-002	-7.3846e-003	-1.1873	41.94
18549	4.6923e-002	-8.3077e-003	-1.1873	41.94
18550	4.6923e-002	-9.2308e-003	-1.1873	41.94
18551	4.6923e-002	-1.0154e-002	-1.1873	41.94
18552	4.6923e-002	-1.1077e-002	-1.1873	41.94
18553	4.713e-002	-9.2308e-004	-1.1892	41.495
18554	4.713e-002	-1.8462e-003	-1.1892	41.495
18555	4.713e-002	-2.7692e-003	-1.1892	41.495
18556	4.713e-002	-3.6923e-003	-1.1892	41.495
18557	4.713e-002	-4.6154e-003	-1.1892	41.495
18558	4.713e-002	-5.5385e-003	-1.1892	41.495
18559	4.713e-002	-6.4615e-003	-1.1892	41.495
18560	4.713e-002	-7.3846e-003	-1.1892	41.495
18561	4.713e-002	-8.3077e-003	-1.1892	41.495
18562	4.713e-002	-9.2308e-003	-1.1892	41.495
18563	4.713e-002	-1.0154e-002	-1.1892	41.495
18564	4.713e-002	-1.1077e-002	-1.1892	41.495
18565	4.5947e-002	-9.2308e-004	-1.1878	41.398
18566	4.5947e-002	-1.8462e-003	-1.1878	41.398
18567	4.5947e-002	-2.7692e-003	-1.1878	41.398
18568	4.5947e-002	-3.6923e-003	-1.1878	41.398
18569	4.5947e-002	-4.6154e-003	-1.1878	41.398
18570	4.5947e-002	-5.5385e-003	-1.1878	41.398
18571	4.5947e-002	-6.4615e-003	-1.1878	41.398
18572	4.5947e-002	-7.3846e-003	-1.1878	41.398
18573	4.5947e-002	-8.3077e-003	-1.1878	41.398
18574	4.5947e-002	-9.2308e-003	-1.1878	41.398
18575	4.5947e-002	-1.0154e-002	-1.1878	41.398
18576	4.5947e-002	-1.1077e-002	-1.1878	41.398
18577	4.5258e-002	-9.2308e-004	-1.1894	40.831
18578	4.5258e-002	-1.8462e-003	-1.1894	40.831
18579	4.5258e-002	-2.7692e-003	-1.1894	40.831
18580	4.5258e-002	-3.6923e-003	-1.1894	40.831
18581	4.5258e-002	-4.6154e-003	-1.1894	40.831
18582	4.5258e-002	-5.5385e-003	-1.1894	40.831
18583	4.5258e-002	-6.4615e-003	-1.1894	40.831
18584	4.5258e-002	-7.3846e-003	-1.1894	40.831
18585	4.5258e-002	-8.3077e-003	-1.1894	40.831
18586	4.5258e-002	-9.2308e-003	-1.1894	40.831
18587	4.5258e-002	-1.0154e-002	-1.1894	40.831
18588	4.5258e-002	-1.1077e-002	-1.1894	40.831
18589	4.4381e-002	-9.2308e-004	-1.1892	40.506
18590	4.4381e-002	-1.8462e-003	-1.1892	40.506
18591	4.4381e-002	-2.7692e-003	-1.1892	40.506
18592	4.4381e-002	-3.6923e-003	-1.1892	40.506
18593	4.4381e-002	-4.6154e-003	-1.1892	40.506
18594	4.4381e-002	-5.5385e-003	-1.1892	40.506
18595	4.4381e-002	-6.4615e-003	-1.1892	40.506
18596	4.4381e-002	-7.3846e-003	-1.1892	40.506
18597	4.4381e-002	-8.3077e-003	-1.1892	40.506
18598	4.4381e-002	-9.2308e-003	-1.1892	40.506
18599	4.4381e-002	-1.0154e-002	-1.1892	40.506
18600	4.4381e-002	-1.1077e-002	-1.1892	40.506
18601	2.6941e-002	-9.2308e-004	-1.1891	41.493
18602	2.6941e-002	-1.8462e-003	-1.1891	41.493
18603	2.6941e-002	-2.7692e-003	-1.1891	41.493
18604	2.6941e-002	-3.6923e-003	-1.1891	41.493
18605	2.6941e-002	-4.6154e-003	-1.1891	41.493
18606	2.6941e-002	-5.5385e-003	-1.1891	41.493
18607	2.6941e-002	-6.4615e-003	-1.1891	41.493
18608	2.6941e-002	-7.3846e-003	-1.1891	41.493
18609	2.6941e-002	-8.3077e-003	-1.1891	41.493
18610	2.6941e-002	-9.2308e-003	-1.1891	41.493
18611	2.6941e-002	-1.0154e-002	-1.1891	41.493
18612	2.6941e-002	-1.1077e-002	-1.1891	41.493
18613	2.7905e-002	-9.2308e-004	-1.171	68.564
18614	2.7905e-002	-1.8462e-003	-1.171	68.564
18615	2.7905e-002	-2.7692e-003	-1.171	68.564
18616	2.7905e-002	-3.6923e-003	-1.171	68.564
18617	2.7905e-002	-4.6154e-003	-1.171	68.564
18618	2.7905e-002	-5.5385e-003	-1.171	68.564
18619	2.7905e-002	-6.4615e-003	-1.171	68.564
18620	2.7905e-002	-7.3846e-003	-1.171	68.564
18621	2.7905e-002	-8.3077e-003	-1.171	68.564
18622	2.7905e-002	-9.2308e-003	-1.171	68.564
18623	2.7905e-002	-1.0154e-002	-1.171	68.564
18624	2.7905e-002	-1.1077e-002	-1.171	68.564
18625	2.7474e-002	-9.2308e-004	-1.1726	63.528
18626	2.7474e-002	-1.8462e-003	-1.1726	63.528
18627	2.7474e-002	-2.7692e-003	-1.1726	63.528
18628	2.7474e-002	-3.6923e-003	-1.1726	63.528
18629	2.7474e-002	-4.6154e-003	-1.1726	63.528
18630	2.7474e-002	-5.5385e-003	-1.1726	63.528
18631	2.7474e-002	-6.4615e-003	-1.1726	63.528
18632	2.7474e-002	-7.3846e-003	-1.1726	63.528
18633	2.7474e-002	-8.3077e-003	-1.1726	63.528
18634	2.7474e-002	-9.2308e-003	-1.1726	63.528
18635	2.7474e-002	-1.0154e-002	-1.1726	63.528
18636	2.7474e-002	-1.1077e-002	-1.1726	63.528
