Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°„C)
18289	2.9014e-002	-9.2308e-004	-1.1692	67.405
18290	2.9014e-002	-1.8462e-003	-1.1692	67.405
18291	2.9014e-002	-2.7692e-003	-1.1692	67.405
18292	2.9014e-002	-3.6923e-003	-1.1692	67.405
18293	2.9014e-002	-4.6154e-003	-1.1692	67.405
18294	2.9014e-002	-5.5385e-003	-1.1692	67.405
18295	2.9014e-002	-6.4615e-003	-1.1692	67.405
18296	2.9014e-002	-7.3846e-003	-1.1692	67.405
18297	2.9014e-002	-8.3077e-003	-1.1692	67.405
18298	2.9014e-002	-9.2308e-003	-1.1692	67.405
18299	2.9014e-002	-1.0154e-002	-1.1692	67.405
18300	2.9014e-002	-1.1077e-002	-1.1692	67.405
18301	4.6212e-002	-9.2308e-004	-1.1885	30.298
18302	4.6212e-002	-1.8462e-003	-1.1885	30.298
18303	4.6212e-002	-2.7692e-003	-1.1885	30.298
18304	4.6212e-002	-3.6923e-003	-1.1885	30.298
18305	4.6212e-002	-4.6154e-003	-1.1885	30.298
18306	4.6212e-002	-5.5385e-003	-1.1885	30.298
18307	4.6212e-002	-6.4615e-003	-1.1885	30.298
18308	4.6212e-002	-7.3846e-003	-1.1885	30.298
18309	4.6212e-002	-8.3077e-003	-1.1885	30.298
18310	4.6212e-002	-9.2308e-003	-1.1885	30.298
18311	4.6212e-002	-1.0154e-002	-1.1885	30.298
18312	4.6212e-002	-1.1077e-002	-1.1885	30.298
18313	4.4821e-002	-9.2308e-004	-1.1702	62.508
18314	4.4821e-002	-1.8462e-003	-1.1702	62.508
18315	4.4821e-002	-2.7692e-003	-1.1702	62.508
18316	4.4821e-002	-3.6923e-003	-1.1702	62.508
18317	4.4821e-002	-4.6154e-003	-1.1702	62.508
18318	4.4821e-002	-5.5385e-003	-1.1702	62.508
18319	4.4821e-002	-6.4615e-003	-1.1702	62.508
18320	4.4821e-002	-7.3846e-003	-1.1702	62.508
18321	4.4821e-002	-8.3077e-003	-1.1702	62.508
18322	4.4821e-002	-9.2308e-003	-1.1702	62.508
18323	4.4821e-002	-1.0154e-002	-1.1702	62.508
18324	4.4821e-002	-1.1077e-002	-1.1702	62.508
18325	2.8742e-002	-9.2308e-004	-1.1701	63.054
18326	2.8742e-002	-1.8462e-003	-1.1701	63.054
18327	2.8742e-002	-2.7692e-003	-1.1701	63.054
18328	2.8742e-002	-3.6923e-003	-1.1701	63.054
18329	2.8742e-002	-4.6154e-003	-1.1701	63.054
18330	2.8742e-002	-5.5385e-003	-1.1701	63.054
18331	2.8742e-002	-6.4615e-003	-1.1701	63.054
18332	2.8742e-002	-7.3846e-003	-1.1701	63.054
18333	2.8742e-002	-8.3077e-003	-1.1701	63.054
18334	2.8742e-002	-9.2308e-003	-1.1701	63.054
18335	2.8742e-002	-1.0154e-002	-1.1701	63.054
18336	2.8742e-002	-1.1077e-002	-1.1701	63.054
18337	2.9063e-002	-9.2308e-004	-1.1681	72.657
18338	2.9063e-002	-1.8462e-003	-1.1681	72.657
18339	2.9063e-002	-2.7692e-003	-1.1681	72.657
18340	2.9063e-002	-3.6923e-003	-1.1681	72.657
18341	2.9063e-002	-4.6154e-003	-1.1681	72.657
18342	2.9063e-002	-5.5385e-003	-1.1681	72.657
18343	2.9063e-002	-6.4615e-003	-1.1681	72.657
18344	2.9063e-002	-7.3846e-003	-1.1681	72.657
18345	2.9063e-002	-8.3077e-003	-1.1681	72.657
18346	2.9063e-002	-9.2308e-003	-1.1681	72.657
18347	2.9063e-002	-1.0154e-002	-1.1681	72.657
18348	2.9063e-002	-1.1077e-002	-1.1681	72.657
18349	3.0077e-002	-9.2308e-004	-1.1682	71.472
18350	3.0077e-002	-1.8462e-003	-1.1682	71.472
18351	3.0077e-002	-2.7692e-003	-1.1682	71.472
18352	3.0077e-002	-3.6923e-003	-1.1682	71.472
18353	3.0077e-002	-4.6154e-003	-1.1682	71.472
18354	3.0077e-002	-5.5385e-003	-1.1682	71.472
18355	3.0077e-002	-6.4615e-003	-1.1682	71.472
18356	3.0077e-002	-7.3846e-003	-1.1682	71.472
18357	3.0077e-002	-8.3077e-003	-1.1682	71.472
18358	3.0077e-002	-9.2308e-003	-1.1682	71.472
18359	3.0077e-002	-1.0154e-002	-1.1682	71.472
18360	3.0077e-002	-1.1077e-002	-1.1682	71.472
18361	3.2038e-002	-9.2308e-004	-1.168	71.478
18362	3.2038e-002	-1.8462e-003	-1.168	71.478
18363	3.2038e-002	-2.7692e-003	-1.168	71.478
18364	3.2038e-002	-3.6923e-003	-1.168	71.478
18365	3.2038e-002	-4.6154e-003	-1.168	71.478
18366	3.2038e-002	-5.5385e-003	-1.168	71.478
18367	3.2038e-002	-6.4615e-003	-1.168	71.478
18368	3.2038e-002	-7.3846e-003	-1.168	71.478
18369	3.2038e-002	-8.3077e-003	-1.168	71.478
18370	3.2038e-002	-9.2308e-003	-1.168	71.478
18371	3.2038e-002	-1.0154e-002	-1.168	71.478
18372	3.2038e-002	-1.1077e-002	-1.168	71.478
18373	3.3807e-002	-9.2308e-004	-1.1677	72.182
18374	3.3807e-002	-1.8462e-003	-1.1677	72.182
18375	3.3807e-002	-2.7692e-003	-1.1677	72.182
18376	3.3807e-002	-3.6923e-003	-1.1677	72.182
18377	3.3807e-002	-4.6154e-003	-1.1677	72.182
18378	3.3807e-002	-5.5385e-003	-1.1677	72.182
18379	3.3807e-002	-6.4615e-003	-1.1677	72.182
18380	3.3807e-002	-7.3846e-003	-1.1677	72.182
18381	3.3807e-002	-8.3077e-003	-1.1677	72.182
18382	3.3807e-002	-9.2308e-003	-1.1677	72.182
18383	3.3807e-002	-1.0154e-002	-1.1677	72.182
18384	3.3807e-002	-1.1077e-002	-1.1677	72.182
18385	3.8728e-002	-9.2308e-004	-1.1681	69.259
18386	3.8728e-002	-1.8462e-003	-1.1681	69.259
18387	3.8728e-002	-2.7692e-003	-1.1681	69.259
18388	3.8728e-002	-3.6923e-003	-1.1681	69.259
18389	3.8728e-002	-4.6154e-003	-1.1681	69.259
18390	3.8728e-002	-5.5385e-003	-1.1681	69.259
18391	3.8728e-002	-6.4615e-003	-1.1681	69.259
18392	3.8728e-002	-7.3846e-003	-1.1681	69.259
18393	3.8728e-002	-8.3077e-003	-1.1681	69.259
18394	3.8728e-002	-9.2308e-003	-1.1681	69.259
18395	3.8728e-002	-1.0154e-002	-1.1681	69.259
18396	3.8728e-002	-1.1077e-002	-1.1681	69.259
18397	4.0068e-002	-9.2308e-004	-1.1682	69.211
18398	4.0068e-002	-1.8462e-003	-1.1682	69.211
18399	4.0068e-002	-2.7692e-003	-1.1682	69.211
18400	4.0068e-002	-3.6923e-003	-1.1682	69.211
18401	4.0068e-002	-4.6154e-003	-1.1682	69.211
18402	4.0068e-002	-5.5385e-003	-1.1682	69.211
18403	4.0068e-002	-6.4615e-003	-1.1682	69.211
18404	4.0068e-002	-7.3846e-003	-1.1682	69.211
18405	4.0068e-002	-8.3077e-003	-1.1682	69.211
18406	4.0068e-002	-9.2308e-003	-1.1682	69.211
18407	4.0068e-002	-1.0154e-002	-1.1682	69.211
18408	4.0068e-002	-1.1077e-002	-1.1682	69.211
18409	4.2133e-002	-9.2308e-004	-1.1678	72.875
18410	4.2133e-002	-1.8462e-003	-1.1678	72.875
18411	4.2133e-002	-2.7692e-003	-1.1678	72.875
18412	4.2133e-002	-3.6923e-003	-1.1678	72.875
18413	4.2133e-002	-4.6154e-003	-1.1678	72.875
18414	4.2133e-002	-5.5385e-003	-1.1678	72.875
18415	4.2133e-002	-6.4615e-003	-1.1678	72.875
18416	4.2133e-002	-7.3846e-003	-1.1678	72.875
18417	4.2133e-002	-8.3077e-003	-1.1678	72.875
18418	4.2133e-002	-9.2308e-003	-1.1678	72.875
18419	4.2133e-002	-1.0154e-002	-1.1678	72.875
18420	4.2133e-002	-1.1077e-002	-1.1678	72.875
18421	4.41e-002	-9.2308e-004	-1.168	72.522
18422	4.41e-002	-1.8462e-003	-1.168	72.522
18423	4.41e-002	-2.7692e-003	-1.168	72.522
18424	4.41e-002	-3.6923e-003	-1.168	72.522
18425	4.41e-002	-4.6154e-003	-1.168	72.522
18426	4.41e-002	-5.5385e-003	-1.168	72.522
18427	4.41e-002	-6.4615e-003	-1.168	72.522
18428	4.41e-002	-7.3846e-003	-1.168	72.522
18429	4.41e-002	-8.3077e-003	-1.168	72.522
18430	4.41e-002	-9.2308e-003	-1.168	72.522
18431	4.41e-002	-1.0154e-002	-1.168	72.522
18432	4.41e-002	-1.1077e-002	-1.168	72.522
18433	4.5052e-002	-9.2308e-004	-1.168	73.255
18434	4.5052e-002	-1.8462e-003	-1.168	73.255
18435	4.5052e-002	-2.7692e-003	-1.168	73.255
18436	4.5052e-002	-3.6923e-003	-1.168	73.255
18437	4.5052e-002	-4.6154e-003	-1.168	73.255
18438	4.5052e-002	-5.5385e-003	-1.168	73.255
18439	4.5052e-002	-6.4615e-003	-1.168	73.255
18440	4.5052e-002	-7.3846e-003	-1.168	73.255
18441	4.5052e-002	-8.3077e-003	-1.168	73.255
18442	4.5052e-002	-9.2308e-003	-1.168	73.255
18443	4.5052e-002	-1.0154e-002	-1.168	73.255
18444	4.5052e-002	-1.1077e-002	-1.168	73.255
18445	2.8553e-002	-9.2308e-004	-1.1876	30.466
18446	2.8553e-002	-1.8462e-003	-1.1876	30.466
18447	2.8553e-002	-2.7692e-003	-1.1876	30.466
18448	2.8553e-002	-3.6923e-003	-1.1876	30.466
18449	2.8553e-002	-4.6154e-003	-1.1876	30.466
18450	2.8553e-002	-5.5385e-003	-1.1876	30.466
18451	2.8553e-002	-6.4615e-003	-1.1876	30.466
18452	2.8553e-002	-7.3846e-003	-1.1876	30.466
18453	2.8553e-002	-8.3077e-003	-1.1876	30.466
18454	2.8553e-002	-9.2308e-003	-1.1876	30.466
18455	2.8553e-002	-1.0154e-002	-1.1876	30.466
18456	2.8553e-002	-1.1077e-002	-1.1876	30.466
18457	2.8784e-002	-9.2308e-004	-1.1883	30.203
18458	2.8784e-002	-1.8462e-003	-1.1883	30.203
18459	2.8784e-002	-2.7692e-003	-1.1883	30.203
18460	2.8784e-002	-3.6923e-003	-1.1883	30.203
18461	2.8784e-002	-4.6154e-003	-1.1883	30.203
18462	2.8784e-002	-5.5385e-003	-1.1883	30.203
18463	2.8784e-002	-6.4615e-003	-1.1883	30.203
18464	2.8784e-002	-7.3846e-003	-1.1883	30.203
18465	2.8784e-002	-8.3077e-003	-1.1883	30.203
18466	2.8784e-002	-9.2308e-003	-1.1883	30.203
18467	2.8784e-002	-1.0154e-002	-1.1883	30.203
18468	2.8784e-002	-1.1077e-002	-1.1883	30.203
18469	2.7934e-002	-9.2308e-004	-1.1874	30.624
18470	2.7934e-002	-1.8462e-003	-1.1874	30.624
18471	2.7934e-002	-2.7692e-003	-1.1874	30.624
18472	2.7934e-002	-3.6923e-003	-1.1874	30.624
18473	2.7934e-002	-4.6154e-003	-1.1874	30.624
18474	2.7934e-002	-5.5385e-003	-1.1874	30.624
18475	2.7934e-002	-6.4615e-003	-1.1874	30.624
18476	2.7934e-002	-7.3846e-003	-1.1874	30.624
18477	2.7934e-002	-8.3077e-003	-1.1874	30.624
18478	2.7934e-002	-9.2308e-003	-1.1874	30.624
18479	2.7934e-002	-1.0154e-002	-1.1874	30.624
18480	2.7934e-002	-1.1077e-002	-1.1874	30.624
18481	4.6222e-002	-9.2308e-004	-1.1716	57.519
18482	4.6222e-002	-1.8462e-003	-1.1716	57.519
18483	4.6222e-002	-2.7692e-003	-1.1716	57.519
18484	4.6222e-002	-3.6923e-003	-1.1716	57.519
18485	4.6222e-002	-4.6154e-003	-1.1716	57.519
18486	4.6222e-002	-5.5385e-003	-1.1716	57.519
18487	4.6222e-002	-6.4615e-003	-1.1716	57.519
18488	4.6222e-002	-7.3846e-003	-1.1716	57.519
18489	4.6222e-002	-8.3077e-003	-1.1716	57.519
18490	4.6222e-002	-9.2308e-003	-1.1716	57.519
18491	4.6222e-002	-1.0154e-002	-1.1716	57.519
18492	4.6222e-002	-1.1077e-002	-1.1716	57.519
18493	4.7063e-002	-9.2308e-004	-1.1679	74.3
18494	4.7063e-002	-1.8462e-003	-1.1679	74.3
18495	4.7063e-002	-2.7692e-003	-1.1679	74.3
18496	4.7063e-002	-3.6923e-003	-1.1679	74.3
18497	4.7063e-002	-4.6154e-003	-1.1679	74.3
18498	4.7063e-002	-5.5385e-003	-1.1679	74.3
18499	4.7063e-002	-6.4615e-003	-1.1679	74.3
18500	4.7063e-002	-7.3846e-003	-1.1679	74.3
18501	4.7063e-002	-8.3077e-003	-1.1679	74.3
18502	4.7063e-002	-9.2308e-003	-1.1679	74.3
18503	4.7063e-002	-1.0154e-002	-1.1679	74.3
18504	4.7063e-002	-1.1077e-002	-1.1679	74.3
18505	4.7112e-002	-9.2308e-004	-1.1689	69.682
18506	4.7112e-002	-1.8462e-003	-1.1689	69.682
18507	4.7112e-002	-2.7692e-003	-1.1689	69.682
18508	4.7112e-002	-3.6923e-003	-1.1689	69.682
18509	4.7112e-002	-4.6154e-003	-1.1689	69.682
18510	4.7112e-002	-5.5385e-003	-1.1689	69.682
18511	4.7112e-002	-6.4615e-003	-1.1689	69.682
18512	4.7112e-002	-7.3846e-003	-1.1689	69.682
18513	4.7112e-002	-8.3077e-003	-1.1689	69.682
18514	4.7112e-002	-9.2308e-003	-1.1689	69.682
18515	4.7112e-002	-1.0154e-002	-1.1689	69.682
18516	4.7112e-002	-1.1077e-002	-1.1689	69.682
18517	4.721e-002	-9.2308e-004	-1.1699	65.203
18518	4.721e-002	-1.8462e-003	-1.1699	65.203
18519	4.721e-002	-2.7692e-003	-1.1699	65.203
18520	4.721e-002	-3.6923e-003	-1.1699	65.203
18521	4.721e-002	-4.6154e-003	-1.1699	65.203
18522	4.721e-002	-5.5385e-003	-1.1699	65.203
18523	4.721e-002	-6.4615e-003	-1.1699	65.203
18524	4.721e-002	-7.3846e-003	-1.1699	65.203
18525	4.721e-002	-8.3077e-003	-1.1699	65.203
18526	4.721e-002	-9.2308e-003	-1.1699	65.203
18527	4.721e-002	-1.0154e-002	-1.1699	65.203
18528	4.721e-002	-1.1077e-002	-1.1699	65.203
18529	4.6452e-002	-9.2308e-004	-1.1864	31.156
18530	4.6452e-002	-1.8462e-003	-1.1864	31.156
18531	4.6452e-002	-2.7692e-003	-1.1864	31.156
18532	4.6452e-002	-3.6923e-003	-1.1864	31.156
18533	4.6452e-002	-4.6154e-003	-1.1864	31.156
18534	4.6452e-002	-5.5385e-003	-1.1864	31.156
18535	4.6452e-002	-6.4615e-003	-1.1864	31.156
18536	4.6452e-002	-7.3846e-003	-1.1864	31.156
18537	4.6452e-002	-8.3077e-003	-1.1864	31.156
18538	4.6452e-002	-9.2308e-003	-1.1864	31.156
18539	4.6452e-002	-1.0154e-002	-1.1864	31.156
18540	4.6452e-002	-1.1077e-002	-1.1864	31.156
18541	4.6923e-002	-9.2308e-004	-1.1873	30.834
18542	4.6923e-002	-1.8462e-003	-1.1873	30.834
18543	4.6923e-002	-2.7692e-003	-1.1873	30.834
18544	4.6923e-002	-3.6923e-003	-1.1873	30.834
18545	4.6923e-002	-4.6154e-003	-1.1873	30.834
18546	4.6923e-002	-5.5385e-003	-1.1873	30.834
18547	4.6923e-002	-6.4615e-003	-1.1873	30.834
18548	4.6923e-002	-7.3846e-003	-1.1873	30.834
18549	4.6923e-002	-8.3077e-003	-1.1873	30.834
18550	4.6923e-002	-9.2308e-003	-1.1873	30.834
18551	4.6923e-002	-1.0154e-002	-1.1873	30.834
18552	4.6923e-002	-1.1077e-002	-1.1873	30.834
18553	4.713e-002	-9.2308e-004	-1.1892	30.243
18554	4.713e-002	-1.8462e-003	-1.1892	30.243
18555	4.713e-002	-2.7692e-003	-1.1892	30.243
18556	4.713e-002	-3.6923e-003	-1.1892	30.243
18557	4.713e-002	-4.6154e-003	-1.1892	30.243
18558	4.713e-002	-5.5385e-003	-1.1892	30.243
18559	4.713e-002	-6.4615e-003	-1.1892	30.243
18560	4.713e-002	-7.3846e-003	-1.1892	30.243
18561	4.713e-002	-8.3077e-003	-1.1892	30.243
18562	4.713e-002	-9.2308e-003	-1.1892	30.243
18563	4.713e-002	-1.0154e-002	-1.1892	30.243
18564	4.713e-002	-1.1077e-002	-1.1892	30.243
18565	4.5947e-002	-9.2308e-004	-1.1878	30.492
18566	4.5947e-002	-1.8462e-003	-1.1878	30.492
18567	4.5947e-002	-2.7692e-003	-1.1878	30.492
18568	4.5947e-002	-3.6923e-003	-1.1878	30.492
18569	4.5947e-002	-4.6154e-003	-1.1878	30.492
18570	4.5947e-002	-5.5385e-003	-1.1878	30.492
18571	4.5947e-002	-6.4615e-003	-1.1878	30.492
18572	4.5947e-002	-7.3846e-003	-1.1878	30.492
18573	4.5947e-002	-8.3077e-003	-1.1878	30.492
18574	4.5947e-002	-9.2308e-003	-1.1878	30.492
18575	4.5947e-002	-1.0154e-002	-1.1878	30.492
18576	4.5947e-002	-1.1077e-002	-1.1878	30.492
18577	4.5258e-002	-9.2308e-004	-1.1894	29.936
18578	4.5258e-002	-1.8462e-003	-1.1894	29.936
18579	4.5258e-002	-2.7692e-003	-1.1894	29.936
18580	4.5258e-002	-3.6923e-003	-1.1894	29.936
18581	4.5258e-002	-4.6154e-003	-1.1894	29.936
18582	4.5258e-002	-5.5385e-003	-1.1894	29.936
18583	4.5258e-002	-6.4615e-003	-1.1894	29.936
18584	4.5258e-002	-7.3846e-003	-1.1894	29.936
18585	4.5258e-002	-8.3077e-003	-1.1894	29.936
18586	4.5258e-002	-9.2308e-003	-1.1894	29.936
18587	4.5258e-002	-1.0154e-002	-1.1894	29.936
18588	4.5258e-002	-1.1077e-002	-1.1894	29.936
18589	4.4381e-002	-9.2308e-004	-1.1892	29.836
18590	4.4381e-002	-1.8462e-003	-1.1892	29.836
18591	4.4381e-002	-2.7692e-003	-1.1892	29.836
18592	4.4381e-002	-3.6923e-003	-1.1892	29.836
18593	4.4381e-002	-4.6154e-003	-1.1892	29.836
18594	4.4381e-002	-5.5385e-003	-1.1892	29.836
18595	4.4381e-002	-6.4615e-003	-1.1892	29.836
18596	4.4381e-002	-7.3846e-003	-1.1892	29.836
18597	4.4381e-002	-8.3077e-003	-1.1892	29.836
18598	4.4381e-002	-9.2308e-003	-1.1892	29.836
18599	4.4381e-002	-1.0154e-002	-1.1892	29.836
18600	4.4381e-002	-1.1077e-002	-1.1892	29.836
18601	2.6941e-002	-9.2308e-004	-1.1891	30.257
18602	2.6941e-002	-1.8462e-003	-1.1891	30.257
18603	2.6941e-002	-2.7692e-003	-1.1891	30.257
18604	2.6941e-002	-3.6923e-003	-1.1891	30.257
18605	2.6941e-002	-4.6154e-003	-1.1891	30.257
18606	2.6941e-002	-5.5385e-003	-1.1891	30.257
18607	2.6941e-002	-6.4615e-003	-1.1891	30.257
18608	2.6941e-002	-7.3846e-003	-1.1891	30.257
18609	2.6941e-002	-8.3077e-003	-1.1891	30.257
18610	2.6941e-002	-9.2308e-003	-1.1891	30.257
18611	2.6941e-002	-1.0154e-002	-1.1891	30.257
18612	2.6941e-002	-1.1077e-002	-1.1891	30.257
18613	2.7905e-002	-9.2308e-004	-1.171	59.868
18614	2.7905e-002	-1.8462e-003	-1.171	59.868
18615	2.7905e-002	-2.7692e-003	-1.171	59.868
18616	2.7905e-002	-3.6923e-003	-1.171	59.868
18617	2.7905e-002	-4.6154e-003	-1.171	59.868
18618	2.7905e-002	-5.5385e-003	-1.171	59.868
18619	2.7905e-002	-6.4615e-003	-1.171	59.868
18620	2.7905e-002	-7.3846e-003	-1.171	59.868
18621	2.7905e-002	-8.3077e-003	-1.171	59.868
18622	2.7905e-002	-9.2308e-003	-1.171	59.868
18623	2.7905e-002	-1.0154e-002	-1.171	59.868
18624	2.7905e-002	-1.1077e-002	-1.171	59.868
18625	2.7474e-002	-9.2308e-004	-1.1726	53.959
18626	2.7474e-002	-1.8462e-003	-1.1726	53.959
18627	2.7474e-002	-2.7692e-003	-1.1726	53.959
18628	2.7474e-002	-3.6923e-003	-1.1726	53.959
18629	2.7474e-002	-4.6154e-003	-1.1726	53.959
18630	2.7474e-002	-5.5385e-003	-1.1726	53.959
18631	2.7474e-002	-6.4615e-003	-1.1726	53.959
18632	2.7474e-002	-7.3846e-003	-1.1726	53.959
18633	2.7474e-002	-8.3077e-003	-1.1726	53.959
18634	2.7474e-002	-9.2308e-003	-1.1726	53.959
18635	2.7474e-002	-1.0154e-002	-1.1726	53.959
18636	2.7474e-002	-1.1077e-002	-1.1726	53.959
