Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°„C)
18283	4.4137e-002	-6.4615e-003	-1.1693	73.033
18284	4.4137e-002	-7.3846e-003	-1.1693	73.033
18285	4.4137e-002	-8.3077e-003	-1.1693	73.033
18286	4.4137e-002	-9.2308e-003	-1.1693	73.033
18287	4.4137e-002	-1.0154e-002	-1.1693	73.033
18288	4.4137e-002	-1.1077e-002	-1.1693	73.033
18289	2.9014e-002	-9.2308e-004	-1.1692	74.047
18290	2.9014e-002	-1.8462e-003	-1.1692	74.047
18291	2.9014e-002	-2.7692e-003	-1.1692	74.047
18292	2.9014e-002	-3.6923e-003	-1.1692	74.047
18293	2.9014e-002	-4.6154e-003	-1.1692	74.047
18294	2.9014e-002	-5.5385e-003	-1.1692	74.047
18295	2.9014e-002	-6.4615e-003	-1.1692	74.047
18296	2.9014e-002	-7.3846e-003	-1.1692	74.047
18297	2.9014e-002	-8.3077e-003	-1.1692	74.047
18298	2.9014e-002	-9.2308e-003	-1.1692	74.047
18299	2.9014e-002	-1.0154e-002	-1.1692	74.047
18300	2.9014e-002	-1.1077e-002	-1.1692	74.047
18301	4.6212e-002	-9.2308e-004	-1.1885	39.25
18302	4.6212e-002	-1.8462e-003	-1.1885	39.25
18303	4.6212e-002	-2.7692e-003	-1.1885	39.25
18304	4.6212e-002	-3.6923e-003	-1.1885	39.25
18305	4.6212e-002	-4.6154e-003	-1.1885	39.25
18306	4.6212e-002	-5.5385e-003	-1.1885	39.25
18307	4.6212e-002	-6.4615e-003	-1.1885	39.25
18308	4.6212e-002	-7.3846e-003	-1.1885	39.25
18309	4.6212e-002	-8.3077e-003	-1.1885	39.25
18310	4.6212e-002	-9.2308e-003	-1.1885	39.25
18311	4.6212e-002	-1.0154e-002	-1.1885	39.25
18312	4.6212e-002	-1.1077e-002	-1.1885	39.25
18313	4.4821e-002	-9.2308e-004	-1.1702	69.844
18314	4.4821e-002	-1.8462e-003	-1.1702	69.844
18315	4.4821e-002	-2.7692e-003	-1.1702	69.844
18316	4.4821e-002	-3.6923e-003	-1.1702	69.844
18317	4.4821e-002	-4.6154e-003	-1.1702	69.844
18318	4.4821e-002	-5.5385e-003	-1.1702	69.844
18319	4.4821e-002	-6.4615e-003	-1.1702	69.844
18320	4.4821e-002	-7.3846e-003	-1.1702	69.844
18321	4.4821e-002	-8.3077e-003	-1.1702	69.844
18322	4.4821e-002	-9.2308e-003	-1.1702	69.844
18323	4.4821e-002	-1.0154e-002	-1.1702	69.844
18324	4.4821e-002	-1.1077e-002	-1.1702	69.844
18325	2.8742e-002	-9.2308e-004	-1.1701	70.396
18326	2.8742e-002	-1.8462e-003	-1.1701	70.396
18327	2.8742e-002	-2.7692e-003	-1.1701	70.396
18328	2.8742e-002	-3.6923e-003	-1.1701	70.396
18329	2.8742e-002	-4.6154e-003	-1.1701	70.396
18330	2.8742e-002	-5.5385e-003	-1.1701	70.396
18331	2.8742e-002	-6.4615e-003	-1.1701	70.396
18332	2.8742e-002	-7.3846e-003	-1.1701	70.396
18333	2.8742e-002	-8.3077e-003	-1.1701	70.396
18334	2.8742e-002	-9.2308e-003	-1.1701	70.396
18335	2.8742e-002	-1.0154e-002	-1.1701	70.396
18336	2.8742e-002	-1.1077e-002	-1.1701	70.396
18337	2.9063e-002	-9.2308e-004	-1.1681	78.398
18338	2.9063e-002	-1.8462e-003	-1.1681	78.398
18339	2.9063e-002	-2.7692e-003	-1.1681	78.398
18340	2.9063e-002	-3.6923e-003	-1.1681	78.398
18341	2.9063e-002	-4.6154e-003	-1.1681	78.398
18342	2.9063e-002	-5.5385e-003	-1.1681	78.398
18343	2.9063e-002	-6.4615e-003	-1.1681	78.398
18344	2.9063e-002	-7.3846e-003	-1.1681	78.398
18345	2.9063e-002	-8.3077e-003	-1.1681	78.398
18346	2.9063e-002	-9.2308e-003	-1.1681	78.398
18347	2.9063e-002	-1.0154e-002	-1.1681	78.398
18348	2.9063e-002	-1.1077e-002	-1.1681	78.398
18349	3.0077e-002	-9.2308e-004	-1.1682	77.288
18350	3.0077e-002	-1.8462e-003	-1.1682	77.288
18351	3.0077e-002	-2.7692e-003	-1.1682	77.288
18352	3.0077e-002	-3.6923e-003	-1.1682	77.288
18353	3.0077e-002	-4.6154e-003	-1.1682	77.288
18354	3.0077e-002	-5.5385e-003	-1.1682	77.288
18355	3.0077e-002	-6.4615e-003	-1.1682	77.288
18356	3.0077e-002	-7.3846e-003	-1.1682	77.288
18357	3.0077e-002	-8.3077e-003	-1.1682	77.288
18358	3.0077e-002	-9.2308e-003	-1.1682	77.288
18359	3.0077e-002	-1.0154e-002	-1.1682	77.288
18360	3.0077e-002	-1.1077e-002	-1.1682	77.288
18361	3.2038e-002	-9.2308e-004	-1.168	77.055
18362	3.2038e-002	-1.8462e-003	-1.168	77.055
18363	3.2038e-002	-2.7692e-003	-1.168	77.055
18364	3.2038e-002	-3.6923e-003	-1.168	77.055
18365	3.2038e-002	-4.6154e-003	-1.168	77.055
18366	3.2038e-002	-5.5385e-003	-1.168	77.055
18367	3.2038e-002	-6.4615e-003	-1.168	77.055
18368	3.2038e-002	-7.3846e-003	-1.168	77.055
18369	3.2038e-002	-8.3077e-003	-1.168	77.055
18370	3.2038e-002	-9.2308e-003	-1.168	77.055
18371	3.2038e-002	-1.0154e-002	-1.168	77.055
18372	3.2038e-002	-1.1077e-002	-1.168	77.055
18373	3.3807e-002	-9.2308e-004	-1.1677	77.49
18374	3.3807e-002	-1.8462e-003	-1.1677	77.49
18375	3.3807e-002	-2.7692e-003	-1.1677	77.49
18376	3.3807e-002	-3.6923e-003	-1.1677	77.49
18377	3.3807e-002	-4.6154e-003	-1.1677	77.49
18378	3.3807e-002	-5.5385e-003	-1.1677	77.49
18379	3.3807e-002	-6.4615e-003	-1.1677	77.49
18380	3.3807e-002	-7.3846e-003	-1.1677	77.49
18381	3.3807e-002	-8.3077e-003	-1.1677	77.49
18382	3.3807e-002	-9.2308e-003	-1.1677	77.49
18383	3.3807e-002	-1.0154e-002	-1.1677	77.49
18384	3.3807e-002	-1.1077e-002	-1.1677	77.49
18385	3.8728e-002	-9.2308e-004	-1.1681	74.938
18386	3.8728e-002	-1.8462e-003	-1.1681	74.938
18387	3.8728e-002	-2.7692e-003	-1.1681	74.938
18388	3.8728e-002	-3.6923e-003	-1.1681	74.938
18389	3.8728e-002	-4.6154e-003	-1.1681	74.938
18390	3.8728e-002	-5.5385e-003	-1.1681	74.938
18391	3.8728e-002	-6.4615e-003	-1.1681	74.938
18392	3.8728e-002	-7.3846e-003	-1.1681	74.938
18393	3.8728e-002	-8.3077e-003	-1.1681	74.938
18394	3.8728e-002	-9.2308e-003	-1.1681	74.938
18395	3.8728e-002	-1.0154e-002	-1.1681	74.938
18396	3.8728e-002	-1.1077e-002	-1.1681	74.938
18397	4.0068e-002	-9.2308e-004	-1.1682	74.971
18398	4.0068e-002	-1.8462e-003	-1.1682	74.971
18399	4.0068e-002	-2.7692e-003	-1.1682	74.971
18400	4.0068e-002	-3.6923e-003	-1.1682	74.971
18401	4.0068e-002	-4.6154e-003	-1.1682	74.971
18402	4.0068e-002	-5.5385e-003	-1.1682	74.971
18403	4.0068e-002	-6.4615e-003	-1.1682	74.971
18404	4.0068e-002	-7.3846e-003	-1.1682	74.971
18405	4.0068e-002	-8.3077e-003	-1.1682	74.971
18406	4.0068e-002	-9.2308e-003	-1.1682	74.971
18407	4.0068e-002	-1.0154e-002	-1.1682	74.971
18408	4.0068e-002	-1.1077e-002	-1.1682	74.971
18409	4.2133e-002	-9.2308e-004	-1.1678	78.24
18410	4.2133e-002	-1.8462e-003	-1.1678	78.24
18411	4.2133e-002	-2.7692e-003	-1.1678	78.24
18412	4.2133e-002	-3.6923e-003	-1.1678	78.24
18413	4.2133e-002	-4.6154e-003	-1.1678	78.24
18414	4.2133e-002	-5.5385e-003	-1.1678	78.24
18415	4.2133e-002	-6.4615e-003	-1.1678	78.24
18416	4.2133e-002	-7.3846e-003	-1.1678	78.24
18417	4.2133e-002	-8.3077e-003	-1.1678	78.24
18418	4.2133e-002	-9.2308e-003	-1.1678	78.24
18419	4.2133e-002	-1.0154e-002	-1.1678	78.24
18420	4.2133e-002	-1.1077e-002	-1.1678	78.24
18421	4.41e-002	-9.2308e-004	-1.168	78.179
18422	4.41e-002	-1.8462e-003	-1.168	78.179
18423	4.41e-002	-2.7692e-003	-1.168	78.179
18424	4.41e-002	-3.6923e-003	-1.168	78.179
18425	4.41e-002	-4.6154e-003	-1.168	78.179
18426	4.41e-002	-5.5385e-003	-1.168	78.179
18427	4.41e-002	-6.4615e-003	-1.168	78.179
18428	4.41e-002	-7.3846e-003	-1.168	78.179
18429	4.41e-002	-8.3077e-003	-1.168	78.179
18430	4.41e-002	-9.2308e-003	-1.168	78.179
18431	4.41e-002	-1.0154e-002	-1.168	78.179
18432	4.41e-002	-1.1077e-002	-1.168	78.179
18433	4.5052e-002	-9.2308e-004	-1.168	78.903
18434	4.5052e-002	-1.8462e-003	-1.168	78.903
18435	4.5052e-002	-2.7692e-003	-1.168	78.903
18436	4.5052e-002	-3.6923e-003	-1.168	78.903
18437	4.5052e-002	-4.6154e-003	-1.168	78.903
18438	4.5052e-002	-5.5385e-003	-1.168	78.903
18439	4.5052e-002	-6.4615e-003	-1.168	78.903
18440	4.5052e-002	-7.3846e-003	-1.168	78.903
18441	4.5052e-002	-8.3077e-003	-1.168	78.903
18442	4.5052e-002	-9.2308e-003	-1.168	78.903
18443	4.5052e-002	-1.0154e-002	-1.168	78.903
18444	4.5052e-002	-1.1077e-002	-1.168	78.903
18445	2.8553e-002	-9.2308e-004	-1.1876	39.235
18446	2.8553e-002	-1.8462e-003	-1.1876	39.235
18447	2.8553e-002	-2.7692e-003	-1.1876	39.235
18448	2.8553e-002	-3.6923e-003	-1.1876	39.235
18449	2.8553e-002	-4.6154e-003	-1.1876	39.235
18450	2.8553e-002	-5.5385e-003	-1.1876	39.235
18451	2.8553e-002	-6.4615e-003	-1.1876	39.235
18452	2.8553e-002	-7.3846e-003	-1.1876	39.235
18453	2.8553e-002	-8.3077e-003	-1.1876	39.235
18454	2.8553e-002	-9.2308e-003	-1.1876	39.235
18455	2.8553e-002	-1.0154e-002	-1.1876	39.235
18456	2.8553e-002	-1.1077e-002	-1.1876	39.235
18457	2.8784e-002	-9.2308e-004	-1.1883	38.948
18458	2.8784e-002	-1.8462e-003	-1.1883	38.948
18459	2.8784e-002	-2.7692e-003	-1.1883	38.948
18460	2.8784e-002	-3.6923e-003	-1.1883	38.948
18461	2.8784e-002	-4.6154e-003	-1.1883	38.948
18462	2.8784e-002	-5.5385e-003	-1.1883	38.948
18463	2.8784e-002	-6.4615e-003	-1.1883	38.948
18464	2.8784e-002	-7.3846e-003	-1.1883	38.948
18465	2.8784e-002	-8.3077e-003	-1.1883	38.948
18466	2.8784e-002	-9.2308e-003	-1.1883	38.948
18467	2.8784e-002	-1.0154e-002	-1.1883	38.948
18468	2.8784e-002	-1.1077e-002	-1.1883	38.948
18469	2.7934e-002	-9.2308e-004	-1.1874	39.531
18470	2.7934e-002	-1.8462e-003	-1.1874	39.531
18471	2.7934e-002	-2.7692e-003	-1.1874	39.531
18472	2.7934e-002	-3.6923e-003	-1.1874	39.531
18473	2.7934e-002	-4.6154e-003	-1.1874	39.531
18474	2.7934e-002	-5.5385e-003	-1.1874	39.531
18475	2.7934e-002	-6.4615e-003	-1.1874	39.531
18476	2.7934e-002	-7.3846e-003	-1.1874	39.531
18477	2.7934e-002	-8.3077e-003	-1.1874	39.531
18478	2.7934e-002	-9.2308e-003	-1.1874	39.531
18479	2.7934e-002	-1.0154e-002	-1.1874	39.531
18480	2.7934e-002	-1.1077e-002	-1.1874	39.531
18481	4.6222e-002	-9.2308e-004	-1.1716	65.759
18482	4.6222e-002	-1.8462e-003	-1.1716	65.759
18483	4.6222e-002	-2.7692e-003	-1.1716	65.759
18484	4.6222e-002	-3.6923e-003	-1.1716	65.759
18485	4.6222e-002	-4.6154e-003	-1.1716	65.759
18486	4.6222e-002	-5.5385e-003	-1.1716	65.759
18487	4.6222e-002	-6.4615e-003	-1.1716	65.759
18488	4.6222e-002	-7.3846e-003	-1.1716	65.759
18489	4.6222e-002	-8.3077e-003	-1.1716	65.759
18490	4.6222e-002	-9.2308e-003	-1.1716	65.759
18491	4.6222e-002	-1.0154e-002	-1.1716	65.759
18492	4.6222e-002	-1.1077e-002	-1.1716	65.759
18493	4.7063e-002	-9.2308e-004	-1.1679	79.982
18494	4.7063e-002	-1.8462e-003	-1.1679	79.982
18495	4.7063e-002	-2.7692e-003	-1.1679	79.982
18496	4.7063e-002	-3.6923e-003	-1.1679	79.982
18497	4.7063e-002	-4.6154e-003	-1.1679	79.982
18498	4.7063e-002	-5.5385e-003	-1.1679	79.982
18499	4.7063e-002	-6.4615e-003	-1.1679	79.982
18500	4.7063e-002	-7.3846e-003	-1.1679	79.982
18501	4.7063e-002	-8.3077e-003	-1.1679	79.982
18502	4.7063e-002	-9.2308e-003	-1.1679	79.982
18503	4.7063e-002	-1.0154e-002	-1.1679	79.982
18504	4.7063e-002	-1.1077e-002	-1.1679	79.982
18505	4.7112e-002	-9.2308e-004	-1.1689	76.243
18506	4.7112e-002	-1.8462e-003	-1.1689	76.243
18507	4.7112e-002	-2.7692e-003	-1.1689	76.243
18508	4.7112e-002	-3.6923e-003	-1.1689	76.243
18509	4.7112e-002	-4.6154e-003	-1.1689	76.243
18510	4.7112e-002	-5.5385e-003	-1.1689	76.243
18511	4.7112e-002	-6.4615e-003	-1.1689	76.243
18512	4.7112e-002	-7.3846e-003	-1.1689	76.243
18513	4.7112e-002	-8.3077e-003	-1.1689	76.243
18514	4.7112e-002	-9.2308e-003	-1.1689	76.243
18515	4.7112e-002	-1.0154e-002	-1.1689	76.243
18516	4.7112e-002	-1.1077e-002	-1.1689	76.243
18517	4.721e-002	-9.2308e-004	-1.1699	72.549
18518	4.721e-002	-1.8462e-003	-1.1699	72.549
18519	4.721e-002	-2.7692e-003	-1.1699	72.549
18520	4.721e-002	-3.6923e-003	-1.1699	72.549
18521	4.721e-002	-4.6154e-003	-1.1699	72.549
18522	4.721e-002	-5.5385e-003	-1.1699	72.549
18523	4.721e-002	-6.4615e-003	-1.1699	72.549
18524	4.721e-002	-7.3846e-003	-1.1699	72.549
18525	4.721e-002	-8.3077e-003	-1.1699	72.549
18526	4.721e-002	-9.2308e-003	-1.1699	72.549
18527	4.721e-002	-1.0154e-002	-1.1699	72.549
18528	4.721e-002	-1.1077e-002	-1.1699	72.549
18529	4.6452e-002	-9.2308e-004	-1.1864	40.137
18530	4.6452e-002	-1.8462e-003	-1.1864	40.137
18531	4.6452e-002	-2.7692e-003	-1.1864	40.137
18532	4.6452e-002	-3.6923e-003	-1.1864	40.137
18533	4.6452e-002	-4.6154e-003	-1.1864	40.137
18534	4.6452e-002	-5.5385e-003	-1.1864	40.137
18535	4.6452e-002	-6.4615e-003	-1.1864	40.137
18536	4.6452e-002	-7.3846e-003	-1.1864	40.137
18537	4.6452e-002	-8.3077e-003	-1.1864	40.137
18538	4.6452e-002	-9.2308e-003	-1.1864	40.137
18539	4.6452e-002	-1.0154e-002	-1.1864	40.137
18540	4.6452e-002	-1.1077e-002	-1.1864	40.137
18541	4.6923e-002	-9.2308e-004	-1.1873	39.92
18542	4.6923e-002	-1.8462e-003	-1.1873	39.92
18543	4.6923e-002	-2.7692e-003	-1.1873	39.92
18544	4.6923e-002	-3.6923e-003	-1.1873	39.92
18545	4.6923e-002	-4.6154e-003	-1.1873	39.92
18546	4.6923e-002	-5.5385e-003	-1.1873	39.92
18547	4.6923e-002	-6.4615e-003	-1.1873	39.92
18548	4.6923e-002	-7.3846e-003	-1.1873	39.92
18549	4.6923e-002	-8.3077e-003	-1.1873	39.92
18550	4.6923e-002	-9.2308e-003	-1.1873	39.92
18551	4.6923e-002	-1.0154e-002	-1.1873	39.92
18552	4.6923e-002	-1.1077e-002	-1.1873	39.92
18553	4.713e-002	-9.2308e-004	-1.1892	39.346
18554	4.713e-002	-1.8462e-003	-1.1892	39.346
18555	4.713e-002	-2.7692e-003	-1.1892	39.346
18556	4.713e-002	-3.6923e-003	-1.1892	39.346
18557	4.713e-002	-4.6154e-003	-1.1892	39.346
18558	4.713e-002	-5.5385e-003	-1.1892	39.346
18559	4.713e-002	-6.4615e-003	-1.1892	39.346
18560	4.713e-002	-7.3846e-003	-1.1892	39.346
18561	4.713e-002	-8.3077e-003	-1.1892	39.346
18562	4.713e-002	-9.2308e-003	-1.1892	39.346
18563	4.713e-002	-1.0154e-002	-1.1892	39.346
18564	4.713e-002	-1.1077e-002	-1.1892	39.346
18565	4.5947e-002	-9.2308e-004	-1.1878	39.38
18566	4.5947e-002	-1.8462e-003	-1.1878	39.38
18567	4.5947e-002	-2.7692e-003	-1.1878	39.38
18568	4.5947e-002	-3.6923e-003	-1.1878	39.38
18569	4.5947e-002	-4.6154e-003	-1.1878	39.38
18570	4.5947e-002	-5.5385e-003	-1.1878	39.38
18571	4.5947e-002	-6.4615e-003	-1.1878	39.38
18572	4.5947e-002	-7.3846e-003	-1.1878	39.38
18573	4.5947e-002	-8.3077e-003	-1.1878	39.38
18574	4.5947e-002	-9.2308e-003	-1.1878	39.38
18575	4.5947e-002	-1.0154e-002	-1.1878	39.38
18576	4.5947e-002	-1.1077e-002	-1.1878	39.38
18577	4.5258e-002	-9.2308e-004	-1.1894	38.726
18578	4.5258e-002	-1.8462e-003	-1.1894	38.726
18579	4.5258e-002	-2.7692e-003	-1.1894	38.726
18580	4.5258e-002	-3.6923e-003	-1.1894	38.726
18581	4.5258e-002	-4.6154e-003	-1.1894	38.726
18582	4.5258e-002	-5.5385e-003	-1.1894	38.726
18583	4.5258e-002	-6.4615e-003	-1.1894	38.726
18584	4.5258e-002	-7.3846e-003	-1.1894	38.726
18585	4.5258e-002	-8.3077e-003	-1.1894	38.726
18586	4.5258e-002	-9.2308e-003	-1.1894	38.726
18587	4.5258e-002	-1.0154e-002	-1.1894	38.726
18588	4.5258e-002	-1.1077e-002	-1.1894	38.726
18589	4.4381e-002	-9.2308e-004	-1.1892	38.448
18590	4.4381e-002	-1.8462e-003	-1.1892	38.448
18591	4.4381e-002	-2.7692e-003	-1.1892	38.448
18592	4.4381e-002	-3.6923e-003	-1.1892	38.448
18593	4.4381e-002	-4.6154e-003	-1.1892	38.448
18594	4.4381e-002	-5.5385e-003	-1.1892	38.448
18595	4.4381e-002	-6.4615e-003	-1.1892	38.448
18596	4.4381e-002	-7.3846e-003	-1.1892	38.448
18597	4.4381e-002	-8.3077e-003	-1.1892	38.448
18598	4.4381e-002	-9.2308e-003	-1.1892	38.448
18599	4.4381e-002	-1.0154e-002	-1.1892	38.448
18600	4.4381e-002	-1.1077e-002	-1.1892	38.448
18601	2.6941e-002	-9.2308e-004	-1.1891	39.35
18602	2.6941e-002	-1.8462e-003	-1.1891	39.35
18603	2.6941e-002	-2.7692e-003	-1.1891	39.35
18604	2.6941e-002	-3.6923e-003	-1.1891	39.35
18605	2.6941e-002	-4.6154e-003	-1.1891	39.35
18606	2.6941e-002	-5.5385e-003	-1.1891	39.35
18607	2.6941e-002	-6.4615e-003	-1.1891	39.35
18608	2.6941e-002	-7.3846e-003	-1.1891	39.35
18609	2.6941e-002	-8.3077e-003	-1.1891	39.35
18610	2.6941e-002	-9.2308e-003	-1.1891	39.35
18611	2.6941e-002	-1.0154e-002	-1.1891	39.35
18612	2.6941e-002	-1.1077e-002	-1.1891	39.35
18613	2.7905e-002	-9.2308e-004	-1.171	67.799
18614	2.7905e-002	-1.8462e-003	-1.171	67.799
18615	2.7905e-002	-2.7692e-003	-1.171	67.799
18616	2.7905e-002	-3.6923e-003	-1.171	67.799
18617	2.7905e-002	-4.6154e-003	-1.171	67.799
18618	2.7905e-002	-5.5385e-003	-1.171	67.799
18619	2.7905e-002	-6.4615e-003	-1.171	67.799
18620	2.7905e-002	-7.3846e-003	-1.171	67.799
18621	2.7905e-002	-8.3077e-003	-1.171	67.799
18622	2.7905e-002	-9.2308e-003	-1.171	67.799
18623	2.7905e-002	-1.0154e-002	-1.171	67.799
18624	2.7905e-002	-1.1077e-002	-1.171	67.799
18625	2.7474e-002	-9.2308e-004	-1.1726	62.632
18626	2.7474e-002	-1.8462e-003	-1.1726	62.632
18627	2.7474e-002	-2.7692e-003	-1.1726	62.632
18628	2.7474e-002	-3.6923e-003	-1.1726	62.632
18629	2.7474e-002	-4.6154e-003	-1.1726	62.632
18630	2.7474e-002	-5.5385e-003	-1.1726	62.632
18631	2.7474e-002	-6.4615e-003	-1.1726	62.632
18632	2.7474e-002	-7.3846e-003	-1.1726	62.632
18633	2.7474e-002	-8.3077e-003	-1.1726	62.632
18634	2.7474e-002	-9.2308e-003	-1.1726	62.632
18635	2.7474e-002	-1.0154e-002	-1.1726	62.632
18636	2.7474e-002	-1.1077e-002	-1.1726	62.632
