Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°„C)
18274	4.5649e-002	-9.2308e-003	-1.1698	71.538
18275	4.5649e-002	-1.0154e-002	-1.1698	71.538
18276	4.5649e-002	-1.1077e-002	-1.1698	71.538
18277	4.4137e-002	-9.2308e-004	-1.1693	72.464
18278	4.4137e-002	-1.8462e-003	-1.1693	72.464
18279	4.4137e-002	-2.7692e-003	-1.1693	72.464
18280	4.4137e-002	-3.6923e-003	-1.1693	72.464
18281	4.4137e-002	-4.6154e-003	-1.1693	72.464
18282	4.4137e-002	-5.5385e-003	-1.1693	72.464
18283	4.4137e-002	-6.4615e-003	-1.1693	72.464
18284	4.4137e-002	-7.3846e-003	-1.1693	72.464
18285	4.4137e-002	-8.3077e-003	-1.1693	72.464
18286	4.4137e-002	-9.2308e-003	-1.1693	72.464
18287	4.4137e-002	-1.0154e-002	-1.1693	72.464
18288	4.4137e-002	-1.1077e-002	-1.1693	72.464
18289	2.9014e-002	-9.2308e-004	-1.1692	73.478
18290	2.9014e-002	-1.8462e-003	-1.1692	73.478
18291	2.9014e-002	-2.7692e-003	-1.1692	73.478
18292	2.9014e-002	-3.6923e-003	-1.1692	73.478
18293	2.9014e-002	-4.6154e-003	-1.1692	73.478
18294	2.9014e-002	-5.5385e-003	-1.1692	73.478
18295	2.9014e-002	-6.4615e-003	-1.1692	73.478
18296	2.9014e-002	-7.3846e-003	-1.1692	73.478
18297	2.9014e-002	-8.3077e-003	-1.1692	73.478
18298	2.9014e-002	-9.2308e-003	-1.1692	73.478
18299	2.9014e-002	-1.0154e-002	-1.1692	73.478
18300	2.9014e-002	-1.1077e-002	-1.1692	73.478
18301	4.6212e-002	-9.2308e-004	-1.1885	37.45
18302	4.6212e-002	-1.8462e-003	-1.1885	37.45
18303	4.6212e-002	-2.7692e-003	-1.1885	37.45
18304	4.6212e-002	-3.6923e-003	-1.1885	37.45
18305	4.6212e-002	-4.6154e-003	-1.1885	37.45
18306	4.6212e-002	-5.5385e-003	-1.1885	37.45
18307	4.6212e-002	-6.4615e-003	-1.1885	37.45
18308	4.6212e-002	-7.3846e-003	-1.1885	37.45
18309	4.6212e-002	-8.3077e-003	-1.1885	37.45
18310	4.6212e-002	-9.2308e-003	-1.1885	37.45
18311	4.6212e-002	-1.0154e-002	-1.1885	37.45
18312	4.6212e-002	-1.1077e-002	-1.1885	37.45
18313	4.4821e-002	-9.2308e-004	-1.1702	69.198
18314	4.4821e-002	-1.8462e-003	-1.1702	69.198
18315	4.4821e-002	-2.7692e-003	-1.1702	69.198
18316	4.4821e-002	-3.6923e-003	-1.1702	69.198
18317	4.4821e-002	-4.6154e-003	-1.1702	69.198
18318	4.4821e-002	-5.5385e-003	-1.1702	69.198
18319	4.4821e-002	-6.4615e-003	-1.1702	69.198
18320	4.4821e-002	-7.3846e-003	-1.1702	69.198
18321	4.4821e-002	-8.3077e-003	-1.1702	69.198
18322	4.4821e-002	-9.2308e-003	-1.1702	69.198
18323	4.4821e-002	-1.0154e-002	-1.1702	69.198
18324	4.4821e-002	-1.1077e-002	-1.1702	69.198
18325	2.8742e-002	-9.2308e-004	-1.1701	69.749
18326	2.8742e-002	-1.8462e-003	-1.1701	69.749
18327	2.8742e-002	-2.7692e-003	-1.1701	69.749
18328	2.8742e-002	-3.6923e-003	-1.1701	69.749
18329	2.8742e-002	-4.6154e-003	-1.1701	69.749
18330	2.8742e-002	-5.5385e-003	-1.1701	69.749
18331	2.8742e-002	-6.4615e-003	-1.1701	69.749
18332	2.8742e-002	-7.3846e-003	-1.1701	69.749
18333	2.8742e-002	-8.3077e-003	-1.1701	69.749
18334	2.8742e-002	-9.2308e-003	-1.1701	69.749
18335	2.8742e-002	-1.0154e-002	-1.1701	69.749
18336	2.8742e-002	-1.1077e-002	-1.1701	69.749
18337	2.9063e-002	-9.2308e-004	-1.1681	77.918
18338	2.9063e-002	-1.8462e-003	-1.1681	77.918
18339	2.9063e-002	-2.7692e-003	-1.1681	77.918
18340	2.9063e-002	-3.6923e-003	-1.1681	77.918
18341	2.9063e-002	-4.6154e-003	-1.1681	77.918
18342	2.9063e-002	-5.5385e-003	-1.1681	77.918
18343	2.9063e-002	-6.4615e-003	-1.1681	77.918
18344	2.9063e-002	-7.3846e-003	-1.1681	77.918
18345	2.9063e-002	-8.3077e-003	-1.1681	77.918
18346	2.9063e-002	-9.2308e-003	-1.1681	77.918
18347	2.9063e-002	-1.0154e-002	-1.1681	77.918
18348	2.9063e-002	-1.1077e-002	-1.1681	77.918
18349	3.0077e-002	-9.2308e-004	-1.1682	76.803
18350	3.0077e-002	-1.8462e-003	-1.1682	76.803
18351	3.0077e-002	-2.7692e-003	-1.1682	76.803
18352	3.0077e-002	-3.6923e-003	-1.1682	76.803
18353	3.0077e-002	-4.6154e-003	-1.1682	76.803
18354	3.0077e-002	-5.5385e-003	-1.1682	76.803
18355	3.0077e-002	-6.4615e-003	-1.1682	76.803
18356	3.0077e-002	-7.3846e-003	-1.1682	76.803
18357	3.0077e-002	-8.3077e-003	-1.1682	76.803
18358	3.0077e-002	-9.2308e-003	-1.1682	76.803
18359	3.0077e-002	-1.0154e-002	-1.1682	76.803
18360	3.0077e-002	-1.1077e-002	-1.1682	76.803
18361	3.2038e-002	-9.2308e-004	-1.168	76.6
18362	3.2038e-002	-1.8462e-003	-1.168	76.6
18363	3.2038e-002	-2.7692e-003	-1.168	76.6
18364	3.2038e-002	-3.6923e-003	-1.168	76.6
18365	3.2038e-002	-4.6154e-003	-1.168	76.6
18366	3.2038e-002	-5.5385e-003	-1.168	76.6
18367	3.2038e-002	-6.4615e-003	-1.168	76.6
18368	3.2038e-002	-7.3846e-003	-1.168	76.6
18369	3.2038e-002	-8.3077e-003	-1.168	76.6
18370	3.2038e-002	-9.2308e-003	-1.168	76.6
18371	3.2038e-002	-1.0154e-002	-1.168	76.6
18372	3.2038e-002	-1.1077e-002	-1.168	76.6
18373	3.3807e-002	-9.2308e-004	-1.1677	77.065
18374	3.3807e-002	-1.8462e-003	-1.1677	77.065
18375	3.3807e-002	-2.7692e-003	-1.1677	77.065
18376	3.3807e-002	-3.6923e-003	-1.1677	77.065
18377	3.3807e-002	-4.6154e-003	-1.1677	77.065
18378	3.3807e-002	-5.5385e-003	-1.1677	77.065
18379	3.3807e-002	-6.4615e-003	-1.1677	77.065
18380	3.3807e-002	-7.3846e-003	-1.1677	77.065
18381	3.3807e-002	-8.3077e-003	-1.1677	77.065
18382	3.3807e-002	-9.2308e-003	-1.1677	77.065
18383	3.3807e-002	-1.0154e-002	-1.1677	77.065
18384	3.3807e-002	-1.1077e-002	-1.1677	77.065
18385	3.8728e-002	-9.2308e-004	-1.1681	74.484
18386	3.8728e-002	-1.8462e-003	-1.1681	74.484
18387	3.8728e-002	-2.7692e-003	-1.1681	74.484
18388	3.8728e-002	-3.6923e-003	-1.1681	74.484
18389	3.8728e-002	-4.6154e-003	-1.1681	74.484
18390	3.8728e-002	-5.5385e-003	-1.1681	74.484
18391	3.8728e-002	-6.4615e-003	-1.1681	74.484
18392	3.8728e-002	-7.3846e-003	-1.1681	74.484
18393	3.8728e-002	-8.3077e-003	-1.1681	74.484
18394	3.8728e-002	-9.2308e-003	-1.1681	74.484
18395	3.8728e-002	-1.0154e-002	-1.1681	74.484
18396	3.8728e-002	-1.1077e-002	-1.1681	74.484
18397	4.0068e-002	-9.2308e-004	-1.1682	74.505
18398	4.0068e-002	-1.8462e-003	-1.1682	74.505
18399	4.0068e-002	-2.7692e-003	-1.1682	74.505
18400	4.0068e-002	-3.6923e-003	-1.1682	74.505
18401	4.0068e-002	-4.6154e-003	-1.1682	74.505
18402	4.0068e-002	-5.5385e-003	-1.1682	74.505
18403	4.0068e-002	-6.4615e-003	-1.1682	74.505
18404	4.0068e-002	-7.3846e-003	-1.1682	74.505
18405	4.0068e-002	-8.3077e-003	-1.1682	74.505
18406	4.0068e-002	-9.2308e-003	-1.1682	74.505
18407	4.0068e-002	-1.0154e-002	-1.1682	74.505
18408	4.0068e-002	-1.1077e-002	-1.1682	74.505
18409	4.2133e-002	-9.2308e-004	-1.1678	77.803
18410	4.2133e-002	-1.8462e-003	-1.1678	77.803
18411	4.2133e-002	-2.7692e-003	-1.1678	77.803
18412	4.2133e-002	-3.6923e-003	-1.1678	77.803
18413	4.2133e-002	-4.6154e-003	-1.1678	77.803
18414	4.2133e-002	-5.5385e-003	-1.1678	77.803
18415	4.2133e-002	-6.4615e-003	-1.1678	77.803
18416	4.2133e-002	-7.3846e-003	-1.1678	77.803
18417	4.2133e-002	-8.3077e-003	-1.1678	77.803
18418	4.2133e-002	-9.2308e-003	-1.1678	77.803
18419	4.2133e-002	-1.0154e-002	-1.1678	77.803
18420	4.2133e-002	-1.1077e-002	-1.1678	77.803
18421	4.41e-002	-9.2308e-004	-1.168	77.709
18422	4.41e-002	-1.8462e-003	-1.168	77.709
18423	4.41e-002	-2.7692e-003	-1.168	77.709
18424	4.41e-002	-3.6923e-003	-1.168	77.709
18425	4.41e-002	-4.6154e-003	-1.168	77.709
18426	4.41e-002	-5.5385e-003	-1.168	77.709
18427	4.41e-002	-6.4615e-003	-1.168	77.709
18428	4.41e-002	-7.3846e-003	-1.168	77.709
18429	4.41e-002	-8.3077e-003	-1.168	77.709
18430	4.41e-002	-9.2308e-003	-1.168	77.709
18431	4.41e-002	-1.0154e-002	-1.168	77.709
18432	4.41e-002	-1.1077e-002	-1.168	77.709
18433	4.5052e-002	-9.2308e-004	-1.168	78.431
18434	4.5052e-002	-1.8462e-003	-1.168	78.431
18435	4.5052e-002	-2.7692e-003	-1.168	78.431
18436	4.5052e-002	-3.6923e-003	-1.168	78.431
18437	4.5052e-002	-4.6154e-003	-1.168	78.431
18438	4.5052e-002	-5.5385e-003	-1.168	78.431
18439	4.5052e-002	-6.4615e-003	-1.168	78.431
18440	4.5052e-002	-7.3846e-003	-1.168	78.431
18441	4.5052e-002	-8.3077e-003	-1.168	78.431
18442	4.5052e-002	-9.2308e-003	-1.168	78.431
18443	4.5052e-002	-1.0154e-002	-1.168	78.431
18444	4.5052e-002	-1.1077e-002	-1.168	78.431
18445	2.8553e-002	-9.2308e-004	-1.1876	37.518
18446	2.8553e-002	-1.8462e-003	-1.1876	37.518
18447	2.8553e-002	-2.7692e-003	-1.1876	37.518
18448	2.8553e-002	-3.6923e-003	-1.1876	37.518
18449	2.8553e-002	-4.6154e-003	-1.1876	37.518
18450	2.8553e-002	-5.5385e-003	-1.1876	37.518
18451	2.8553e-002	-6.4615e-003	-1.1876	37.518
18452	2.8553e-002	-7.3846e-003	-1.1876	37.518
18453	2.8553e-002	-8.3077e-003	-1.1876	37.518
18454	2.8553e-002	-9.2308e-003	-1.1876	37.518
18455	2.8553e-002	-1.0154e-002	-1.1876	37.518
18456	2.8553e-002	-1.1077e-002	-1.1876	37.518
18457	2.8784e-002	-9.2308e-004	-1.1883	37.195
18458	2.8784e-002	-1.8462e-003	-1.1883	37.195
18459	2.8784e-002	-2.7692e-003	-1.1883	37.195
18460	2.8784e-002	-3.6923e-003	-1.1883	37.195
18461	2.8784e-002	-4.6154e-003	-1.1883	37.195
18462	2.8784e-002	-5.5385e-003	-1.1883	37.195
18463	2.8784e-002	-6.4615e-003	-1.1883	37.195
18464	2.8784e-002	-7.3846e-003	-1.1883	37.195
18465	2.8784e-002	-8.3077e-003	-1.1883	37.195
18466	2.8784e-002	-9.2308e-003	-1.1883	37.195
18467	2.8784e-002	-1.0154e-002	-1.1883	37.195
18468	2.8784e-002	-1.1077e-002	-1.1883	37.195
18469	2.7934e-002	-9.2308e-004	-1.1874	37.798
18470	2.7934e-002	-1.8462e-003	-1.1874	37.798
18471	2.7934e-002	-2.7692e-003	-1.1874	37.798
18472	2.7934e-002	-3.6923e-003	-1.1874	37.798
18473	2.7934e-002	-4.6154e-003	-1.1874	37.798
18474	2.7934e-002	-5.5385e-003	-1.1874	37.798
18475	2.7934e-002	-6.4615e-003	-1.1874	37.798
18476	2.7934e-002	-7.3846e-003	-1.1874	37.798
18477	2.7934e-002	-8.3077e-003	-1.1874	37.798
18478	2.7934e-002	-9.2308e-003	-1.1874	37.798
18479	2.7934e-002	-1.0154e-002	-1.1874	37.798
18480	2.7934e-002	-1.1077e-002	-1.1874	37.798
18481	4.6222e-002	-9.2308e-004	-1.1716	64.995
18482	4.6222e-002	-1.8462e-003	-1.1716	64.995
18483	4.6222e-002	-2.7692e-003	-1.1716	64.995
18484	4.6222e-002	-3.6923e-003	-1.1716	64.995
18485	4.6222e-002	-4.6154e-003	-1.1716	64.995
18486	4.6222e-002	-5.5385e-003	-1.1716	64.995
18487	4.6222e-002	-6.4615e-003	-1.1716	64.995
18488	4.6222e-002	-7.3846e-003	-1.1716	64.995
18489	4.6222e-002	-8.3077e-003	-1.1716	64.995
18490	4.6222e-002	-9.2308e-003	-1.1716	64.995
18491	4.6222e-002	-1.0154e-002	-1.1716	64.995
18492	4.6222e-002	-1.1077e-002	-1.1716	64.995
18493	4.7063e-002	-9.2308e-004	-1.1679	79.504
18494	4.7063e-002	-1.8462e-003	-1.1679	79.504
18495	4.7063e-002	-2.7692e-003	-1.1679	79.504
18496	4.7063e-002	-3.6923e-003	-1.1679	79.504
18497	4.7063e-002	-4.6154e-003	-1.1679	79.504
18498	4.7063e-002	-5.5385e-003	-1.1679	79.504
18499	4.7063e-002	-6.4615e-003	-1.1679	79.504
18500	4.7063e-002	-7.3846e-003	-1.1679	79.504
18501	4.7063e-002	-8.3077e-003	-1.1679	79.504
18502	4.7063e-002	-9.2308e-003	-1.1679	79.504
18503	4.7063e-002	-1.0154e-002	-1.1679	79.504
18504	4.7063e-002	-1.1077e-002	-1.1679	79.504
18505	4.7112e-002	-9.2308e-004	-1.1689	75.678
18506	4.7112e-002	-1.8462e-003	-1.1689	75.678
18507	4.7112e-002	-2.7692e-003	-1.1689	75.678
18508	4.7112e-002	-3.6923e-003	-1.1689	75.678
18509	4.7112e-002	-4.6154e-003	-1.1689	75.678
18510	4.7112e-002	-5.5385e-003	-1.1689	75.678
18511	4.7112e-002	-6.4615e-003	-1.1689	75.678
18512	4.7112e-002	-7.3846e-003	-1.1689	75.678
18513	4.7112e-002	-8.3077e-003	-1.1689	75.678
18514	4.7112e-002	-9.2308e-003	-1.1689	75.678
18515	4.7112e-002	-1.0154e-002	-1.1689	75.678
18516	4.7112e-002	-1.1077e-002	-1.1689	75.678
18517	4.721e-002	-9.2308e-004	-1.1699	71.9
18518	4.721e-002	-1.8462e-003	-1.1699	71.9
18519	4.721e-002	-2.7692e-003	-1.1699	71.9
18520	4.721e-002	-3.6923e-003	-1.1699	71.9
18521	4.721e-002	-4.6154e-003	-1.1699	71.9
18522	4.721e-002	-5.5385e-003	-1.1699	71.9
18523	4.721e-002	-6.4615e-003	-1.1699	71.9
18524	4.721e-002	-7.3846e-003	-1.1699	71.9
18525	4.721e-002	-8.3077e-003	-1.1699	71.9
18526	4.721e-002	-9.2308e-003	-1.1699	71.9
18527	4.721e-002	-1.0154e-002	-1.1699	71.9
18528	4.721e-002	-1.1077e-002	-1.1699	71.9
18529	4.6452e-002	-9.2308e-004	-1.1864	38.459
18530	4.6452e-002	-1.8462e-003	-1.1864	38.459
18531	4.6452e-002	-2.7692e-003	-1.1864	38.459
18532	4.6452e-002	-3.6923e-003	-1.1864	38.459
18533	4.6452e-002	-4.6154e-003	-1.1864	38.459
18534	4.6452e-002	-5.5385e-003	-1.1864	38.459
18535	4.6452e-002	-6.4615e-003	-1.1864	38.459
18536	4.6452e-002	-7.3846e-003	-1.1864	38.459
18537	4.6452e-002	-8.3077e-003	-1.1864	38.459
18538	4.6452e-002	-9.2308e-003	-1.1864	38.459
18539	4.6452e-002	-1.0154e-002	-1.1864	38.459
18540	4.6452e-002	-1.1077e-002	-1.1864	38.459
18541	4.6923e-002	-9.2308e-004	-1.1873	38.169
18542	4.6923e-002	-1.8462e-003	-1.1873	38.169
18543	4.6923e-002	-2.7692e-003	-1.1873	38.169
18544	4.6923e-002	-3.6923e-003	-1.1873	38.169
18545	4.6923e-002	-4.6154e-003	-1.1873	38.169
18546	4.6923e-002	-5.5385e-003	-1.1873	38.169
18547	4.6923e-002	-6.4615e-003	-1.1873	38.169
18548	4.6923e-002	-7.3846e-003	-1.1873	38.169
18549	4.6923e-002	-8.3077e-003	-1.1873	38.169
18550	4.6923e-002	-9.2308e-003	-1.1873	38.169
18551	4.6923e-002	-1.0154e-002	-1.1873	38.169
18552	4.6923e-002	-1.1077e-002	-1.1873	38.169
18553	4.713e-002	-9.2308e-004	-1.1892	37.49
18554	4.713e-002	-1.8462e-003	-1.1892	37.49
18555	4.713e-002	-2.7692e-003	-1.1892	37.49
18556	4.713e-002	-3.6923e-003	-1.1892	37.49
18557	4.713e-002	-4.6154e-003	-1.1892	37.49
18558	4.713e-002	-5.5385e-003	-1.1892	37.49
18559	4.713e-002	-6.4615e-003	-1.1892	37.49
18560	4.713e-002	-7.3846e-003	-1.1892	37.49
18561	4.713e-002	-8.3077e-003	-1.1892	37.49
18562	4.713e-002	-9.2308e-003	-1.1892	37.49
18563	4.713e-002	-1.0154e-002	-1.1892	37.49
18564	4.713e-002	-1.1077e-002	-1.1892	37.49
18565	4.5947e-002	-9.2308e-004	-1.1878	37.632
18566	4.5947e-002	-1.8462e-003	-1.1878	37.632
18567	4.5947e-002	-2.7692e-003	-1.1878	37.632
18568	4.5947e-002	-3.6923e-003	-1.1878	37.632
18569	4.5947e-002	-4.6154e-003	-1.1878	37.632
18570	4.5947e-002	-5.5385e-003	-1.1878	37.632
18571	4.5947e-002	-6.4615e-003	-1.1878	37.632
18572	4.5947e-002	-7.3846e-003	-1.1878	37.632
18573	4.5947e-002	-8.3077e-003	-1.1878	37.632
18574	4.5947e-002	-9.2308e-003	-1.1878	37.632
18575	4.5947e-002	-1.0154e-002	-1.1878	37.632
18576	4.5947e-002	-1.1077e-002	-1.1878	37.632
18577	4.5258e-002	-9.2308e-004	-1.1894	36.91
18578	4.5258e-002	-1.8462e-003	-1.1894	36.91
18579	4.5258e-002	-2.7692e-003	-1.1894	36.91
18580	4.5258e-002	-3.6923e-003	-1.1894	36.91
18581	4.5258e-002	-4.6154e-003	-1.1894	36.91
18582	4.5258e-002	-5.5385e-003	-1.1894	36.91
18583	4.5258e-002	-6.4615e-003	-1.1894	36.91
18584	4.5258e-002	-7.3846e-003	-1.1894	36.91
18585	4.5258e-002	-8.3077e-003	-1.1894	36.91
18586	4.5258e-002	-9.2308e-003	-1.1894	36.91
18587	4.5258e-002	-1.0154e-002	-1.1894	36.91
18588	4.5258e-002	-1.1077e-002	-1.1894	36.91
18589	4.4381e-002	-9.2308e-004	-1.1892	36.672
18590	4.4381e-002	-1.8462e-003	-1.1892	36.672
18591	4.4381e-002	-2.7692e-003	-1.1892	36.672
18592	4.4381e-002	-3.6923e-003	-1.1892	36.672
18593	4.4381e-002	-4.6154e-003	-1.1892	36.672
18594	4.4381e-002	-5.5385e-003	-1.1892	36.672
18595	4.4381e-002	-6.4615e-003	-1.1892	36.672
18596	4.4381e-002	-7.3846e-003	-1.1892	36.672
18597	4.4381e-002	-8.3077e-003	-1.1892	36.672
18598	4.4381e-002	-9.2308e-003	-1.1892	36.672
18599	4.4381e-002	-1.0154e-002	-1.1892	36.672
18600	4.4381e-002	-1.1077e-002	-1.1892	36.672
18601	2.6941e-002	-9.2308e-004	-1.1891	37.499
18602	2.6941e-002	-1.8462e-003	-1.1891	37.499
18603	2.6941e-002	-2.7692e-003	-1.1891	37.499
18604	2.6941e-002	-3.6923e-003	-1.1891	37.499
18605	2.6941e-002	-4.6154e-003	-1.1891	37.499
18606	2.6941e-002	-5.5385e-003	-1.1891	37.499
18607	2.6941e-002	-6.4615e-003	-1.1891	37.499
18608	2.6941e-002	-7.3846e-003	-1.1891	37.499
18609	2.6941e-002	-8.3077e-003	-1.1891	37.499
18610	2.6941e-002	-9.2308e-003	-1.1891	37.499
18611	2.6941e-002	-1.0154e-002	-1.1891	37.499
18612	2.6941e-002	-1.1077e-002	-1.1891	37.499
18613	2.7905e-002	-9.2308e-004	-1.171	67.078
18614	2.7905e-002	-1.8462e-003	-1.171	67.078
18615	2.7905e-002	-2.7692e-003	-1.171	67.078
18616	2.7905e-002	-3.6923e-003	-1.171	67.078
18617	2.7905e-002	-4.6154e-003	-1.171	67.078
18618	2.7905e-002	-5.5385e-003	-1.171	67.078
18619	2.7905e-002	-6.4615e-003	-1.171	67.078
18620	2.7905e-002	-7.3846e-003	-1.171	67.078
18621	2.7905e-002	-8.3077e-003	-1.171	67.078
18622	2.7905e-002	-9.2308e-003	-1.171	67.078
18623	2.7905e-002	-1.0154e-002	-1.171	67.078
18624	2.7905e-002	-1.1077e-002	-1.171	67.078
18625	2.7474e-002	-9.2308e-004	-1.1726	61.795
18626	2.7474e-002	-1.8462e-003	-1.1726	61.795
18627	2.7474e-002	-2.7692e-003	-1.1726	61.795
18628	2.7474e-002	-3.6923e-003	-1.1726	61.795
18629	2.7474e-002	-4.6154e-003	-1.1726	61.795
18630	2.7474e-002	-5.5385e-003	-1.1726	61.795
18631	2.7474e-002	-6.4615e-003	-1.1726	61.795
18632	2.7474e-002	-7.3846e-003	-1.1726	61.795
18633	2.7474e-002	-8.3077e-003	-1.1726	61.795
18634	2.7474e-002	-9.2308e-003	-1.1726	61.795
18635	2.7474e-002	-1.0154e-002	-1.1726	61.795
