epoch,lr,train_loss,train_mse_loss,train_sobolev_loss,val_loss,val_rel_l2,val_mae,val_rmae,val_rrmse
64,0.0008929282613762903,0.0009252551331883297,0.0006603250697350761,0.02649300647234278,0.0007457082651348577,0.019058830171291317,3.325458123332176,0.016355974984988086,0.01688442799315373
65,0.0008896872509212002,0.0014111886023394098,0.0011441689582300438,0.02670196439139545,0.0002658364157671005,0.017135678012190122,2.2311739876249725,0.01097383415316727,0.010288109746961203
66,0.0008864040551740152,0.0004974580700426096,0.000299221397238268,0.019823667935894004,0.0005550374529169252,0.014532484712877445,2.463396634022244,0.01211600093276743,0.014805182469654262
67,0.0008830790341741476,0.0013651002346055715,0.0011170627735347287,0.02480374654488904,0.003041808800642482,0.053418652952781746,6.794165371056624,0.03341650826188265,0.03500204083689486
68,0.000879712552547619,0.0028714079501306906,0.0024815708363478605,0.038983711926266554,0.0028923514764755964,0.053192018078906195,7.414327752595408,0.036466722705393716,0.03395139701667722
69,0.0008763049794670771,0.002740744431503117,0.002396515508839262,0.034422894091611464,0.0014911246932266902,0.029922317128096308,4.857944269538676,0.023893374086883364,0.02435036086492795
70,0.0008728566886113098,0.0015809568227268755,0.001284973548691986,0.029598328504445298,0.0005562141450354829,0.01520945002058787,2.641088606589962,0.01298996336157065,0.014680007992631111
71,0.000869368058124268,0.0031827826605876908,0.0028003257272108126,0.038245696035612904,0.0011515252861297792,0.028980801168030926,4.319342149002961,0.021244306655080456,0.02126438349803116
72,0.0008658394705735983,0.003876175823513352,0.003416255652804726,0.04599201913390841,0.007996007709556984,0.0719944778829813,10.795986997824974,0.0530991179939281,0.05599441613559333
73,0.0008622713129086888,0.007167088888984706,0.006458174812100229,0.07089140693923192,0.013588523285256492,0.07313138209283351,13.128930581956427,0.0645734970082721,0.07334804299736009
74,0.0008586639764182372,0.009192458577204628,0.008103624722155343,0.10888338915205427,0.0011402061451614525,0.02488187394504036,4.0100085304640665,0.01972287630196919,0.021237611046108718
75,0.0008550178566873405,0.0013744949496218137,0.0010472453607820041,0.03272495986228543,0.00026657544610012945,0.014814435617466058,2.1129018771019155,0.01039212311986203,0.010314429880538517
76,0.0008513333535541156,0.0008421746768622792,0.0006429897688316747,0.019918491478477206,0.0005154442511007397,0.01886541069418724,2.836653850503546,0.013951833912560645,0.014206199119977525
77,0.0008476108710658509,0.0013403355716686098,0.0011205686793151213,0.021976689555283105,0.0004789888250040046,0.015277757615383183,2.447072297325084,0.012035711110203757,0.013753945250467199
78,0.0008438508174347005,0.0007721560146559828,0.0005996466065490884,0.01725094074582947,0.000610573218889638,0.021834611373820475,3.254039604542879,0.016004709245513924,0.015634999536346464
79,0.0008400536049929166,0.006683370522140259,0.005997101834717407,0.06862686997545617,0.001170936652569152,0.024784983534898077,4.330717952642931,0.021300257550526717,0.021654576773359153
80,0.0008362196501476343,0.003700253864683743,0.0032991767202994586,0.04010771350003779,0.0008708962284597672,0.030080601160547563,4.272509287267876,0.021013963319935127,0.018525241211400673
81,0.0008323493733352072,0.0011632064843849679,0.0009529887581136011,0.021021772279138012,0.0003537408313907993,0.01863577587396971,2.3217721889165084,0.011419433483861732,0.011732679950891297
82,0.0008284431989751018,0.0018258790996956771,0.001573716729347195,0.02521623692009598,0.003547841327316645,0.0419220033900014,6.370405301282169,0.03133228141438809,0.037269297908928134
83,0.000824501555423355,0.0023230035228022773,0.00201881431244796,0.03041892161459795,0.000432209535372547,0.020140931682128993,2.8892569414616536,0.014210557615561828,0.012841719385052122
84,0.0008205248749256009,0.000619959392185722,0.0004751219121057407,0.01448374834976026,0.0005259633447470454,0.01639989022431629,2.9164994082650972,0.014344547306317582,0.014332331931049684
85,0.000816513593569669,0.0021242363494820894,0.0018852703393869368,0.02389660151010113,0.0011241110648067358,0.036476690461859106,4.558369950262282,0.022419943993792976,0.021159253341090863
86,0.0008124681512377632,0.0011096504105288269,0.0009223653246278576,0.01872850879694202,0.0006032366121265417,0.022885181741522893,3.1110872186403347,0.015301610435920878,0.015388486505518472
87,0.000808388991558223,0.0008751221787991069,0.0007128045452970712,0.016231764061376452,0.0004834466186972956,0.019679417201716985,3.229342583094202,0.015883239105149168,0.013915310425233585
88,0.0008042765618568752,0.0005694339705639452,0.00042675691173436854,0.014267706465242164,0.0006188526507078981,0.017391080615509834,2.9632797149734063,0.014574632154159385,0.015369364836332543
89,0.0008001313131079794,0.0061388875449275866,0.005476566117223618,0.06623214537810002,0.0033856216662873826,0.04488708847867591,6.828610853766084,0.033585925356504565,0.0369027718047891
90,0.0007959536998847737,0.0034929276820288837,0.003049867640532154,0.04430600664511855,0.00033474749862863164,0.014282903959974646,2.289647530763361,0.011261431161875586,0.011519482508490391
91,0.0007917441803096255,0.001481544944441079,0.0012708158072200603,0.021072914813911277,0.001113548903958872,0.029858455660619905,4.743280538890006,0.02332941055445559,0.0210391163183598
92,0.0007875032160037932,0.0027091754997465092,0.002364351669426209,0.03448238264370177,0.0008969850815548045,0.02509522604356919,3.4391887648619135,0.016915349200178353,0.018976880100812464
93,0.0007832312720368042,0.00182831034170314,0.0015989129524054339,0.022939739662355612,0.005221872364119109,0.050133521908095904,9.467684734381853,0.04656597946454882,0.04466973649524814
94,0.0007789288168754548,0.0017143683302232862,0.0014754925021926673,0.023887583430457326,0.0009732584601604483,0.022205753265214817,4.086974892391066,0.02010142862278511,0.01935466960314548
95,0.0007745963223324379,0.0014693365737912245,0.0012119633165379388,0.025737326139850275,0.00031739189823080477,0.01561913561475064,2.4715643177570734,0.012156172970994243,0.011235243773265026
96,0.0007702342635146028,0.0007608268380863592,0.0006002119062551563,0.016061493797626877,0.00019427076363677366,0.009781957251418914,1.6941354630268497,0.008332457131254791,0.00875882071507314
97,0.000765843118770855,0.0005583235418660998,0.00041922750177556217,0.013909604217457985,0.0002979696012819962,0.013379346373091851,1.9122961770269777,0.009405461526005007,0.010833521647654887
98,0.0007614233696396991,0.0015172598547256453,0.0013171328343949947,0.020012702530116906,0.0036312447822031877,0.03751813183937754,6.718300115833821,0.03304337163810507,0.037516355824290575
99,0.0007569755007964334,0.0017118687100134723,0.0014759491624967529,0.023591956213515786,0.005553499071134461,0.07682418767362834,11.85738963230187,0.058319534037269895,0.04678402327099642
100,0.0007524999999999996,0.0015723634108975862,0.0013206473781922667,0.02517160447979612,0.0012999743048567325,0.023324205234114614,4.067583122761003,0.020006051899572563,0.022368288497001215
101,0.0007479973580394943,0.0016540229486833725,0.0014340152893315202,0.02200076704113079,0.00018073267710860819,0.011548265063070825,1.6257005968468983,0.007995866226234247,0.008439363101575103
102,0.0007434680686803487,0.001018694466620218,0.0008298566518663262,0.01888378201983869,0.0003379984199354011,0.0118451156919556,1.9261581704253636,0.009473640528373226,0.011546542875691873
103,0.0007389126286101815,0.0012702829056901723,0.0010976952673705195,0.017258763547787177,0.016671002118123904,0.11696500762232713,15.433557537651703,0.07590860316179979,0.0802329376668907
104,0.0007343315373843313,0.004189173282689548,0.003719118267222906,0.04700550264013665,0.0026351124526829356,0.03927233910986355,6.7525232124579615,0.033211694946212886,0.0316828204175259
105,0.0007297252973710753,0.0007871984661116065,0.0006388623896002952,0.014833608033534671,0.002930942149962195,0.029613846154617412,5.709018873830239,0.02807931010588912,0.033805095626441725
106,0.0007250944136965387,0.003975427079421934,0.0035409863321027454,0.04344407815286624,0.0029752989584166142,0.030986941326409577,4.776943029522774,0.02349497657101702,0.03337974369163712
107,0.0007204393941893019,0.0006163427539701972,0.0004552197694595504,0.01611229912377894,0.0002651205359143205,0.015927612887961524,2.089293567910148,0.01027600771553046,0.010271431128865565
108,0.0007157607493247106,0.0006196794296556618,0.0004604788330782737,0.015920060058124363,0.00040186473860457126,0.01599656392021903,2.4932739775437747,0.012262950034254354,0.012325059465827732
109,0.0007110589921688983,0.0004392839865301669,0.0003337256002591208,0.010555838919909938,0.0002432796334485627,0.01266618018437709,1.9481477369567006,0.009581794288480385,0.009889353499814698
110,0.0007063346383225208,0.0003366824475701183,0.0002307427777590679,0.010593967370888484,0.0005337906720039124,0.01633262221501874,2.254694446887794,0.011089517475305354,0.014043449075427714
111,0.0007015882058642161,0.00029811816587295783,0.0002225337860311681,0.007558438107038715,0.00031795200710702274,0.014430203129138265,2.17040288807757,0.010674936814170994,0.01117412661613382
112,0.0006968202152937907,0.0022937488545721864,0.0020396455964925863,0.025410326713296984,0.00031985340764448565,0.013326229600768005,2.0079517519008627,0.009875935106422318,0.010751188683781715
113,0.000692031189475141,0.0029631529196714316,0.002693241969453603,0.02699109415656754,0.000717529126025814,0.016779463192714113,2.9480042155400095,0.014499500945961976,0.016821439151461656
114,0.0006872216535789155,0.0005436372693761118,0.00041675750336643043,0.01268797675812883,0.00019483848276043622,0.010235993264775192,1.6300457216595536,0.008017237342665939,0.008842780678825811
115,0.0006823921350249233,0.0007141307864783033,0.0005838116255940154,0.0130319160459164,0.0006696915580606502,0.020504555352298278,3.291123091140883,0.01618710113158144,0.01603540039514818
116,0.0006775431634242984,0.001073057977139667,0.0008946066341325474,0.01784513450693339,0.00010028555435484223,0.007092616480908223,1.17773221882311,0.005792572931510391,0.006220291205543082
117,0.0006726752705214191,0.005286335300063781,0.004757904889265774,0.05284304120744179,0.001394869523614438,0.03365006252591099,4.336346516760491,0.02132794115094926,0.02300626228475328
118,0.0006677889901355985,0.0012462350778930289,0.0010129409742928276,0.023329411405471286,0.00017148631983824694,0.012490957260264881,1.806952413890006,0.00888733743879914,0.008176750828664942
119,0.0006628848581025445,0.0004793203392702188,0.0003751347917516666,0.01041855488105544,0.00020002320080594573,0.013016378240925925,1.874570056900223,0.009219908903121408,0.008843566205727852
120,0.0006579634122155989,0.0003133150806076758,0.00021938662794127595,0.009392845605699612,7.396450695927747e-05,0.006230830590772842,0.9696892970520635,0.004769332013088765,0.005369515579420915
121,0.0006530251921667629,0.0004507774464270499,0.00034512620446288826,0.010565124551898666,0.0003196887741473296,0.017742297708589053,2.582869031816603,0.012703615474057475,0.011250639034287357
122,0.0006480707394875134,0.00038824378986776405,0.00030003424271853876,0.00882095488320504,5.528640354491977e-05,0.006570418343679714,0.8580705022721249,0.004220344731466986,0.0046755582101237906
123,0.0006431005974894185,0.0005544400023479414,0.00047360510388898546,0.008083490287286362,0.00020466249730412124,0.010781572958720582,1.8523160052867744,0.009110454296265775,0.009011735286944602
124,0.0006381153112045565,0.0006787608907740962,0.000569121811635601,0.010963908333464393,7.157083847333625e-05,0.007936433948842542,1.1763418167232509,0.0057857343603659175,0.005258981038353926
125,0.0006331154273257479,0.00041510408804502474,0.00032562094469800026,0.008948314642267568,0.0015483699454408553,0.02250264205836824,4.4832004619073516,0.022050229438513702,0.02476320945790035
126,0.000628101494146603,0.0019001359790438853,0.0016709128428244314,0.022922314264412436,9.877174367526702e-05,0.007503546860867313,1.1902843169117379,0.005854309328341332,0.006154025971346048
127,0.0006230740615013976,0.0008157372646175126,0.0006967126425349436,0.011902462541391807,0.00026362826085662365,0.010945403589201826,1.9594765937717045,0.009637514280073319,0.010256144847427207
128,0.0006180336807047746,0.0022430156589377604,0.0019788114545268138,0.02642042144600834,0.0023695982494650204,0.027441698632069998,5.139217416311778,0.025276791463361994,0.030401649380469315
129,0.0006129809044912887,0.0012472103122230951,0.0010641676980802522,0.01830426189449749,0.0006997310055238712,0.02259253925377769,3.5873361162770507,0.01764399899337143,0.016401471137947134
130,0.0006079162869547909,0.0004197138400091457,0.00033308160221037856,0.008663223891718579,0.00019790913049493812,0.011543016474960106,1.9229798978629002,0.009458008472698731,0.008797579933715353
131,0.0006028403834876673,0.00044011922590081145,0.00034475758290812206,0.009536164481791535,0.00015779507864661154,0.009834378492087126,1.3313116723707779,0.006547940044032252,0.007872580801759699
132,0.0005977537507199337,0.00020780428967555055,0.00014514537110049526,0.006265891929589478,6.0422100028113666e-05,0.006370393379724452,0.9181125284443997,0.004515656186821503,0.004916713711319438
133,0.0005926569464581937,0.0013929445533514288,0.001205383231328077,0.018756132276030256,0.0010819862202172065,0.021351954713463784,3.9537567812477152,0.019446206992381688,0.020436051470371072
134,0.0005875505296244705,0.0007596987788149687,0.000641847296278034,0.01178514830867893,0.00016984195058790242,0.00797390144185296,1.331803166467137,0.006550357414766503,0.008121722619477677
135,0.0005824350601949142,0.00034727685566135084,0.00027562055773679665,0.007165630040357688,0.00020400583647036305,0.013074973421836538,1.684714912005136,0.008286122974834394,0.009025541916918404
136,0.0005773110991383937,0.0006976623170235793,0.0005881081283275437,0.010955419053789228,9.065280493006058e-05,0.00930008141190878,1.2337127930972638,0.006067908490857582,0.005999857530255222
137,0.0005721792083549806,0.0003180311043252004,0.00026142017138356874,0.005661093422012138,5.391952031964643e-05,0.007639288182170796,0.9810755995599686,0.004825334546298894,0.0046170583155518835
138,0.0005670399506143306,0.0006226957609344806,0.0005044431755647696,0.01182525854674168,0.0006050245736130617,0.015005470652665411,2.6177228565888195,0.012875040963407589,0.015376696389602927
139,0.000561893889493969,0.00043519532945148447,0.000348337276071626,0.008685805533813047,0.00017158111060982465,0.010747127035366637,1.5432332350821119,0.007590257718750999,0.008195173392105706
140,0.0005567415893174885,0.0006860446392498229,0.0005887652374830006,0.009727940135469128,0.0009648010131463201,0.020919233480734486,3.6644949990975473,0.018023498211367027,0.019418818246942686
141,0.0005515836150926646,0.0013806432664361116,0.001180016121465347,0.020062714888315115,6.168001416679342e-05,0.006038663982014571,0.911288180395183,0.0044820912276964135,0.004964360992074382
142,0.0005464205324494961,0.00026953848443684236,0.00019907776833341423,0.007046071798374344,0.0001047137557179667,0.008084188265326833,1.3762013296614546,0.006768725898041232,0.006424973040603536
143,0.0005412529075781776,0.00015028745108013806,0.00010497388409800936,0.004531356758005651,7.625290446513746e-05,0.008284065153981958,1.2271940099406895,0.006035846425936838,0.0054977328018520856
144,0.0005360813071670101,0.000518895358098754,0.00043234550609798003,0.008654985274188221,0.0004096863728288251,0.018101511183860046,2.795829661168939,0.013751043707188828,0.012798987990806759
145,0.0005309062983402573,0.0008286745076475199,0.0007284765125535029,0.010019799573014358,0.0001786000409790884,0.011770590906962752,1.5125173350910222,0.007439184250596104,0.008335967776521475
146,0.0005257284485959538,0.001567453526461447,0.0013912242630405153,0.01762292712560988,0.0017304167057672101,0.026307899611336845,5.235138557926049,0.025748571210569417,0.025721997965750934
147,0.0005205483257436734,0.0006743149589185902,0.0005471556596343621,0.012715930315399809,0.00012634241445792012,0.008792718280372876,1.4687679383921717,0.007224006668597956,0.007045702129266296
148,0.0005153664978422616,0.0003142881326961547,0.0002492171757304667,0.006507095786011112,0.00047547534106545046,0.01270319877325424,2.4607658768871548,0.012103061783845001,0.013705293443194651
149,0.0005101835331375416,0.0015493408039869141,0.0013725408535849835,0.017679995167002614,4.8864531688903095e-05,0.0064314126619137825,0.8752419665989637,0.004304801077200176,0.004329121062022791
150,0.0005049999999999999,0.0002820118888329099,0.00021030865228957346,0.007170323682450024,7.315375902787007e-05,0.006883143098093569,1.1799422680067901,0.005803442865162612,0.00541075995938793
151,0.0004998164668624582,0.000311967334268307,0.00025505375984461614,0.0056913576196945675,0.00016413583357967177,0.00907496001704463,1.4841942452638361,0.007299879609993132,0.00797945270833027
152,0.0004946335021577383,0.00020608536485399652,0.00016262713196348548,0.004345823353755155,0.00022161974306477027,0.01252824317530862,1.8805926087969733,0.009249530297983642,0.009373807102827383
153,0.0004894516742563263,0.0011498715095513035,0.0009946943792913641,0.015517713107900427,0.0026106288941163155,0.04136760258781058,6.879224621655212,0.033834864747947294,0.03183239632199914
154,0.000484271551404046,0.001251453395421517,0.0010359392039910225,0.021551420022400895,0.0004989139286206207,0.02181000507968877,2.9876196178397794,0.014694345838005307,0.014082657475455045
155,0.0004790937016597426,0.00031295345558776585,0.0002454540005991086,0.006749945565492713,8.654431985632982e-05,0.008127290841990284,1.2398817329836234,0.006098249882245812,0.00577493972978459
156,0.0004739186928329898,0.00026214132667519153,0.00020986001083136735,0.0052281317666971255,0.00011050901068503865,0.0080921297693359,1.3873990273785914,0.006823800795080511,0.006615293755880912
157,0.0004687470924218222,0.00022973459246194189,0.00018636546193582555,0.0043369130730362875,0.00012988228930529053,0.007533231261186301,1.1641108854661684,0.005725577594511504,0.0070593159061991895
158,0.00046357946755050356,0.0003033209317956269,0.0002521199010516284,0.0051201030903030185,0.0003573850323543108,0.017278699393916342,2.5670988754180986,0.01262605133883245,0.012009365804271909
159,0.00045841638490733513,0.00022653645779168333,0.00016966019479046476,0.005687626479526184,0.0003222792414211047,0.013595369025798781,2.256714163483331,0.011099451274766423,0.011151291128776964
160,0.00045325841068251133,0.0021292282500196182,0.0019208823709569904,0.020834587517726634,0.005062193816734685,0.044869555878852094,8.701964976833235,0.042799853795395325,0.04440661307640806
161,0.0004481061105060308,0.0005694349857159458,0.00046006006145294775,0.010937492288316466,4.900718168856757e-05,0.005233620837264295,0.8554840128051204,0.0042076233091990455,0.004424541578077133
162,0.0004429600493856691,0.00029857098613449905,0.0002301413513902974,0.00684296343492211,0.0001548095573929863,0.010386791033670306,1.6806841570690616,0.0082662980591506,0.007842242302128447
