Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°„C)
18276	4.5649e-002	-1.1077e-002	-1.1698	70.048
18277	4.4137e-002	-9.2308e-004	-1.1693	79.667
18278	4.4137e-002	-1.8462e-003	-1.1693	79.667
18279	4.4137e-002	-2.7692e-003	-1.1693	79.667
18280	4.4137e-002	-3.6923e-003	-1.1693	79.667
18281	4.4137e-002	-4.6154e-003	-1.1693	79.667
18282	4.4137e-002	-5.5385e-003	-1.1693	79.667
18283	4.4137e-002	-6.4615e-003	-1.1693	79.667
18284	4.4137e-002	-7.3846e-003	-1.1693	79.667
18285	4.4137e-002	-8.3077e-003	-1.1693	79.667
18286	4.4137e-002	-9.2308e-003	-1.1693	79.667
18287	4.4137e-002	-1.0154e-002	-1.1693	79.667
18288	4.4137e-002	-1.1077e-002	-1.1693	79.667
18289	2.9014e-002	-9.2308e-004	-1.1692	74.462
18290	2.9014e-002	-1.8462e-003	-1.1692	74.462
18291	2.9014e-002	-2.7692e-003	-1.1692	74.462
18292	2.9014e-002	-3.6923e-003	-1.1692	74.462
18293	2.9014e-002	-4.6154e-003	-1.1692	74.462
18294	2.9014e-002	-5.5385e-003	-1.1692	74.462
18295	2.9014e-002	-6.4615e-003	-1.1692	74.462
18296	2.9014e-002	-7.3846e-003	-1.1692	74.462
18297	2.9014e-002	-8.3077e-003	-1.1692	74.462
18298	2.9014e-002	-9.2308e-003	-1.1692	74.462
18299	2.9014e-002	-1.0154e-002	-1.1692	74.462
18300	2.9014e-002	-1.1077e-002	-1.1692	74.462
18301	4.6212e-002	-9.2308e-004	-1.1885	43.664
18302	4.6212e-002	-1.8462e-003	-1.1885	43.664
18303	4.6212e-002	-2.7692e-003	-1.1885	43.664
18304	4.6212e-002	-3.6923e-003	-1.1885	43.664
18305	4.6212e-002	-4.6154e-003	-1.1885	43.664
18306	4.6212e-002	-5.5385e-003	-1.1885	43.664
18307	4.6212e-002	-6.4615e-003	-1.1885	43.664
18308	4.6212e-002	-7.3846e-003	-1.1885	43.664
18309	4.6212e-002	-8.3077e-003	-1.1885	43.664
18310	4.6212e-002	-9.2308e-003	-1.1885	43.664
18311	4.6212e-002	-1.0154e-002	-1.1885	43.664
18312	4.6212e-002	-1.1077e-002	-1.1885	43.664
18313	4.4821e-002	-9.2308e-004	-1.1702	73.598
18314	4.4821e-002	-1.8462e-003	-1.1702	73.598
18315	4.4821e-002	-2.7692e-003	-1.1702	73.598
18316	4.4821e-002	-3.6923e-003	-1.1702	73.598
18317	4.4821e-002	-4.6154e-003	-1.1702	73.598
18318	4.4821e-002	-5.5385e-003	-1.1702	73.598
18319	4.4821e-002	-6.4615e-003	-1.1702	73.598
18320	4.4821e-002	-7.3846e-003	-1.1702	73.598
18321	4.4821e-002	-8.3077e-003	-1.1702	73.598
18322	4.4821e-002	-9.2308e-003	-1.1702	73.598
18323	4.4821e-002	-1.0154e-002	-1.1702	73.598
18324	4.4821e-002	-1.1077e-002	-1.1702	73.598
18325	2.8742e-002	-9.2308e-004	-1.1701	71.566
18326	2.8742e-002	-1.8462e-003	-1.1701	71.566
18327	2.8742e-002	-2.7692e-003	-1.1701	71.566
18328	2.8742e-002	-3.6923e-003	-1.1701	71.566
18329	2.8742e-002	-4.6154e-003	-1.1701	71.566
18330	2.8742e-002	-5.5385e-003	-1.1701	71.566
18331	2.8742e-002	-6.4615e-003	-1.1701	71.566
18332	2.8742e-002	-7.3846e-003	-1.1701	71.566
18333	2.8742e-002	-8.3077e-003	-1.1701	71.566
18334	2.8742e-002	-9.2308e-003	-1.1701	71.566
18335	2.8742e-002	-1.0154e-002	-1.1701	71.566
18336	2.8742e-002	-1.1077e-002	-1.1701	71.566
18337	2.9063e-002	-9.2308e-004	-1.1681	76.056
18338	2.9063e-002	-1.8462e-003	-1.1681	76.056
18339	2.9063e-002	-2.7692e-003	-1.1681	76.056
18340	2.9063e-002	-3.6923e-003	-1.1681	76.056
18341	2.9063e-002	-4.6154e-003	-1.1681	76.056
18342	2.9063e-002	-5.5385e-003	-1.1681	76.056
18343	2.9063e-002	-6.4615e-003	-1.1681	76.056
18344	2.9063e-002	-7.3846e-003	-1.1681	76.056
18345	2.9063e-002	-8.3077e-003	-1.1681	76.056
18346	2.9063e-002	-9.2308e-003	-1.1681	76.056
18347	2.9063e-002	-1.0154e-002	-1.1681	76.056
18348	2.9063e-002	-1.1077e-002	-1.1681	76.056
18349	3.0077e-002	-9.2308e-004	-1.1682	84.491
18350	3.0077e-002	-1.8462e-003	-1.1682	84.491
18351	3.0077e-002	-2.7692e-003	-1.1682	84.491
18352	3.0077e-002	-3.6923e-003	-1.1682	84.491
18353	3.0077e-002	-4.6154e-003	-1.1682	84.491
18354	3.0077e-002	-5.5385e-003	-1.1682	84.491
18355	3.0077e-002	-6.4615e-003	-1.1682	84.491
18356	3.0077e-002	-7.3846e-003	-1.1682	84.491
18357	3.0077e-002	-8.3077e-003	-1.1682	84.491
18358	3.0077e-002	-9.2308e-003	-1.1682	84.491
18359	3.0077e-002	-1.0154e-002	-1.1682	84.491
18360	3.0077e-002	-1.1077e-002	-1.1682	84.491
18361	3.2038e-002	-9.2308e-004	-1.168	103.39
18362	3.2038e-002	-1.8462e-003	-1.168	103.39
18363	3.2038e-002	-2.7692e-003	-1.168	103.39
18364	3.2038e-002	-3.6923e-003	-1.168	103.39
18365	3.2038e-002	-4.6154e-003	-1.168	103.39
18366	3.2038e-002	-5.5385e-003	-1.168	103.39
18367	3.2038e-002	-6.4615e-003	-1.168	103.39
18368	3.2038e-002	-7.3846e-003	-1.168	103.39
18369	3.2038e-002	-8.3077e-003	-1.168	103.39
18370	3.2038e-002	-9.2308e-003	-1.168	103.39
18371	3.2038e-002	-1.0154e-002	-1.168	103.39
18372	3.2038e-002	-1.1077e-002	-1.168	103.39
18373	3.3807e-002	-9.2308e-004	-1.1677	121.7
18374	3.3807e-002	-1.8462e-003	-1.1677	121.7
18375	3.3807e-002	-2.7692e-003	-1.1677	121.7
18376	3.3807e-002	-3.6923e-003	-1.1677	121.7
18377	3.3807e-002	-4.6154e-003	-1.1677	121.7
18378	3.3807e-002	-5.5385e-003	-1.1677	121.7
18379	3.3807e-002	-6.4615e-003	-1.1677	121.7
18380	3.3807e-002	-7.3846e-003	-1.1677	121.7
18381	3.3807e-002	-8.3077e-003	-1.1677	121.7
18382	3.3807e-002	-9.2308e-003	-1.1677	121.7
18383	3.3807e-002	-1.0154e-002	-1.1677	121.7
18384	3.3807e-002	-1.1077e-002	-1.1677	121.7
18385	3.8728e-002	-9.2308e-004	-1.1681	122.8
18386	3.8728e-002	-1.8462e-003	-1.1681	122.8
18387	3.8728e-002	-2.7692e-003	-1.1681	122.8
18388	3.8728e-002	-3.6923e-003	-1.1681	122.8
18389	3.8728e-002	-4.6154e-003	-1.1681	122.8
18390	3.8728e-002	-5.5385e-003	-1.1681	122.8
18391	3.8728e-002	-6.4615e-003	-1.1681	122.8
18392	3.8728e-002	-7.3846e-003	-1.1681	122.8
18393	3.8728e-002	-8.3077e-003	-1.1681	122.8
18394	3.8728e-002	-9.2308e-003	-1.1681	122.8
18395	3.8728e-002	-1.0154e-002	-1.1681	122.8
18396	3.8728e-002	-1.1077e-002	-1.1681	122.8
18397	4.0068e-002	-9.2308e-004	-1.1682	114.95
18398	4.0068e-002	-1.8462e-003	-1.1682	114.95
18399	4.0068e-002	-2.7692e-003	-1.1682	114.95
18400	4.0068e-002	-3.6923e-003	-1.1682	114.95
18401	4.0068e-002	-4.6154e-003	-1.1682	114.95
18402	4.0068e-002	-5.5385e-003	-1.1682	114.95
18403	4.0068e-002	-6.4615e-003	-1.1682	114.95
18404	4.0068e-002	-7.3846e-003	-1.1682	114.95
18405	4.0068e-002	-8.3077e-003	-1.1682	114.95
18406	4.0068e-002	-9.2308e-003	-1.1682	114.95
18407	4.0068e-002	-1.0154e-002	-1.1682	114.95
18408	4.0068e-002	-1.1077e-002	-1.1682	114.95
18409	4.2133e-002	-9.2308e-004	-1.1678	103.86
18410	4.2133e-002	-1.8462e-003	-1.1678	103.86
18411	4.2133e-002	-2.7692e-003	-1.1678	103.86
18412	4.2133e-002	-3.6923e-003	-1.1678	103.86
18413	4.2133e-002	-4.6154e-003	-1.1678	103.86
18414	4.2133e-002	-5.5385e-003	-1.1678	103.86
18415	4.2133e-002	-6.4615e-003	-1.1678	103.86
18416	4.2133e-002	-7.3846e-003	-1.1678	103.86
18417	4.2133e-002	-8.3077e-003	-1.1678	103.86
18418	4.2133e-002	-9.2308e-003	-1.1678	103.86
18419	4.2133e-002	-1.0154e-002	-1.1678	103.86
18420	4.2133e-002	-1.1077e-002	-1.1678	103.86
18421	4.41e-002	-9.2308e-004	-1.168	83.464
18422	4.41e-002	-1.8462e-003	-1.168	83.464
18423	4.41e-002	-2.7692e-003	-1.168	83.464
18424	4.41e-002	-3.6923e-003	-1.168	83.464
18425	4.41e-002	-4.6154e-003	-1.168	83.464
18426	4.41e-002	-5.5385e-003	-1.168	83.464
18427	4.41e-002	-6.4615e-003	-1.168	83.464
18428	4.41e-002	-7.3846e-003	-1.168	83.464
18429	4.41e-002	-8.3077e-003	-1.168	83.464
18430	4.41e-002	-9.2308e-003	-1.168	83.464
18431	4.41e-002	-1.0154e-002	-1.168	83.464
18432	4.41e-002	-1.1077e-002	-1.168	83.464
18433	4.5052e-002	-9.2308e-004	-1.168	75.16
18434	4.5052e-002	-1.8462e-003	-1.168	75.16
18435	4.5052e-002	-2.7692e-003	-1.168	75.16
18436	4.5052e-002	-3.6923e-003	-1.168	75.16
18437	4.5052e-002	-4.6154e-003	-1.168	75.16
18438	4.5052e-002	-5.5385e-003	-1.168	75.16
18439	4.5052e-002	-6.4615e-003	-1.168	75.16
18440	4.5052e-002	-7.3846e-003	-1.168	75.16
18441	4.5052e-002	-8.3077e-003	-1.168	75.16
18442	4.5052e-002	-9.2308e-003	-1.168	75.16
18443	4.5052e-002	-1.0154e-002	-1.168	75.16
18444	4.5052e-002	-1.1077e-002	-1.168	75.16
18445	2.8553e-002	-9.2308e-004	-1.1876	43.544
18446	2.8553e-002	-1.8462e-003	-1.1876	43.544
18447	2.8553e-002	-2.7692e-003	-1.1876	43.544
18448	2.8553e-002	-3.6923e-003	-1.1876	43.544
18449	2.8553e-002	-4.6154e-003	-1.1876	43.544
18450	2.8553e-002	-5.5385e-003	-1.1876	43.544
18451	2.8553e-002	-6.4615e-003	-1.1876	43.544
18452	2.8553e-002	-7.3846e-003	-1.1876	43.544
18453	2.8553e-002	-8.3077e-003	-1.1876	43.544
18454	2.8553e-002	-9.2308e-003	-1.1876	43.544
18455	2.8553e-002	-1.0154e-002	-1.1876	43.544
18456	2.8553e-002	-1.1077e-002	-1.1876	43.544
18457	2.8784e-002	-9.2308e-004	-1.1883	43.275
18458	2.8784e-002	-1.8462e-003	-1.1883	43.275
18459	2.8784e-002	-2.7692e-003	-1.1883	43.275
18460	2.8784e-002	-3.6923e-003	-1.1883	43.275
18461	2.8784e-002	-4.6154e-003	-1.1883	43.275
18462	2.8784e-002	-5.5385e-003	-1.1883	43.275
18463	2.8784e-002	-6.4615e-003	-1.1883	43.275
18464	2.8784e-002	-7.3846e-003	-1.1883	43.275
18465	2.8784e-002	-8.3077e-003	-1.1883	43.275
18466	2.8784e-002	-9.2308e-003	-1.1883	43.275
18467	2.8784e-002	-1.0154e-002	-1.1883	43.275
18468	2.8784e-002	-1.1077e-002	-1.1883	43.275
18469	2.7934e-002	-9.2308e-004	-1.1874	43.886
18470	2.7934e-002	-1.8462e-003	-1.1874	43.886
18471	2.7934e-002	-2.7692e-003	-1.1874	43.886
18472	2.7934e-002	-3.6923e-003	-1.1874	43.886
18473	2.7934e-002	-4.6154e-003	-1.1874	43.886
18474	2.7934e-002	-5.5385e-003	-1.1874	43.886
18475	2.7934e-002	-6.4615e-003	-1.1874	43.886
18476	2.7934e-002	-7.3846e-003	-1.1874	43.886
18477	2.7934e-002	-8.3077e-003	-1.1874	43.886
18478	2.7934e-002	-9.2308e-003	-1.1874	43.886
18479	2.7934e-002	-1.0154e-002	-1.1874	43.886
18480	2.7934e-002	-1.1077e-002	-1.1874	43.886
18481	4.6222e-002	-9.2308e-004	-1.1716	66.099
18482	4.6222e-002	-1.8462e-003	-1.1716	66.099
18483	4.6222e-002	-2.7692e-003	-1.1716	66.099
18484	4.6222e-002	-3.6923e-003	-1.1716	66.099
18485	4.6222e-002	-4.6154e-003	-1.1716	66.099
18486	4.6222e-002	-5.5385e-003	-1.1716	66.099
18487	4.6222e-002	-6.4615e-003	-1.1716	66.099
18488	4.6222e-002	-7.3846e-003	-1.1716	66.099
18489	4.6222e-002	-8.3077e-003	-1.1716	66.099
18490	4.6222e-002	-9.2308e-003	-1.1716	66.099
18491	4.6222e-002	-1.0154e-002	-1.1716	66.099
18492	4.6222e-002	-1.1077e-002	-1.1716	66.099
18493	4.7063e-002	-9.2308e-004	-1.1679	60.355
18494	4.7063e-002	-1.8462e-003	-1.1679	60.355
18495	4.7063e-002	-2.7692e-003	-1.1679	60.355
18496	4.7063e-002	-3.6923e-003	-1.1679	60.355
18497	4.7063e-002	-4.6154e-003	-1.1679	60.355
18498	4.7063e-002	-5.5385e-003	-1.1679	60.355
18499	4.7063e-002	-6.4615e-003	-1.1679	60.355
18500	4.7063e-002	-7.3846e-003	-1.1679	60.355
18501	4.7063e-002	-8.3077e-003	-1.1679	60.355
18502	4.7063e-002	-9.2308e-003	-1.1679	60.355
18503	4.7063e-002	-1.0154e-002	-1.1679	60.355
18504	4.7063e-002	-1.1077e-002	-1.1679	60.355
18505	4.7112e-002	-9.2308e-004	-1.1689	62.248
18506	4.7112e-002	-1.8462e-003	-1.1689	62.248
18507	4.7112e-002	-2.7692e-003	-1.1689	62.248
18508	4.7112e-002	-3.6923e-003	-1.1689	62.248
18509	4.7112e-002	-4.6154e-003	-1.1689	62.248
18510	4.7112e-002	-5.5385e-003	-1.1689	62.248
18511	4.7112e-002	-6.4615e-003	-1.1689	62.248
18512	4.7112e-002	-7.3846e-003	-1.1689	62.248
18513	4.7112e-002	-8.3077e-003	-1.1689	62.248
18514	4.7112e-002	-9.2308e-003	-1.1689	62.248
18515	4.7112e-002	-1.0154e-002	-1.1689	62.248
18516	4.7112e-002	-1.1077e-002	-1.1689	62.248
18517	4.721e-002	-9.2308e-004	-1.1699	63.019
18518	4.721e-002	-1.8462e-003	-1.1699	63.019
18519	4.721e-002	-2.7692e-003	-1.1699	63.019
18520	4.721e-002	-3.6923e-003	-1.1699	63.019
18521	4.721e-002	-4.6154e-003	-1.1699	63.019
18522	4.721e-002	-5.5385e-003	-1.1699	63.019
18523	4.721e-002	-6.4615e-003	-1.1699	63.019
18524	4.721e-002	-7.3846e-003	-1.1699	63.019
18525	4.721e-002	-8.3077e-003	-1.1699	63.019
18526	4.721e-002	-9.2308e-003	-1.1699	63.019
18527	4.721e-002	-1.0154e-002	-1.1699	63.019
18528	4.721e-002	-1.1077e-002	-1.1699	63.019
18529	4.6452e-002	-9.2308e-004	-1.1864	44.474
18530	4.6452e-002	-1.8462e-003	-1.1864	44.474
18531	4.6452e-002	-2.7692e-003	-1.1864	44.474
18532	4.6452e-002	-3.6923e-003	-1.1864	44.474
18533	4.6452e-002	-4.6154e-003	-1.1864	44.474
18534	4.6452e-002	-5.5385e-003	-1.1864	44.474
18535	4.6452e-002	-6.4615e-003	-1.1864	44.474
18536	4.6452e-002	-7.3846e-003	-1.1864	44.474
18537	4.6452e-002	-8.3077e-003	-1.1864	44.474
18538	4.6452e-002	-9.2308e-003	-1.1864	44.474
18539	4.6452e-002	-1.0154e-002	-1.1864	44.474
18540	4.6452e-002	-1.1077e-002	-1.1864	44.474
18541	4.6923e-002	-9.2308e-004	-1.1873	44.328
18542	4.6923e-002	-1.8462e-003	-1.1873	44.328
18543	4.6923e-002	-2.7692e-003	-1.1873	44.328
18544	4.6923e-002	-3.6923e-003	-1.1873	44.328
18545	4.6923e-002	-4.6154e-003	-1.1873	44.328
18546	4.6923e-002	-5.5385e-003	-1.1873	44.328
18547	4.6923e-002	-6.4615e-003	-1.1873	44.328
18548	4.6923e-002	-7.3846e-003	-1.1873	44.328
18549	4.6923e-002	-8.3077e-003	-1.1873	44.328
18550	4.6923e-002	-9.2308e-003	-1.1873	44.328
18551	4.6923e-002	-1.0154e-002	-1.1873	44.328
18552	4.6923e-002	-1.1077e-002	-1.1873	44.328
18553	4.713e-002	-9.2308e-004	-1.1892	43.84
18554	4.713e-002	-1.8462e-003	-1.1892	43.84
18555	4.713e-002	-2.7692e-003	-1.1892	43.84
18556	4.713e-002	-3.6923e-003	-1.1892	43.84
18557	4.713e-002	-4.6154e-003	-1.1892	43.84
18558	4.713e-002	-5.5385e-003	-1.1892	43.84
18559	4.713e-002	-6.4615e-003	-1.1892	43.84
18560	4.713e-002	-7.3846e-003	-1.1892	43.84
18561	4.713e-002	-8.3077e-003	-1.1892	43.84
18562	4.713e-002	-9.2308e-003	-1.1892	43.84
18563	4.713e-002	-1.0154e-002	-1.1892	43.84
18564	4.713e-002	-1.1077e-002	-1.1892	43.84
18565	4.5947e-002	-9.2308e-004	-1.1878	43.74
18566	4.5947e-002	-1.8462e-003	-1.1878	43.74
18567	4.5947e-002	-2.7692e-003	-1.1878	43.74
18568	4.5947e-002	-3.6923e-003	-1.1878	43.74
18569	4.5947e-002	-4.6154e-003	-1.1878	43.74
18570	4.5947e-002	-5.5385e-003	-1.1878	43.74
18571	4.5947e-002	-6.4615e-003	-1.1878	43.74
18572	4.5947e-002	-7.3846e-003	-1.1878	43.74
18573	4.5947e-002	-8.3077e-003	-1.1878	43.74
18574	4.5947e-002	-9.2308e-003	-1.1878	43.74
18575	4.5947e-002	-1.0154e-002	-1.1878	43.74
18576	4.5947e-002	-1.1077e-002	-1.1878	43.74
18577	4.5258e-002	-9.2308e-004	-1.1894	43.115
18578	4.5258e-002	-1.8462e-003	-1.1894	43.115
18579	4.5258e-002	-2.7692e-003	-1.1894	43.115
18580	4.5258e-002	-3.6923e-003	-1.1894	43.115
18581	4.5258e-002	-4.6154e-003	-1.1894	43.115
18582	4.5258e-002	-5.5385e-003	-1.1894	43.115
18583	4.5258e-002	-6.4615e-003	-1.1894	43.115
18584	4.5258e-002	-7.3846e-003	-1.1894	43.115
18585	4.5258e-002	-8.3077e-003	-1.1894	43.115
18586	4.5258e-002	-9.2308e-003	-1.1894	43.115
18587	4.5258e-002	-1.0154e-002	-1.1894	43.115
18588	4.5258e-002	-1.1077e-002	-1.1894	43.115
18589	4.4381e-002	-9.2308e-004	-1.1892	42.759
18590	4.4381e-002	-1.8462e-003	-1.1892	42.759
18591	4.4381e-002	-2.7692e-003	-1.1892	42.759
18592	4.4381e-002	-3.6923e-003	-1.1892	42.759
18593	4.4381e-002	-4.6154e-003	-1.1892	42.759
18594	4.4381e-002	-5.5385e-003	-1.1892	42.759
18595	4.4381e-002	-6.4615e-003	-1.1892	42.759
18596	4.4381e-002	-7.3846e-003	-1.1892	42.759
18597	4.4381e-002	-8.3077e-003	-1.1892	42.759
18598	4.4381e-002	-9.2308e-003	-1.1892	42.759
18599	4.4381e-002	-1.0154e-002	-1.1892	42.759
18600	4.4381e-002	-1.1077e-002	-1.1892	42.759
18601	2.6941e-002	-9.2308e-004	-1.1891	43.838
18602	2.6941e-002	-1.8462e-003	-1.1891	43.838
18603	2.6941e-002	-2.7692e-003	-1.1891	43.838
18604	2.6941e-002	-3.6923e-003	-1.1891	43.838
18605	2.6941e-002	-4.6154e-003	-1.1891	43.838
18606	2.6941e-002	-5.5385e-003	-1.1891	43.838
18607	2.6941e-002	-6.4615e-003	-1.1891	43.838
18608	2.6941e-002	-7.3846e-003	-1.1891	43.838
18609	2.6941e-002	-8.3077e-003	-1.1891	43.838
18610	2.6941e-002	-9.2308e-003	-1.1891	43.838
18611	2.6941e-002	-1.0154e-002	-1.1891	43.838
18612	2.6941e-002	-1.1077e-002	-1.1891	43.838
18613	2.7905e-002	-9.2308e-004	-1.171	67.099
18614	2.7905e-002	-1.8462e-003	-1.171	67.099
18615	2.7905e-002	-2.7692e-003	-1.171	67.099
18616	2.7905e-002	-3.6923e-003	-1.171	67.099
18617	2.7905e-002	-4.6154e-003	-1.171	67.099
18618	2.7905e-002	-5.5385e-003	-1.171	67.099
18619	2.7905e-002	-6.4615e-003	-1.171	67.099
18620	2.7905e-002	-7.3846e-003	-1.171	67.099
18621	2.7905e-002	-8.3077e-003	-1.171	67.099
18622	2.7905e-002	-9.2308e-003	-1.171	67.099
18623	2.7905e-002	-1.0154e-002	-1.171	67.099
18624	2.7905e-002	-1.1077e-002	-1.171	67.099
18625	2.7474e-002	-9.2308e-004	-1.1726	64.162
18626	2.7474e-002	-1.8462e-003	-1.1726	64.162
18627	2.7474e-002	-2.7692e-003	-1.1726	64.162
18628	2.7474e-002	-3.6923e-003	-1.1726	64.162
18629	2.7474e-002	-4.6154e-003	-1.1726	64.162
18630	2.7474e-002	-5.5385e-003	-1.1726	64.162
18631	2.7474e-002	-6.4615e-003	-1.1726	64.162
18632	2.7474e-002	-7.3846e-003	-1.1726	64.162
18633	2.7474e-002	-8.3077e-003	-1.1726	64.162
18634	2.7474e-002	-9.2308e-003	-1.1726	64.162
18635	2.7474e-002	-1.0154e-002	-1.1726	64.162
18636	2.7474e-002	-1.1077e-002	-1.1726	64.162
