Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°„C)
30478	2.9486e-002	-1.8462e-003	-1.19	41.356
30479	2.9973e-002	-1.8462e-003	-1.1905	41.133
30480	3.002e-002	-1.8462e-003	-1.1894	41.195
30481	3.0396e-002	-1.8462e-003	-1.1901	40.996
30482	2.9979e-002	-3.2308e-003	-1.19	41.165
30483	2.9486e-002	-2.7692e-003	-1.19	41.356
30484	2.9973e-002	-2.7692e-003	-1.1905	41.133
30485	3.002e-002	-2.7692e-003	-1.1894	41.195
30486	3.0396e-002	-2.7692e-003	-1.1901	40.996
30487	2.9979e-002	-4.1538e-003	-1.19	41.165
30488	2.9486e-002	-3.6923e-003	-1.19	41.356
30489	2.9973e-002	-3.6923e-003	-1.1905	41.133
30490	3.002e-002	-3.6923e-003	-1.1894	41.195
30491	3.0396e-002	-3.6923e-003	-1.1901	40.996
30492	2.9979e-002	-5.0769e-003	-1.19	41.165
30493	2.9486e-002	-4.6154e-003	-1.19	41.356
30494	2.9973e-002	-4.6154e-003	-1.1905	41.133
30495	3.002e-002	-4.6154e-003	-1.1894	41.195
30496	3.0396e-002	-4.6154e-003	-1.1901	40.996
30497	2.9979e-002	-6.e-003	-1.19	41.165
30498	2.9486e-002	-5.5385e-003	-1.19	41.356
30499	2.9973e-002	-5.5385e-003	-1.1905	41.133
30500	3.002e-002	-5.5385e-003	-1.1894	41.195
30501	3.0396e-002	-5.5385e-003	-1.1901	40.996
30502	2.9979e-002	-6.9231e-003	-1.19	41.165
30503	2.9486e-002	-6.4615e-003	-1.19	41.356
30504	2.9973e-002	-6.4615e-003	-1.1905	41.133
30505	3.002e-002	-6.4615e-003	-1.1894	41.195
30506	3.0396e-002	-6.4615e-003	-1.1901	40.996
30507	2.9979e-002	-7.8462e-003	-1.19	41.165
30508	2.9486e-002	-7.3846e-003	-1.19	41.356
30509	2.9973e-002	-7.3846e-003	-1.1905	41.133
30510	3.002e-002	-7.3846e-003	-1.1894	41.195
30511	3.0396e-002	-7.3846e-003	-1.1901	40.996
30512	2.9979e-002	-8.7692e-003	-1.19	41.165
30513	2.9486e-002	-8.3077e-003	-1.19	41.356
30514	2.9973e-002	-8.3077e-003	-1.1905	41.133
30515	3.002e-002	-8.3077e-003	-1.1894	41.195
30516	3.0396e-002	-8.3077e-003	-1.1901	40.996
30517	2.9979e-002	-9.6923e-003	-1.19	41.165
30518	2.9486e-002	-9.2308e-003	-1.19	41.356
30519	2.9973e-002	-9.2308e-003	-1.1905	41.133
30520	3.002e-002	-9.2308e-003	-1.1894	41.195
30521	3.0396e-002	-9.2308e-003	-1.1901	40.996
30522	2.9979e-002	-1.0615e-002	-1.19	41.165
30523	2.9486e-002	-1.0154e-002	-1.19	41.356
30524	2.9973e-002	-1.0154e-002	-1.1905	41.133
30525	3.002e-002	-1.0154e-002	-1.1894	41.195
30526	3.0396e-002	-1.0154e-002	-1.1901	40.996
30527	2.9486e-002	-1.1077e-002	-1.19	41.356
30528	2.9973e-002	-1.1077e-002	-1.1905	41.133
30529	3.002e-002	-1.1077e-002	-1.1894	41.195
30530	3.0396e-002	-1.1077e-002	-1.1901	40.996
30531	2.9979e-002	-1.1538e-002	-1.19	41.165
30532	2.8994e-002	-1.3846e-003	-1.19	41.54
30533	2.848e-002	-9.2308e-004	-1.19	41.721
30534	2.899e-002	-9.2308e-004	-1.1905	41.486
30535	2.8994e-002	-4.6154e-004	-1.19	41.54
30536	2.8994e-002	-2.3077e-003	-1.19	41.54
30537	2.848e-002	-1.8462e-003	-1.19	41.721
30538	2.899e-002	-1.8462e-003	-1.1905	41.486
30539	2.8994e-002	-3.2308e-003	-1.19	41.54
30540	2.848e-002	-2.7692e-003	-1.19	41.721
30541	2.899e-002	-2.7692e-003	-1.1905	41.486
30542	2.8994e-002	-4.1538e-003	-1.19	41.54
30543	2.848e-002	-3.6923e-003	-1.19	41.721
30544	2.899e-002	-3.6923e-003	-1.1905	41.486
30545	2.8994e-002	-5.0769e-003	-1.19	41.54
30546	2.848e-002	-4.6154e-003	-1.19	41.721
30547	2.899e-002	-4.6154e-003	-1.1905	41.486
30548	2.8994e-002	-6.e-003	-1.19	41.54
30549	2.848e-002	-5.5385e-003	-1.19	41.721
30550	2.899e-002	-5.5385e-003	-1.1905	41.486
30551	2.8994e-002	-6.9231e-003	-1.19	41.54
30552	2.848e-002	-6.4615e-003	-1.19	41.721
30553	2.899e-002	-6.4615e-003	-1.1905	41.486
30554	2.8994e-002	-7.8462e-003	-1.19	41.54
30555	2.848e-002	-7.3846e-003	-1.19	41.721
30556	2.899e-002	-7.3846e-003	-1.1905	41.486
30557	2.8994e-002	-8.7692e-003	-1.19	41.54
30558	2.848e-002	-8.3077e-003	-1.19	41.721
30559	2.899e-002	-8.3077e-003	-1.1905	41.486
30560	2.8994e-002	-9.6923e-003	-1.19	41.54
30561	2.848e-002	-9.2308e-003	-1.19	41.721
30562	2.899e-002	-9.2308e-003	-1.1905	41.486
30563	2.8994e-002	-1.0615e-002	-1.19	41.54
30564	2.848e-002	-1.0154e-002	-1.19	41.721
30565	2.899e-002	-1.0154e-002	-1.1905	41.486
30566	2.848e-002	-1.1077e-002	-1.19	41.721
30567	2.899e-002	-1.1077e-002	-1.1905	41.486
30568	2.8994e-002	-1.1538e-002	-1.19	41.54
30569	2.7965e-002	-1.3846e-003	-1.1901	41.89
30570	2.7468e-002	-9.2308e-004	-1.19	42.046
30571	2.7979e-002	-9.2308e-004	-1.1905	41.817
30572	2.7942e-002	-9.2308e-004	-1.1896	41.98
30573	2.7965e-002	-4.6154e-004	-1.1901	41.89
30574	2.7965e-002	-2.3077e-003	-1.1901	41.89
30575	2.7468e-002	-1.8462e-003	-1.19	42.046
30576	2.7979e-002	-1.8462e-003	-1.1905	41.817
30577	2.7942e-002	-1.8462e-003	-1.1896	41.98
30578	2.7965e-002	-3.2308e-003	-1.1901	41.89
30579	2.7468e-002	-2.7692e-003	-1.19	42.046
30580	2.7979e-002	-2.7692e-003	-1.1905	41.817
30581	2.7942e-002	-2.7692e-003	-1.1896	41.98
30582	2.7965e-002	-4.1538e-003	-1.1901	41.89
30583	2.7468e-002	-3.6923e-003	-1.19	42.046
30584	2.7979e-002	-3.6923e-003	-1.1905	41.817
30585	2.7942e-002	-3.6923e-003	-1.1896	41.98
30586	2.7965e-002	-5.0769e-003	-1.1901	41.89
30587	2.7468e-002	-4.6154e-003	-1.19	42.046
30588	2.7979e-002	-4.6154e-003	-1.1905	41.817
30589	2.7942e-002	-4.6154e-003	-1.1896	41.98
30590	2.7965e-002	-6.e-003	-1.1901	41.89
30591	2.7468e-002	-5.5385e-003	-1.19	42.046
30592	2.7979e-002	-5.5385e-003	-1.1905	41.817
30593	2.7942e-002	-5.5385e-003	-1.1896	41.98
30594	2.7965e-002	-6.9231e-003	-1.1901	41.89
30595	2.7468e-002	-6.4615e-003	-1.19	42.046
30596	2.7979e-002	-6.4615e-003	-1.1905	41.817
30597	2.7942e-002	-6.4615e-003	-1.1896	41.98
30598	2.7965e-002	-7.8462e-003	-1.1901	41.89
30599	2.7468e-002	-7.3846e-003	-1.19	42.046
30600	2.7979e-002	-7.3846e-003	-1.1905	41.817
30601	2.7942e-002	-7.3846e-003	-1.1896	41.98
30602	2.7965e-002	-8.7692e-003	-1.1901	41.89
30603	2.7468e-002	-8.3077e-003	-1.19	42.046
30604	2.7979e-002	-8.3077e-003	-1.1905	41.817
30605	2.7942e-002	-8.3077e-003	-1.1896	41.98
30606	2.7965e-002	-9.6923e-003	-1.1901	41.89
30607	2.7468e-002	-9.2308e-003	-1.19	42.046
30608	2.7979e-002	-9.2308e-003	-1.1905	41.817
30609	2.7942e-002	-9.2308e-003	-1.1896	41.98
30610	2.7965e-002	-1.0615e-002	-1.1901	41.89
30611	2.7468e-002	-1.0154e-002	-1.19	42.046
30612	2.7979e-002	-1.0154e-002	-1.1905	41.817
30613	2.7942e-002	-1.0154e-002	-1.1896	41.98
30614	2.7468e-002	-1.1077e-002	-1.19	42.046
30615	2.7979e-002	-1.1077e-002	-1.1905	41.817
30616	2.7942e-002	-1.1077e-002	-1.1896	41.98
30617	2.7965e-002	-1.1538e-002	-1.1901	41.89
30618	2.6972e-002	-1.3846e-003	-1.19	42.188
30619	2.6478e-002	-9.2308e-004	-1.19	42.316
30620	2.6986e-002	-9.2308e-004	-1.1905	42.101
