Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°„C)
18261	4.523e-002	-8.3077e-003	-1.1689	70.288
18262	4.523e-002	-9.2308e-003	-1.1689	70.288
18263	4.523e-002	-1.0154e-002	-1.1689	70.288
18264	4.523e-002	-1.1077e-002	-1.1689	70.288
18265	4.5649e-002	-9.2308e-004	-1.1698	66.789
18266	4.5649e-002	-1.8462e-003	-1.1698	66.789
18267	4.5649e-002	-2.7692e-003	-1.1698	66.789
18268	4.5649e-002	-3.6923e-003	-1.1698	66.789
18269	4.5649e-002	-4.6154e-003	-1.1698	66.789
18270	4.5649e-002	-5.5385e-003	-1.1698	66.789
18271	4.5649e-002	-6.4615e-003	-1.1698	66.789
18272	4.5649e-002	-7.3846e-003	-1.1698	66.789
18273	4.5649e-002	-8.3077e-003	-1.1698	66.789
18274	4.5649e-002	-9.2308e-003	-1.1698	66.789
18275	4.5649e-002	-1.0154e-002	-1.1698	66.789
18276	4.5649e-002	-1.1077e-002	-1.1698	66.789
18277	4.4137e-002	-9.2308e-004	-1.1693	76.669
18278	4.4137e-002	-1.8462e-003	-1.1693	76.669
18279	4.4137e-002	-2.7692e-003	-1.1693	76.669
18280	4.4137e-002	-3.6923e-003	-1.1693	76.669
18281	4.4137e-002	-4.6154e-003	-1.1693	76.669
18282	4.4137e-002	-5.5385e-003	-1.1693	76.669
18283	4.4137e-002	-6.4615e-003	-1.1693	76.669
18284	4.4137e-002	-7.3846e-003	-1.1693	76.669
18285	4.4137e-002	-8.3077e-003	-1.1693	76.669
18286	4.4137e-002	-9.2308e-003	-1.1693	76.669
18287	4.4137e-002	-1.0154e-002	-1.1693	76.669
18288	4.4137e-002	-1.1077e-002	-1.1693	76.669
18289	2.9014e-002	-9.2308e-004	-1.1692	71.468
18290	2.9014e-002	-1.8462e-003	-1.1692	71.468
18291	2.9014e-002	-2.7692e-003	-1.1692	71.468
18292	2.9014e-002	-3.6923e-003	-1.1692	71.468
18293	2.9014e-002	-4.6154e-003	-1.1692	71.468
18294	2.9014e-002	-5.5385e-003	-1.1692	71.468
18295	2.9014e-002	-6.4615e-003	-1.1692	71.468
18296	2.9014e-002	-7.3846e-003	-1.1692	71.468
18297	2.9014e-002	-8.3077e-003	-1.1692	71.468
18298	2.9014e-002	-9.2308e-003	-1.1692	71.468
18299	2.9014e-002	-1.0154e-002	-1.1692	71.468
18300	2.9014e-002	-1.1077e-002	-1.1692	71.468
18301	4.6212e-002	-9.2308e-004	-1.1885	35.337
18302	4.6212e-002	-1.8462e-003	-1.1885	35.337
18303	4.6212e-002	-2.7692e-003	-1.1885	35.337
18304	4.6212e-002	-3.6923e-003	-1.1885	35.337
18305	4.6212e-002	-4.6154e-003	-1.1885	35.337
18306	4.6212e-002	-5.5385e-003	-1.1885	35.337
18307	4.6212e-002	-6.4615e-003	-1.1885	35.337
18308	4.6212e-002	-7.3846e-003	-1.1885	35.337
18309	4.6212e-002	-8.3077e-003	-1.1885	35.337
18310	4.6212e-002	-9.2308e-003	-1.1885	35.337
18311	4.6212e-002	-1.0154e-002	-1.1885	35.337
18312	4.6212e-002	-1.1077e-002	-1.1885	35.337
18313	4.4821e-002	-9.2308e-004	-1.1702	70.22
18314	4.4821e-002	-1.8462e-003	-1.1702	70.22
18315	4.4821e-002	-2.7692e-003	-1.1702	70.22
18316	4.4821e-002	-3.6923e-003	-1.1702	70.22
18317	4.4821e-002	-4.6154e-003	-1.1702	70.22
18318	4.4821e-002	-5.5385e-003	-1.1702	70.22
18319	4.4821e-002	-6.4615e-003	-1.1702	70.22
18320	4.4821e-002	-7.3846e-003	-1.1702	70.22
18321	4.4821e-002	-8.3077e-003	-1.1702	70.22
18322	4.4821e-002	-9.2308e-003	-1.1702	70.22
18323	4.4821e-002	-1.0154e-002	-1.1702	70.22
18324	4.4821e-002	-1.1077e-002	-1.1702	70.22
18325	2.8742e-002	-9.2308e-004	-1.1701	68.182
18326	2.8742e-002	-1.8462e-003	-1.1701	68.182
18327	2.8742e-002	-2.7692e-003	-1.1701	68.182
18328	2.8742e-002	-3.6923e-003	-1.1701	68.182
18329	2.8742e-002	-4.6154e-003	-1.1701	68.182
18330	2.8742e-002	-5.5385e-003	-1.1701	68.182
18331	2.8742e-002	-6.4615e-003	-1.1701	68.182
18332	2.8742e-002	-7.3846e-003	-1.1701	68.182
18333	2.8742e-002	-8.3077e-003	-1.1701	68.182
18334	2.8742e-002	-9.2308e-003	-1.1701	68.182
18335	2.8742e-002	-1.0154e-002	-1.1701	68.182
18336	2.8742e-002	-1.1077e-002	-1.1701	68.182
18337	2.9063e-002	-9.2308e-004	-1.1681	73.518
18338	2.9063e-002	-1.8462e-003	-1.1681	73.518
18339	2.9063e-002	-2.7692e-003	-1.1681	73.518
18340	2.9063e-002	-3.6923e-003	-1.1681	73.518
18341	2.9063e-002	-4.6154e-003	-1.1681	73.518
18342	2.9063e-002	-5.5385e-003	-1.1681	73.518
18343	2.9063e-002	-6.4615e-003	-1.1681	73.518
18344	2.9063e-002	-7.3846e-003	-1.1681	73.518
18345	2.9063e-002	-8.3077e-003	-1.1681	73.518
18346	2.9063e-002	-9.2308e-003	-1.1681	73.518
18347	2.9063e-002	-1.0154e-002	-1.1681	73.518
18348	2.9063e-002	-1.1077e-002	-1.1681	73.518
18349	3.0077e-002	-9.2308e-004	-1.1682	81.929
18350	3.0077e-002	-1.8462e-003	-1.1682	81.929
18351	3.0077e-002	-2.7692e-003	-1.1682	81.929
18352	3.0077e-002	-3.6923e-003	-1.1682	81.929
18353	3.0077e-002	-4.6154e-003	-1.1682	81.929
18354	3.0077e-002	-5.5385e-003	-1.1682	81.929
18355	3.0077e-002	-6.4615e-003	-1.1682	81.929
18356	3.0077e-002	-7.3846e-003	-1.1682	81.929
18357	3.0077e-002	-8.3077e-003	-1.1682	81.929
18358	3.0077e-002	-9.2308e-003	-1.1682	81.929
18359	3.0077e-002	-1.0154e-002	-1.1682	81.929
18360	3.0077e-002	-1.1077e-002	-1.1682	81.929
18361	3.2038e-002	-9.2308e-004	-1.168	100.97
18362	3.2038e-002	-1.8462e-003	-1.168	100.97
18363	3.2038e-002	-2.7692e-003	-1.168	100.97
18364	3.2038e-002	-3.6923e-003	-1.168	100.97
18365	3.2038e-002	-4.6154e-003	-1.168	100.97
18366	3.2038e-002	-5.5385e-003	-1.168	100.97
18367	3.2038e-002	-6.4615e-003	-1.168	100.97
18368	3.2038e-002	-7.3846e-003	-1.168	100.97
18369	3.2038e-002	-8.3077e-003	-1.168	100.97
18370	3.2038e-002	-9.2308e-003	-1.168	100.97
18371	3.2038e-002	-1.0154e-002	-1.168	100.97
18372	3.2038e-002	-1.1077e-002	-1.168	100.97
18373	3.3807e-002	-9.2308e-004	-1.1677	119.43
18374	3.3807e-002	-1.8462e-003	-1.1677	119.43
18375	3.3807e-002	-2.7692e-003	-1.1677	119.43
18376	3.3807e-002	-3.6923e-003	-1.1677	119.43
18377	3.3807e-002	-4.6154e-003	-1.1677	119.43
18378	3.3807e-002	-5.5385e-003	-1.1677	119.43
18379	3.3807e-002	-6.4615e-003	-1.1677	119.43
18380	3.3807e-002	-7.3846e-003	-1.1677	119.43
18381	3.3807e-002	-8.3077e-003	-1.1677	119.43
18382	3.3807e-002	-9.2308e-003	-1.1677	119.43
18383	3.3807e-002	-1.0154e-002	-1.1677	119.43
18384	3.3807e-002	-1.1077e-002	-1.1677	119.43
18385	3.8728e-002	-9.2308e-004	-1.1681	120.38
18386	3.8728e-002	-1.8462e-003	-1.1681	120.38
18387	3.8728e-002	-2.7692e-003	-1.1681	120.38
18388	3.8728e-002	-3.6923e-003	-1.1681	120.38
18389	3.8728e-002	-4.6154e-003	-1.1681	120.38
18390	3.8728e-002	-5.5385e-003	-1.1681	120.38
18391	3.8728e-002	-6.4615e-003	-1.1681	120.38
18392	3.8728e-002	-7.3846e-003	-1.1681	120.38
18393	3.8728e-002	-8.3077e-003	-1.1681	120.38
18394	3.8728e-002	-9.2308e-003	-1.1681	120.38
18395	3.8728e-002	-1.0154e-002	-1.1681	120.38
18396	3.8728e-002	-1.1077e-002	-1.1681	120.38
18397	4.0068e-002	-9.2308e-004	-1.1682	112.47
18398	4.0068e-002	-1.8462e-003	-1.1682	112.47
18399	4.0068e-002	-2.7692e-003	-1.1682	112.47
18400	4.0068e-002	-3.6923e-003	-1.1682	112.47
18401	4.0068e-002	-4.6154e-003	-1.1682	112.47
18402	4.0068e-002	-5.5385e-003	-1.1682	112.47
18403	4.0068e-002	-6.4615e-003	-1.1682	112.47
18404	4.0068e-002	-7.3846e-003	-1.1682	112.47
18405	4.0068e-002	-8.3077e-003	-1.1682	112.47
18406	4.0068e-002	-9.2308e-003	-1.1682	112.47
18407	4.0068e-002	-1.0154e-002	-1.1682	112.47
18408	4.0068e-002	-1.1077e-002	-1.1682	112.47
18409	4.2133e-002	-9.2308e-004	-1.1678	101.54
18410	4.2133e-002	-1.8462e-003	-1.1678	101.54
18411	4.2133e-002	-2.7692e-003	-1.1678	101.54
18412	4.2133e-002	-3.6923e-003	-1.1678	101.54
18413	4.2133e-002	-4.6154e-003	-1.1678	101.54
18414	4.2133e-002	-5.5385e-003	-1.1678	101.54
18415	4.2133e-002	-6.4615e-003	-1.1678	101.54
18416	4.2133e-002	-7.3846e-003	-1.1678	101.54
18417	4.2133e-002	-8.3077e-003	-1.1678	101.54
18418	4.2133e-002	-9.2308e-003	-1.1678	101.54
18419	4.2133e-002	-1.0154e-002	-1.1678	101.54
18420	4.2133e-002	-1.1077e-002	-1.1678	101.54
18421	4.41e-002	-9.2308e-004	-1.168	80.977
18422	4.41e-002	-1.8462e-003	-1.168	80.977
18423	4.41e-002	-2.7692e-003	-1.168	80.977
18424	4.41e-002	-3.6923e-003	-1.168	80.977
18425	4.41e-002	-4.6154e-003	-1.168	80.977
18426	4.41e-002	-5.5385e-003	-1.168	80.977
18427	4.41e-002	-6.4615e-003	-1.168	80.977
18428	4.41e-002	-7.3846e-003	-1.168	80.977
18429	4.41e-002	-8.3077e-003	-1.168	80.977
18430	4.41e-002	-9.2308e-003	-1.168	80.977
18431	4.41e-002	-1.0154e-002	-1.168	80.977
18432	4.41e-002	-1.1077e-002	-1.168	80.977
18433	4.5052e-002	-9.2308e-004	-1.168	72.666
18434	4.5052e-002	-1.8462e-003	-1.168	72.666
18435	4.5052e-002	-2.7692e-003	-1.168	72.666
18436	4.5052e-002	-3.6923e-003	-1.168	72.666
18437	4.5052e-002	-4.6154e-003	-1.168	72.666
18438	4.5052e-002	-5.5385e-003	-1.168	72.666
18439	4.5052e-002	-6.4615e-003	-1.168	72.666
18440	4.5052e-002	-7.3846e-003	-1.168	72.666
18441	4.5052e-002	-8.3077e-003	-1.168	72.666
18442	4.5052e-002	-9.2308e-003	-1.168	72.666
18443	4.5052e-002	-1.0154e-002	-1.168	72.666
18444	4.5052e-002	-1.1077e-002	-1.168	72.666
18445	2.8553e-002	-9.2308e-004	-1.1876	35.577
18446	2.8553e-002	-1.8462e-003	-1.1876	35.577
18447	2.8553e-002	-2.7692e-003	-1.1876	35.577
18448	2.8553e-002	-3.6923e-003	-1.1876	35.577
18449	2.8553e-002	-4.6154e-003	-1.1876	35.577
18450	2.8553e-002	-5.5385e-003	-1.1876	35.577
18451	2.8553e-002	-6.4615e-003	-1.1876	35.577
18452	2.8553e-002	-7.3846e-003	-1.1876	35.577
18453	2.8553e-002	-8.3077e-003	-1.1876	35.577
18454	2.8553e-002	-9.2308e-003	-1.1876	35.577
18455	2.8553e-002	-1.0154e-002	-1.1876	35.577
18456	2.8553e-002	-1.1077e-002	-1.1876	35.577
18457	2.8784e-002	-9.2308e-004	-1.1883	35.164
18458	2.8784e-002	-1.8462e-003	-1.1883	35.164
18459	2.8784e-002	-2.7692e-003	-1.1883	35.164
18460	2.8784e-002	-3.6923e-003	-1.1883	35.164
18461	2.8784e-002	-4.6154e-003	-1.1883	35.164
18462	2.8784e-002	-5.5385e-003	-1.1883	35.164
18463	2.8784e-002	-6.4615e-003	-1.1883	35.164
18464	2.8784e-002	-7.3846e-003	-1.1883	35.164
18465	2.8784e-002	-8.3077e-003	-1.1883	35.164
18466	2.8784e-002	-9.2308e-003	-1.1883	35.164
18467	2.8784e-002	-1.0154e-002	-1.1883	35.164
18468	2.8784e-002	-1.1077e-002	-1.1883	35.164
18469	2.7934e-002	-9.2308e-004	-1.1874	35.838
18470	2.7934e-002	-1.8462e-003	-1.1874	35.838
18471	2.7934e-002	-2.7692e-003	-1.1874	35.838
18472	2.7934e-002	-3.6923e-003	-1.1874	35.838
18473	2.7934e-002	-4.6154e-003	-1.1874	35.838
18474	2.7934e-002	-5.5385e-003	-1.1874	35.838
18475	2.7934e-002	-6.4615e-003	-1.1874	35.838
18476	2.7934e-002	-7.3846e-003	-1.1874	35.838
18477	2.7934e-002	-8.3077e-003	-1.1874	35.838
18478	2.7934e-002	-9.2308e-003	-1.1874	35.838
18479	2.7934e-002	-1.0154e-002	-1.1874	35.838
18480	2.7934e-002	-1.1077e-002	-1.1874	35.838
18481	4.6222e-002	-9.2308e-004	-1.1716	62.138
18482	4.6222e-002	-1.8462e-003	-1.1716	62.138
18483	4.6222e-002	-2.7692e-003	-1.1716	62.138
18484	4.6222e-002	-3.6923e-003	-1.1716	62.138
18485	4.6222e-002	-4.6154e-003	-1.1716	62.138
18486	4.6222e-002	-5.5385e-003	-1.1716	62.138
18487	4.6222e-002	-6.4615e-003	-1.1716	62.138
18488	4.6222e-002	-7.3846e-003	-1.1716	62.138
18489	4.6222e-002	-8.3077e-003	-1.1716	62.138
18490	4.6222e-002	-9.2308e-003	-1.1716	62.138
18491	4.6222e-002	-1.0154e-002	-1.1716	62.138
18492	4.6222e-002	-1.1077e-002	-1.1716	62.138
18493	4.7063e-002	-9.2308e-004	-1.1679	57.827
18494	4.7063e-002	-1.8462e-003	-1.1679	57.827
18495	4.7063e-002	-2.7692e-003	-1.1679	57.827
18496	4.7063e-002	-3.6923e-003	-1.1679	57.827
18497	4.7063e-002	-4.6154e-003	-1.1679	57.827
18498	4.7063e-002	-5.5385e-003	-1.1679	57.827
18499	4.7063e-002	-6.4615e-003	-1.1679	57.827
18500	4.7063e-002	-7.3846e-003	-1.1679	57.827
18501	4.7063e-002	-8.3077e-003	-1.1679	57.827
18502	4.7063e-002	-9.2308e-003	-1.1679	57.827
18503	4.7063e-002	-1.0154e-002	-1.1679	57.827
18504	4.7063e-002	-1.1077e-002	-1.1679	57.827
18505	4.7112e-002	-9.2308e-004	-1.1689	59.281
18506	4.7112e-002	-1.8462e-003	-1.1689	59.281
18507	4.7112e-002	-2.7692e-003	-1.1689	59.281
18508	4.7112e-002	-3.6923e-003	-1.1689	59.281
18509	4.7112e-002	-4.6154e-003	-1.1689	59.281
18510	4.7112e-002	-5.5385e-003	-1.1689	59.281
18511	4.7112e-002	-6.4615e-003	-1.1689	59.281
18512	4.7112e-002	-7.3846e-003	-1.1689	59.281
18513	4.7112e-002	-8.3077e-003	-1.1689	59.281
18514	4.7112e-002	-9.2308e-003	-1.1689	59.281
18515	4.7112e-002	-1.0154e-002	-1.1689	59.281
18516	4.7112e-002	-1.1077e-002	-1.1689	59.281
18517	4.721e-002	-9.2308e-004	-1.1699	59.628
18518	4.721e-002	-1.8462e-003	-1.1699	59.628
18519	4.721e-002	-2.7692e-003	-1.1699	59.628
18520	4.721e-002	-3.6923e-003	-1.1699	59.628
18521	4.721e-002	-4.6154e-003	-1.1699	59.628
18522	4.721e-002	-5.5385e-003	-1.1699	59.628
18523	4.721e-002	-6.4615e-003	-1.1699	59.628
18524	4.721e-002	-7.3846e-003	-1.1699	59.628
18525	4.721e-002	-8.3077e-003	-1.1699	59.628
18526	4.721e-002	-9.2308e-003	-1.1699	59.628
18527	4.721e-002	-1.0154e-002	-1.1699	59.628
18528	4.721e-002	-1.1077e-002	-1.1699	59.628
18529	4.6452e-002	-9.2308e-004	-1.1864	36.649
18530	4.6452e-002	-1.8462e-003	-1.1864	36.649
18531	4.6452e-002	-2.7692e-003	-1.1864	36.649
18532	4.6452e-002	-3.6923e-003	-1.1864	36.649
18533	4.6452e-002	-4.6154e-003	-1.1864	36.649
18534	4.6452e-002	-5.5385e-003	-1.1864	36.649
18535	4.6452e-002	-6.4615e-003	-1.1864	36.649
18536	4.6452e-002	-7.3846e-003	-1.1864	36.649
18537	4.6452e-002	-8.3077e-003	-1.1864	36.649
18538	4.6452e-002	-9.2308e-003	-1.1864	36.649
18539	4.6452e-002	-1.0154e-002	-1.1864	36.649
18540	4.6452e-002	-1.1077e-002	-1.1864	36.649
18541	4.6923e-002	-9.2308e-004	-1.1873	36.185
18542	4.6923e-002	-1.8462e-003	-1.1873	36.185
18543	4.6923e-002	-2.7692e-003	-1.1873	36.185
18544	4.6923e-002	-3.6923e-003	-1.1873	36.185
18545	4.6923e-002	-4.6154e-003	-1.1873	36.185
18546	4.6923e-002	-5.5385e-003	-1.1873	36.185
18547	4.6923e-002	-6.4615e-003	-1.1873	36.185
18548	4.6923e-002	-7.3846e-003	-1.1873	36.185
18549	4.6923e-002	-8.3077e-003	-1.1873	36.185
18550	4.6923e-002	-9.2308e-003	-1.1873	36.185
18551	4.6923e-002	-1.0154e-002	-1.1873	36.185
18552	4.6923e-002	-1.1077e-002	-1.1873	36.185
18553	4.713e-002	-9.2308e-004	-1.1892	35.264
18554	4.713e-002	-1.8462e-003	-1.1892	35.264
18555	4.713e-002	-2.7692e-003	-1.1892	35.264
18556	4.713e-002	-3.6923e-003	-1.1892	35.264
18557	4.713e-002	-4.6154e-003	-1.1892	35.264
18558	4.713e-002	-5.5385e-003	-1.1892	35.264
18559	4.713e-002	-6.4615e-003	-1.1892	35.264
18560	4.713e-002	-7.3846e-003	-1.1892	35.264
18561	4.713e-002	-8.3077e-003	-1.1892	35.264
18562	4.713e-002	-9.2308e-003	-1.1892	35.264
18563	4.713e-002	-1.0154e-002	-1.1892	35.264
18564	4.713e-002	-1.1077e-002	-1.1892	35.264
18565	4.5947e-002	-9.2308e-004	-1.1878	35.633
18566	4.5947e-002	-1.8462e-003	-1.1878	35.633
18567	4.5947e-002	-2.7692e-003	-1.1878	35.633
18568	4.5947e-002	-3.6923e-003	-1.1878	35.633
18569	4.5947e-002	-4.6154e-003	-1.1878	35.633
18570	4.5947e-002	-5.5385e-003	-1.1878	35.633
18571	4.5947e-002	-6.4615e-003	-1.1878	35.633
18572	4.5947e-002	-7.3846e-003	-1.1878	35.633
18573	4.5947e-002	-8.3077e-003	-1.1878	35.633
18574	4.5947e-002	-9.2308e-003	-1.1878	35.633
18575	4.5947e-002	-1.0154e-002	-1.1878	35.633
18576	4.5947e-002	-1.1077e-002	-1.1878	35.633
18577	4.5258e-002	-9.2308e-004	-1.1894	34.738
18578	4.5258e-002	-1.8462e-003	-1.1894	34.738
18579	4.5258e-002	-2.7692e-003	-1.1894	34.738
18580	4.5258e-002	-3.6923e-003	-1.1894	34.738
18581	4.5258e-002	-4.6154e-003	-1.1894	34.738
18582	4.5258e-002	-5.5385e-003	-1.1894	34.738
18583	4.5258e-002	-6.4615e-003	-1.1894	34.738
18584	4.5258e-002	-7.3846e-003	-1.1894	34.738
18585	4.5258e-002	-8.3077e-003	-1.1894	34.738
18586	4.5258e-002	-9.2308e-003	-1.1894	34.738
18587	4.5258e-002	-1.0154e-002	-1.1894	34.738
18588	4.5258e-002	-1.1077e-002	-1.1894	34.738
18589	4.4381e-002	-9.2308e-004	-1.1892	34.564
18590	4.4381e-002	-1.8462e-003	-1.1892	34.564
18591	4.4381e-002	-2.7692e-003	-1.1892	34.564
18592	4.4381e-002	-3.6923e-003	-1.1892	34.564
18593	4.4381e-002	-4.6154e-003	-1.1892	34.564
18594	4.4381e-002	-5.5385e-003	-1.1892	34.564
18595	4.4381e-002	-6.4615e-003	-1.1892	34.564
18596	4.4381e-002	-7.3846e-003	-1.1892	34.564
18597	4.4381e-002	-8.3077e-003	-1.1892	34.564
18598	4.4381e-002	-9.2308e-003	-1.1892	34.564
18599	4.4381e-002	-1.0154e-002	-1.1892	34.564
18600	4.4381e-002	-1.1077e-002	-1.1892	34.564
18601	2.6941e-002	-9.2308e-004	-1.1891	35.285
18602	2.6941e-002	-1.8462e-003	-1.1891	35.285
18603	2.6941e-002	-2.7692e-003	-1.1891	35.285
18604	2.6941e-002	-3.6923e-003	-1.1891	35.285
18605	2.6941e-002	-4.6154e-003	-1.1891	35.285
18606	2.6941e-002	-5.5385e-003	-1.1891	35.285
18607	2.6941e-002	-6.4615e-003	-1.1891	35.285
18608	2.6941e-002	-7.3846e-003	-1.1891	35.285
18609	2.6941e-002	-8.3077e-003	-1.1891	35.285
18610	2.6941e-002	-9.2308e-003	-1.1891	35.285
18611	2.6941e-002	-1.0154e-002	-1.1891	35.285
18612	2.6941e-002	-1.1077e-002	-1.1891	35.285
18613	2.7905e-002	-9.2308e-004	-1.171	63.351
18614	2.7905e-002	-1.8462e-003	-1.171	63.351
18615	2.7905e-002	-2.7692e-003	-1.171	63.351
18616	2.7905e-002	-3.6923e-003	-1.171	63.351
18617	2.7905e-002	-4.6154e-003	-1.171	63.351
18618	2.7905e-002	-5.5385e-003	-1.171	63.351
18619	2.7905e-002	-6.4615e-003	-1.171	63.351
18620	2.7905e-002	-7.3846e-003	-1.171	63.351
18621	2.7905e-002	-8.3077e-003	-1.171	63.351
18622	2.7905e-002	-9.2308e-003	-1.171	63.351
18623	2.7905e-002	-1.0154e-002	-1.171	63.351
18624	2.7905e-002	-1.1077e-002	-1.171	63.351
18625	2.7474e-002	-9.2308e-004	-1.1726	59.861
18626	2.7474e-002	-1.8462e-003	-1.1726	59.861
18627	2.7474e-002	-2.7692e-003	-1.1726	59.861
18628	2.7474e-002	-3.6923e-003	-1.1726	59.861
18629	2.7474e-002	-4.6154e-003	-1.1726	59.861
18630	2.7474e-002	-5.5385e-003	-1.1726	59.861
18631	2.7474e-002	-6.4615e-003	-1.1726	59.861
18632	2.7474e-002	-7.3846e-003	-1.1726	59.861
18633	2.7474e-002	-8.3077e-003	-1.1726	59.861
18634	2.7474e-002	-9.2308e-003	-1.1726	59.861
18635	2.7474e-002	-1.0154e-002	-1.1726	59.861
18636	2.7474e-002	-1.1077e-002	-1.1726	59.861
