Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°„C)
18299	2.9014e-002	-1.0154e-002	-1.1692	74.262
18300	2.9014e-002	-1.1077e-002	-1.1692	74.262
18301	4.6212e-002	-9.2308e-004	-1.1885	42.959
18302	4.6212e-002	-1.8462e-003	-1.1885	42.96
18303	4.6212e-002	-2.7692e-003	-1.1885	42.96
18304	4.6212e-002	-3.6923e-003	-1.1885	42.96
18305	4.6212e-002	-4.6154e-003	-1.1885	42.96
18306	4.6212e-002	-5.5385e-003	-1.1885	42.96
18307	4.6212e-002	-6.4615e-003	-1.1885	42.96
18308	4.6212e-002	-7.3846e-003	-1.1885	42.96
18309	4.6212e-002	-8.3077e-003	-1.1885	42.96
18310	4.6212e-002	-9.2308e-003	-1.1885	42.96
18311	4.6212e-002	-1.0154e-002	-1.1885	42.96
18312	4.6212e-002	-1.1077e-002	-1.1885	42.96
18313	4.4821e-002	-9.2308e-004	-1.1702	73.37
18314	4.4821e-002	-1.8462e-003	-1.1702	73.37
18315	4.4821e-002	-2.7692e-003	-1.1702	73.37
18316	4.4821e-002	-3.6923e-003	-1.1702	73.37
18317	4.4821e-002	-4.6154e-003	-1.1702	73.37
18318	4.4821e-002	-5.5385e-003	-1.1702	73.37
18319	4.4821e-002	-6.4615e-003	-1.1702	73.37
18320	4.4821e-002	-7.3846e-003	-1.1702	73.37
18321	4.4821e-002	-8.3077e-003	-1.1702	73.37
18322	4.4821e-002	-9.2308e-003	-1.1702	73.37
18323	4.4821e-002	-1.0154e-002	-1.1702	73.37
18324	4.4821e-002	-1.1077e-002	-1.1702	73.37
18325	2.8742e-002	-9.2308e-004	-1.1701	71.338
18326	2.8742e-002	-1.8462e-003	-1.1701	71.338
18327	2.8742e-002	-2.7692e-003	-1.1701	71.338
18328	2.8742e-002	-3.6923e-003	-1.1701	71.338
18329	2.8742e-002	-4.6154e-003	-1.1701	71.338
18330	2.8742e-002	-5.5385e-003	-1.1701	71.338
18331	2.8742e-002	-6.4615e-003	-1.1701	71.338
18332	2.8742e-002	-7.3846e-003	-1.1701	71.338
18333	2.8742e-002	-8.3077e-003	-1.1701	71.338
18334	2.8742e-002	-9.2308e-003	-1.1701	71.338
18335	2.8742e-002	-1.0154e-002	-1.1701	71.338
18336	2.8742e-002	-1.1077e-002	-1.1701	71.338
18337	2.9063e-002	-9.2308e-004	-1.1681	75.888
18338	2.9063e-002	-1.8462e-003	-1.1681	75.888
18339	2.9063e-002	-2.7692e-003	-1.1681	75.888
18340	2.9063e-002	-3.6923e-003	-1.1681	75.888
18341	2.9063e-002	-4.6154e-003	-1.1681	75.888
18342	2.9063e-002	-5.5385e-003	-1.1681	75.888
18343	2.9063e-002	-6.4615e-003	-1.1681	75.888
18344	2.9063e-002	-7.3846e-003	-1.1681	75.888
18345	2.9063e-002	-8.3077e-003	-1.1681	75.888
18346	2.9063e-002	-9.2308e-003	-1.1681	75.888
18347	2.9063e-002	-1.0154e-002	-1.1681	75.888
18348	2.9063e-002	-1.1077e-002	-1.1681	75.888
18349	3.0077e-002	-9.2308e-004	-1.1682	84.322
18350	3.0077e-002	-1.8462e-003	-1.1682	84.322
18351	3.0077e-002	-2.7692e-003	-1.1682	84.322
18352	3.0077e-002	-3.6923e-003	-1.1682	84.322
18353	3.0077e-002	-4.6154e-003	-1.1682	84.322
18354	3.0077e-002	-5.5385e-003	-1.1682	84.322
18355	3.0077e-002	-6.4615e-003	-1.1682	84.322
18356	3.0077e-002	-7.3846e-003	-1.1682	84.322
18357	3.0077e-002	-8.3077e-003	-1.1682	84.322
18358	3.0077e-002	-9.2308e-003	-1.1682	84.322
18359	3.0077e-002	-1.0154e-002	-1.1682	84.322
18360	3.0077e-002	-1.1077e-002	-1.1682	84.322
18361	3.2038e-002	-9.2308e-004	-1.168	103.23
18362	3.2038e-002	-1.8462e-003	-1.168	103.23
18363	3.2038e-002	-2.7692e-003	-1.168	103.23
18364	3.2038e-002	-3.6923e-003	-1.168	103.23
18365	3.2038e-002	-4.6154e-003	-1.168	103.23
18366	3.2038e-002	-5.5385e-003	-1.168	103.23
18367	3.2038e-002	-6.4615e-003	-1.168	103.23
18368	3.2038e-002	-7.3846e-003	-1.168	103.23
18369	3.2038e-002	-8.3077e-003	-1.168	103.23
18370	3.2038e-002	-9.2308e-003	-1.168	103.23
18371	3.2038e-002	-1.0154e-002	-1.168	103.23
18372	3.2038e-002	-1.1077e-002	-1.168	103.23
18373	3.3807e-002	-9.2308e-004	-1.1677	121.55
18374	3.3807e-002	-1.8462e-003	-1.1677	121.55
18375	3.3807e-002	-2.7692e-003	-1.1677	121.55
18376	3.3807e-002	-3.6923e-003	-1.1677	121.55
18377	3.3807e-002	-4.6154e-003	-1.1677	121.55
18378	3.3807e-002	-5.5385e-003	-1.1677	121.55
18379	3.3807e-002	-6.4615e-003	-1.1677	121.55
18380	3.3807e-002	-7.3846e-003	-1.1677	121.55
18381	3.3807e-002	-8.3077e-003	-1.1677	121.55
18382	3.3807e-002	-9.2308e-003	-1.1677	121.55
18383	3.3807e-002	-1.0154e-002	-1.1677	121.55
18384	3.3807e-002	-1.1077e-002	-1.1677	121.55
18385	3.8728e-002	-9.2308e-004	-1.1681	122.64
18386	3.8728e-002	-1.8462e-003	-1.1681	122.64
18387	3.8728e-002	-2.7692e-003	-1.1681	122.64
18388	3.8728e-002	-3.6923e-003	-1.1681	122.64
18389	3.8728e-002	-4.6154e-003	-1.1681	122.64
18390	3.8728e-002	-5.5385e-003	-1.1681	122.64
18391	3.8728e-002	-6.4615e-003	-1.1681	122.64
18392	3.8728e-002	-7.3846e-003	-1.1681	122.64
18393	3.8728e-002	-8.3077e-003	-1.1681	122.64
18394	3.8728e-002	-9.2308e-003	-1.1681	122.64
18395	3.8728e-002	-1.0154e-002	-1.1681	122.64
18396	3.8728e-002	-1.1077e-002	-1.1681	122.64
18397	4.0068e-002	-9.2308e-004	-1.1682	114.78
18398	4.0068e-002	-1.8462e-003	-1.1682	114.78
18399	4.0068e-002	-2.7692e-003	-1.1682	114.78
18400	4.0068e-002	-3.6923e-003	-1.1682	114.78
18401	4.0068e-002	-4.6154e-003	-1.1682	114.78
18402	4.0068e-002	-5.5385e-003	-1.1682	114.78
18403	4.0068e-002	-6.4615e-003	-1.1682	114.78
18404	4.0068e-002	-7.3846e-003	-1.1682	114.78
18405	4.0068e-002	-8.3077e-003	-1.1682	114.78
18406	4.0068e-002	-9.2308e-003	-1.1682	114.78
18407	4.0068e-002	-1.0154e-002	-1.1682	114.78
18408	4.0068e-002	-1.1077e-002	-1.1682	114.78
18409	4.2133e-002	-9.2308e-004	-1.1678	103.71
18410	4.2133e-002	-1.8462e-003	-1.1678	103.71
18411	4.2133e-002	-2.7692e-003	-1.1678	103.71
18412	4.2133e-002	-3.6923e-003	-1.1678	103.71
18413	4.2133e-002	-4.6154e-003	-1.1678	103.71
18414	4.2133e-002	-5.5385e-003	-1.1678	103.71
18415	4.2133e-002	-6.4615e-003	-1.1678	103.71
18416	4.2133e-002	-7.3846e-003	-1.1678	103.71
18417	4.2133e-002	-8.3077e-003	-1.1678	103.71
18418	4.2133e-002	-9.2308e-003	-1.1678	103.71
18419	4.2133e-002	-1.0154e-002	-1.1678	103.71
18420	4.2133e-002	-1.1077e-002	-1.1678	103.71
18421	4.41e-002	-9.2308e-004	-1.168	83.3
18422	4.41e-002	-1.8462e-003	-1.168	83.3
18423	4.41e-002	-2.7692e-003	-1.168	83.3
18424	4.41e-002	-3.6923e-003	-1.168	83.3
18425	4.41e-002	-4.6154e-003	-1.168	83.3
18426	4.41e-002	-5.5385e-003	-1.168	83.3
18427	4.41e-002	-6.4615e-003	-1.168	83.3
18428	4.41e-002	-7.3846e-003	-1.168	83.3
18429	4.41e-002	-8.3077e-003	-1.168	83.3
18430	4.41e-002	-9.2308e-003	-1.168	83.3
18431	4.41e-002	-1.0154e-002	-1.168	83.3
18432	4.41e-002	-1.1077e-002	-1.168	83.3
18433	4.5052e-002	-9.2308e-004	-1.168	74.995
18434	4.5052e-002	-1.8462e-003	-1.168	74.995
18435	4.5052e-002	-2.7692e-003	-1.168	74.995
18436	4.5052e-002	-3.6923e-003	-1.168	74.995
18437	4.5052e-002	-4.6154e-003	-1.168	74.995
18438	4.5052e-002	-5.5385e-003	-1.168	74.995
18439	4.5052e-002	-6.4615e-003	-1.168	74.995
18440	4.5052e-002	-7.3846e-003	-1.168	74.995
18441	4.5052e-002	-8.3077e-003	-1.168	74.995
18442	4.5052e-002	-9.2308e-003	-1.168	74.995
18443	4.5052e-002	-1.0154e-002	-1.168	74.995
18444	4.5052e-002	-1.1077e-002	-1.168	74.995
18445	2.8553e-002	-9.2308e-004	-1.1876	42.873
18446	2.8553e-002	-1.8462e-003	-1.1876	42.873
18447	2.8553e-002	-2.7692e-003	-1.1876	42.873
18448	2.8553e-002	-3.6923e-003	-1.1876	42.873
18449	2.8553e-002	-4.6154e-003	-1.1876	42.873
18450	2.8553e-002	-5.5385e-003	-1.1876	42.873
18451	2.8553e-002	-6.4615e-003	-1.1876	42.873
18452	2.8553e-002	-7.3846e-003	-1.1876	42.873
18453	2.8553e-002	-8.3077e-003	-1.1876	42.873
18454	2.8553e-002	-9.2308e-003	-1.1876	42.873
18455	2.8553e-002	-1.0154e-002	-1.1876	42.873
18456	2.8553e-002	-1.1077e-002	-1.1876	42.873
18457	2.8784e-002	-9.2308e-004	-1.1883	42.589
18458	2.8784e-002	-1.8462e-003	-1.1883	42.589
18459	2.8784e-002	-2.7692e-003	-1.1883	42.589
18460	2.8784e-002	-3.6923e-003	-1.1883	42.589
18461	2.8784e-002	-4.6154e-003	-1.1883	42.589
18462	2.8784e-002	-5.5385e-003	-1.1883	42.589
18463	2.8784e-002	-6.4615e-003	-1.1883	42.589
18464	2.8784e-002	-7.3846e-003	-1.1883	42.589
18465	2.8784e-002	-8.3077e-003	-1.1883	42.589
18466	2.8784e-002	-9.2308e-003	-1.1883	42.589
18467	2.8784e-002	-1.0154e-002	-1.1883	42.589
18468	2.8784e-002	-1.1077e-002	-1.1883	42.589
18469	2.7934e-002	-9.2308e-004	-1.1874	43.209
18470	2.7934e-002	-1.8462e-003	-1.1874	43.209
18471	2.7934e-002	-2.7692e-003	-1.1874	43.209
18472	2.7934e-002	-3.6923e-003	-1.1874	43.209
18473	2.7934e-002	-4.6154e-003	-1.1874	43.209
18474	2.7934e-002	-5.5385e-003	-1.1874	43.209
18475	2.7934e-002	-6.4615e-003	-1.1874	43.209
18476	2.7934e-002	-7.3846e-003	-1.1874	43.209
18477	2.7934e-002	-8.3077e-003	-1.1874	43.209
18478	2.7934e-002	-9.2308e-003	-1.1874	43.209
18479	2.7934e-002	-1.0154e-002	-1.1874	43.209
18480	2.7934e-002	-1.1077e-002	-1.1874	43.209
18481	4.6222e-002	-9.2308e-004	-1.1716	65.826
18482	4.6222e-002	-1.8462e-003	-1.1716	65.826
18483	4.6222e-002	-2.7692e-003	-1.1716	65.826
18484	4.6222e-002	-3.6923e-003	-1.1716	65.826
18485	4.6222e-002	-4.6154e-003	-1.1716	65.826
18486	4.6222e-002	-5.5385e-003	-1.1716	65.826
18487	4.6222e-002	-6.4615e-003	-1.1716	65.826
18488	4.6222e-002	-7.3846e-003	-1.1716	65.826
18489	4.6222e-002	-8.3077e-003	-1.1716	65.826
18490	4.6222e-002	-9.2308e-003	-1.1716	65.826
18491	4.6222e-002	-1.0154e-002	-1.1716	65.826
18492	4.6222e-002	-1.1077e-002	-1.1716	65.826
18493	4.7063e-002	-9.2308e-004	-1.1679	60.187
18494	4.7063e-002	-1.8462e-003	-1.1679	60.187
18495	4.7063e-002	-2.7692e-003	-1.1679	60.187
18496	4.7063e-002	-3.6923e-003	-1.1679	60.187
18497	4.7063e-002	-4.6154e-003	-1.1679	60.187
18498	4.7063e-002	-5.5385e-003	-1.1679	60.187
18499	4.7063e-002	-6.4615e-003	-1.1679	60.187
18500	4.7063e-002	-7.3846e-003	-1.1679	60.187
18501	4.7063e-002	-8.3077e-003	-1.1679	60.187
18502	4.7063e-002	-9.2308e-003	-1.1679	60.187
18503	4.7063e-002	-1.0154e-002	-1.1679	60.187
18504	4.7063e-002	-1.1077e-002	-1.1679	60.187
18505	4.7112e-002	-9.2308e-004	-1.1689	62.05
18506	4.7112e-002	-1.8462e-003	-1.1689	62.05
18507	4.7112e-002	-2.7692e-003	-1.1689	62.05
18508	4.7112e-002	-3.6923e-003	-1.1689	62.05
18509	4.7112e-002	-4.6154e-003	-1.1689	62.05
18510	4.7112e-002	-5.5385e-003	-1.1689	62.05
18511	4.7112e-002	-6.4615e-003	-1.1689	62.05
18512	4.7112e-002	-7.3846e-003	-1.1689	62.05
18513	4.7112e-002	-8.3077e-003	-1.1689	62.05
18514	4.7112e-002	-9.2308e-003	-1.1689	62.05
18515	4.7112e-002	-1.0154e-002	-1.1689	62.05
18516	4.7112e-002	-1.1077e-002	-1.1689	62.05
18517	4.721e-002	-9.2308e-004	-1.1699	62.79
18518	4.721e-002	-1.8462e-003	-1.1699	62.79
18519	4.721e-002	-2.7692e-003	-1.1699	62.79
18520	4.721e-002	-3.6923e-003	-1.1699	62.79
18521	4.721e-002	-4.6154e-003	-1.1699	62.79
18522	4.721e-002	-5.5385e-003	-1.1699	62.79
18523	4.721e-002	-6.4615e-003	-1.1699	62.79
18524	4.721e-002	-7.3846e-003	-1.1699	62.79
18525	4.721e-002	-8.3077e-003	-1.1699	62.79
18526	4.721e-002	-9.2308e-003	-1.1699	62.79
18527	4.721e-002	-1.0154e-002	-1.1699	62.79
18528	4.721e-002	-1.1077e-002	-1.1699	62.79
18529	4.6452e-002	-9.2308e-004	-1.1864	43.822
18530	4.6452e-002	-1.8462e-003	-1.1864	43.822
18531	4.6452e-002	-2.7692e-003	-1.1864	43.822
18532	4.6452e-002	-3.6923e-003	-1.1864	43.822
18533	4.6452e-002	-4.6154e-003	-1.1864	43.822
18534	4.6452e-002	-5.5385e-003	-1.1864	43.822
18535	4.6452e-002	-6.4615e-003	-1.1864	43.822
18536	4.6452e-002	-7.3846e-003	-1.1864	43.822
18537	4.6452e-002	-8.3077e-003	-1.1864	43.822
18538	4.6452e-002	-9.2308e-003	-1.1864	43.822
18539	4.6452e-002	-1.0154e-002	-1.1864	43.822
18540	4.6452e-002	-1.1077e-002	-1.1864	43.822
18541	4.6923e-002	-9.2308e-004	-1.1873	43.645
18542	4.6923e-002	-1.8462e-003	-1.1873	43.645
18543	4.6923e-002	-2.7692e-003	-1.1873	43.645
18544	4.6923e-002	-3.6923e-003	-1.1873	43.645
18545	4.6923e-002	-4.6154e-003	-1.1873	43.645
18546	4.6923e-002	-5.5385e-003	-1.1873	43.645
18547	4.6923e-002	-6.4615e-003	-1.1873	43.645
18548	4.6923e-002	-7.3846e-003	-1.1873	43.645
18549	4.6923e-002	-8.3077e-003	-1.1873	43.645
18550	4.6923e-002	-9.2308e-003	-1.1873	43.645
18551	4.6923e-002	-1.0154e-002	-1.1873	43.645
18552	4.6923e-002	-1.1077e-002	-1.1873	43.645
18553	4.713e-002	-9.2308e-004	-1.1892	43.113
18554	4.713e-002	-1.8462e-003	-1.1892	43.113
18555	4.713e-002	-2.7692e-003	-1.1892	43.113
18556	4.713e-002	-3.6923e-003	-1.1892	43.113
18557	4.713e-002	-4.6154e-003	-1.1892	43.113
18558	4.713e-002	-5.5385e-003	-1.1892	43.113
18559	4.713e-002	-6.4615e-003	-1.1892	43.113
18560	4.713e-002	-7.3846e-003	-1.1892	43.113
18561	4.713e-002	-8.3077e-003	-1.1892	43.113
18562	4.713e-002	-9.2308e-003	-1.1892	43.113
18563	4.713e-002	-1.0154e-002	-1.1892	43.113
18564	4.713e-002	-1.1077e-002	-1.1892	43.113
18565	4.5947e-002	-9.2308e-004	-1.1878	43.057
18566	4.5947e-002	-1.8462e-003	-1.1878	43.057
18567	4.5947e-002	-2.7692e-003	-1.1878	43.057
18568	4.5947e-002	-3.6923e-003	-1.1878	43.057
18569	4.5947e-002	-4.6154e-003	-1.1878	43.057
18570	4.5947e-002	-5.5385e-003	-1.1878	43.057
18571	4.5947e-002	-6.4615e-003	-1.1878	43.057
18572	4.5947e-002	-7.3846e-003	-1.1878	43.057
18573	4.5947e-002	-8.3077e-003	-1.1878	43.057
18574	4.5947e-002	-9.2308e-003	-1.1878	43.057
18575	4.5947e-002	-1.0154e-002	-1.1878	43.057
18576	4.5947e-002	-1.1077e-002	-1.1878	43.057
18577	4.5258e-002	-9.2308e-004	-1.1894	42.402
18578	4.5258e-002	-1.8462e-003	-1.1894	42.402
18579	4.5258e-002	-2.7692e-003	-1.1894	42.402
18580	4.5258e-002	-3.6923e-003	-1.1894	42.402
18581	4.5258e-002	-4.6154e-003	-1.1894	42.402
18582	4.5258e-002	-5.5385e-003	-1.1894	42.402
18583	4.5258e-002	-6.4615e-003	-1.1894	42.402
18584	4.5258e-002	-7.3846e-003	-1.1894	42.402
18585	4.5258e-002	-8.3077e-003	-1.1894	42.402
18586	4.5258e-002	-9.2308e-003	-1.1894	42.402
18587	4.5258e-002	-1.0154e-002	-1.1894	42.402
18588	4.5258e-002	-1.1077e-002	-1.1894	42.402
18589	4.4381e-002	-9.2308e-004	-1.1892	42.062
18590	4.4381e-002	-1.8462e-003	-1.1892	42.062
18591	4.4381e-002	-2.7692e-003	-1.1892	42.062
18592	4.4381e-002	-3.6923e-003	-1.1892	42.062
18593	4.4381e-002	-4.6154e-003	-1.1892	42.062
18594	4.4381e-002	-5.5385e-003	-1.1892	42.062
18595	4.4381e-002	-6.4615e-003	-1.1892	42.062
18596	4.4381e-002	-7.3846e-003	-1.1892	42.062
18597	4.4381e-002	-8.3077e-003	-1.1892	42.062
18598	4.4381e-002	-9.2308e-003	-1.1892	42.062
18599	4.4381e-002	-1.0154e-002	-1.1892	42.062
18600	4.4381e-002	-1.1077e-002	-1.1892	42.062
18601	2.6941e-002	-9.2308e-004	-1.1891	43.112
18602	2.6941e-002	-1.8462e-003	-1.1891	43.112
18603	2.6941e-002	-2.7692e-003	-1.1891	43.112
18604	2.6941e-002	-3.6923e-003	-1.1891	43.112
18605	2.6941e-002	-4.6154e-003	-1.1891	43.112
18606	2.6941e-002	-5.5385e-003	-1.1891	43.112
18607	2.6941e-002	-6.4615e-003	-1.1891	43.112
18608	2.6941e-002	-7.3846e-003	-1.1891	43.112
18609	2.6941e-002	-8.3077e-003	-1.1891	43.112
18610	2.6941e-002	-9.2308e-003	-1.1891	43.112
18611	2.6941e-002	-1.0154e-002	-1.1891	43.112
18612	2.6941e-002	-1.1077e-002	-1.1891	43.112
18613	2.7905e-002	-9.2308e-004	-1.171	66.843
18614	2.7905e-002	-1.8462e-003	-1.171	66.843
18615	2.7905e-002	-2.7692e-003	-1.171	66.843
18616	2.7905e-002	-3.6923e-003	-1.171	66.843
18617	2.7905e-002	-4.6154e-003	-1.171	66.843
18618	2.7905e-002	-5.5385e-003	-1.171	66.843
18619	2.7905e-002	-6.4615e-003	-1.171	66.843
18620	2.7905e-002	-7.3846e-003	-1.171	66.843
18621	2.7905e-002	-8.3077e-003	-1.171	66.843
18622	2.7905e-002	-9.2308e-003	-1.171	66.843
18623	2.7905e-002	-1.0154e-002	-1.171	66.843
18624	2.7905e-002	-1.1077e-002	-1.171	66.843
18625	2.7474e-002	-9.2308e-004	-1.1726	63.862
18626	2.7474e-002	-1.8462e-003	-1.1726	63.862
18627	2.7474e-002	-2.7692e-003	-1.1726	63.862
18628	2.7474e-002	-3.6923e-003	-1.1726	63.862
18629	2.7474e-002	-4.6154e-003	-1.1726	63.862
18630	2.7474e-002	-5.5385e-003	-1.1726	63.862
18631	2.7474e-002	-6.4615e-003	-1.1726	63.862
18632	2.7474e-002	-7.3846e-003	-1.1726	63.862
18633	2.7474e-002	-8.3077e-003	-1.1726	63.862
18634	2.7474e-002	-9.2308e-003	-1.1726	63.862
18635	2.7474e-002	-1.0154e-002	-1.1726	63.862
18636	2.7474e-002	-1.1077e-002	-1.1726	63.862
